3Kvar,End Time,Meter,Start Time,avgAmp,avgKva,avgKvar,avgKw,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kw,l3Pf,l3THD,l3Volt,peakKva,peakKw
2.32,2025-09-07 04:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 04:15:00,67.45,58.43,6.32,56.27,99.90,5.14,291.04,65.88,18.87,1.94,18.13,99.90,5.25,289.34,69.38,20.21,2.06,19.40,99.90,5.75,293.39,67.08,19.35,18.73,99.90,4.40,290.39,60.70,59.40
2.33,2025-09-07 04:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 04:30:00,66.20,57.32,6.16,55.13,99.90,5.12,291.04,64.52,18.52,1.81,17.93,99.90,5.19,289.33,68.53,19.98,2.01,19.13,99.90,5.75,293.57,65.56,18.82,18.07,99.90,4.41,290.23,60.50,58.40
2.29,2025-09-07 04:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 04:45:00,66.13,57.21,6.14,54.87,99.90,5.30,291.01,64.68,18.54,1.86,17.73,99.90,5.41,289.17,68.41,19.87,1.99,19.20,99.90,5.81,293.51,65.30,18.79,17.93,99.90,4.66,290.35,63.30,60.40
2.37,2025-09-07 05:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 05:00:00,69.30,59.93,6.37,58.00,99.90,4.91,290.77,68.27,19.56,1.85,18.93,99.90,5.03,289.19,71.27,20.77,2.16,20.13,99.90,5.51,293.22,68.37,19.59,18.93,99.90,4.20,289.89,64.40,63.40
2.21,2025-09-07 05:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 05:15:00,61.00,52.69,5.71,50.33,99.90,5.32,290.70,59.82,17.11,1.58,16.20,99.90,5.39,288.97,63.38,18.41,1.93,17.67,99.90,5.97,293.39,59.79,17.17,16.47,99.90,4.62,289.75,55.50,53.40
2.41,2025-09-07 05:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 05:30:00,69.82,60.46,6.43,58.19,99.90,4.90,290.75,68.19,19.56,1.92,18.87,99.90,5.03,289.06,72.11,20.98,2.09,20.16,99.90,5.49,293.20,69.16,19.92,19.16,99.90,4.18,289.99,64.50,62.40
2.32,2025-09-07 05:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 05:45:00,61.74,53.43,5.87,51.33,99.90,5.41,290.77,60.55,17.35,1.69,16.53,99.90,5.41,288.95,63.79,18.59,1.87,17.87,99.90,6.09,293.33,60.89,17.49,16.93,99.90,4.72,290.03,56.90,54.40
2.41,2025-09-07 06:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 06:00:00,69.86,60.40,6.45,58.40,99.90,5.08,290.59,68.76,19.71,1.87,19.07,99.90,5.12,288.86,71.85,20.89,2.17,20.20,99.90,5.63,293.20,68.97,19.80,19.13,99.90,4.47,289.70,62.40,60.40
2.20,2025-09-07 06:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 06:15:00,63.42,54.81,5.94,52.33,99.90,5.28,290.55,62.80,17.97,1.75,17.13,99.90,5.30,288.94,65.08,18.91,1.99,18.13,99.90,5.96,292.99,62.39,17.93,17.07,99.90,4.59,289.73,59.20,57.40
2.29,2025-09-07 06:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 06:30:00,67.30,58.15,6.24,55.93,99.90,5.18,290.45,66.65,19.07,1.93,18.33,99.90,5.25,288.78,68.81,19.98,2.02,19.33,99.90,5.74,292.90,66.43,19.09,18.27,99.90,4.55,289.67,60.30,57.40
2.24,2025-09-07 06:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 06:45:00,64.36,55.57,6.06,53.40,99.90,5.14,290.29,63.77,18.22,1.85,17.53,99.90,5.23,288.51,65.69,19.09,1.97,18.33,99.90,5.79,292.72,63.63,18.25,17.53,99.90,4.41,289.63,61.70,60.40
2.15,2025-09-07 07:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 07:00:00,64.87,56.03,6.04,54.13,99.90,5.29,290.23,64.49,18.44,1.86,17.93,99.90,5.25,288.63,66.48,19.31,2.03,18.67,99.90,5.97,292.57,63.63,18.27,17.53,99.90,4.65,289.49,59.90,57.40
2.25,2025-09-07 07:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 07:15:00,68.89,59.49,6.18,57.33,99.90,5.12,290.40,68.00,19.49,1.89,18.80,99.90,5.15,288.85,69.91,20.27,2.05,19.67,99.90,5.76,292.74,68.76,19.73,18.87,99.90,4.45,289.62,62.30,60.40
2.21,2025-09-07 07:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 07:30:00,62.12,53.66,5.91,51.47,99.90,5.41,290.30,61.41,17.59,1.79,16.80,99.90,5.51,288.72,63.59,18.44,1.91,17.80,99.90,6.19,292.68,61.37,17.63,16.87,99.90,4.52,289.49,57.10,54.40
2.27,2025-09-07 07:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 07:45:00,66.81,57.64,6.23,55.67,99.90,5.05,290.02,65.48,18.70,1.89,18.00,99.90,5.22,288.40,68.80,19.96,2.06,19.27,99.90,5.51,292.29,66.15,18.98,18.40,99.90,4.43,289.35,59.10,57.40
2.19,2025-09-07 08:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 08:00:00,64.53,55.64,6.05,53.60,99.90,5.12,289.62,63.27,18.04,1.84,17.40,99.90,5.11,288.05,66.23,19.21,2.01,18.40,99.90,5.78,291.85,64.09,18.39,17.80,99.90,4.45,288.97,58.40,57.40
2.41,2025-09-07 08:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 08:15:00,67.70,58.33,6.36,56.40,99.90,5.21,289.31,66.57,18.98,1.91,18.20,99.90,5.22,287.53,69.23,20.05,2.04,19.47,99.90,5.87,291.75,67.29,19.31,18.73,99.90,4.55,288.63,59.30,57.40
2.19,2025-09-07 08:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 08:30:00,62.77,54.00,5.97,52.13,99.90,5.36,289.04,61.35,17.52,1.72,16.80,99.90,5.51,287.57,64.88,18.75,2.05,18.27,99.90,5.87,291.37,62.08,17.73,17.07,99.90,4.71,288.19,58.10,56.40
2.31,2025-09-07 08:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 08:45:00,65.44,56.30,6.09,54.13,99.90,5.12,288.84,64.83,18.48,1.80,17.67,99.90,5.15,287.17,66.79,19.33,1.97,18.73,99.90,5.92,291.23,64.68,18.49,17.73,99.90,4.31,288.13,61.20,59.40
2.36,2025-09-07 09:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 09:00:00,65.91,56.59,6.11,54.47,99.90,5.14,288.34,65.09,18.51,1.73,17.80,99.90,5.16,286.68,67.71,19.57,2.02,18.87,99.90,5.83,290.90,64.93,18.51,17.80,99.90,4.44,287.43,60.90,59.40
2.26,2025-09-07 09:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 09:15:00,64.95,55.67,6.07,53.53,99.90,5.25,287.98,64.24,18.24,1.72,17.60,99.90,5.21,286.32,66.74,19.26,2.09,18.40,99.90,5.90,290.54,63.88,18.17,17.53,99.90,4.64,287.09,61.00,59.40
2.33,2025-09-07 09:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 09:30:00,69.15,59.31,6.34,57.13,99.90,4.89,288.19,68.56,19.45,1.93,18.87,99.90,4.87,286.49,70.78,20.45,2.09,19.60,99.90,5.59,290.57,68.11,19.41,18.67,99.90,4.20,287.51,61.40,60.40
2.22,2025-09-07 09:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 09:45:00,62.03,53.14,5.79,50.90,99.90,5.29,288.08,61.53,17.47,1.60,16.80,99.90,5.34,286.40,63.96,18.44,1.97,17.66,99.90,6.03,290.71,60.59,17.22,16.44,99.90,4.50,287.11,54.60,52.40
2.29,2025-09-07 10:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 10:00:00,66.08,56.59,6.11,54.47,99.90,5.18,287.66,65.53,18.60,1.69,17.93,99.90,5.19,286.02,68.49,19.73,2.12,18.93,99.90,5.72,290.23,64.23,18.26,17.60,99.90,4.63,286.73,60.10,58.40
2.17,2025-09-07 10:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 10:15:00,65.73,56.23,6.08,54.55,99.90,5.14,287.49,65.32,18.50,1.84,18.03,99.90,5.07,285.92,67.29,19.36,2.07,18.72,99.90,5.94,289.78,64.57,18.37,17.80,99.90,4.42,286.77,59.10,57.40
2.21,2025-09-07 10:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 10:30:00,67.77,57.87,6.03,55.80,99.90,5.00,287.08,67.11,19.01,1.82,18.47,99.90,5.01,285.33,69.76,20.01,2.01,19.20,99.90,5.61,289.47,66.44,18.85,18.13,99.90,4.39,286.45,59.00,57.40
2.20,2025-09-07 10:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 10:45:00,66.04,56.28,6.02,54.07,99.90,5.10,286.76,65.77,18.55,1.78,17.80,99.90,5.06,285.10,68.11,19.55,2.04,18.80,99.90,5.65,289.25,64.23,18.19,17.47,99.90,4.58,285.92,57.30,55.40
2.21,2025-09-07 11:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 11:00:00,64.68,55.22,5.91,53.20,99.90,5.22,286.55,64.68,18.29,1.69,17.60,99.90,5.23,284.89,66.69,19.17,2.01,18.73,99.90,5.89,289.11,62.68,17.76,16.87,99.90,4.55,285.64,55.90,54.40
2.19,2025-09-07 11:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 11:15:00,65.72,56.08,6.01,53.74,99.90,5.07,286.38,65.43,18.50,1.69,17.73,99.90,5.05,284.84,67.98,19.49,2.13,18.87,99.90,5.70,288.92,63.75,18.09,17.14,99.90,4.46,285.37,62.20,59.40
2.15,2025-09-07 11:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 11:30:00,65.54,55.99,5.88,53.93,99.90,4.98,287.34,64.81,18.30,1.77,17.53,99.90,5.03,285.61,68.09,19.58,1.97,19.07,99.90,5.59,289.83,63.71,18.11,17.33,99.90,4.33,286.57,63.10,61.40
2.23,2025-09-07 11:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 11:45:00,70.34,60.39,6.15,58.40,99.90,4.92,288.27,69.93,19.90,1.87,19.33,99.90,4.97,286.61,72.65,20.96,2.05,20.27,99.90,5.51,290.69,68.44,19.53,18.80,99.90,4.29,287.50,64.50,62.40
2.10,2025-09-07 12:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 12:00:00,61.50,52.73,5.59,50.53,99.90,5.16,288.19,60.89,17.31,1.56,16.80,99.90,5.41,286.51,64.48,18.60,1.93,17.80,99.90,5.60,290.69,59.13,16.82,15.93,99.90,4.48,287.37,53.50,51.40
2.21,2025-09-07 12:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 12:15:00,69.53,59.49,6.08,57.40,99.90,4.93,287.63,68.98,19.57,1.75,18.87,99.90,5.01,285.87,72.43,20.85,2.12,20.20,99.90,5.38,290.23,67.17,19.08,18.33,99.90,4.39,286.80,61.70,60.40
2.11,2025-09-07 12:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 12:30:00,64.01,54.67,5.83,52.81,99.90,5.19,287.62,62.97,17.83,1.74,17.20,99.90,5.12,285.89,67.04,19.22,1.98,18.60,99.90,5.78,290.07,62.03,17.63,17.01,99.90,4.67,286.90,59.20,56.40
2.29,2025-09-07 12:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 12:45:00,70.84,60.57,6.17,58.40,99.90,4.85,287.17,69.79,19.77,1.76,18.93,99.90,4.82,285.37,73.96,21.28,2.13,20.60,99.90,5.33,289.82,68.76,19.52,18.87,99.90,4.41,286.32,66.80,64.40
2.18,2025-09-07 13:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 13:00:00,64.66,55.11,5.74,53.07,99.90,5.25,286.66,63.11,17.84,1.57,17.20,99.90,5.27,284.76,68.49,19.61,1.99,18.93,99.90,5.70,289.27,62.37,17.66,16.93,99.90,4.79,285.95,59.70,58.40
2.33,2025-09-07 13:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 13:15:00,68.54,58.42,6.15,56.13,99.90,5.07,286.10,67.61,19.05,1.71,18.40,99.90,5.09,284.12,72.35,20.77,2.11,20.07,99.90,5.46,288.87,65.67,18.59,17.67,99.90,4.65,285.30,63.60,61.40
2.16,2025-09-07 13:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 13:30:00,67.18,57.18,6.00,55.04,99.90,5.15,285.72,66.77,18.83,1.74,18.23,99.90,5.17,283.85,70.66,20.24,2.09,19.51,99.90,5.50,288.34,64.10,18.11,17.30,99.90,4.79,284.98,62.60,60.40
2.25,2025-09-07 13:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 13:45:00,67.08,57.21,5.94,55.07,99.90,5.10,286.46,66.11,18.67,1.69,17.93,99.90,5.13,284.38,71.29,20.45,2.00,19.73,99.90,5.39,289.36,63.85,18.09,17.40,99.90,4.78,285.64,65.10,63.40
2.29,2025-09-07 14:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 14:00:00,70.15,59.79,6.19,57.67,99.90,5.00,286.06,69.45,19.61,1.73,18.87,99.90,5.05,284.18,74.35,21.33,2.17,20.60,99.90,5.29,288.81,66.65,18.86,18.20,99.90,4.66,285.17,63.70,61.40
2.16,2025-09-07 14:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 14:15:00,65.63,55.75,5.83,53.80,99.90,5.14,285.51,66.53,18.73,1.63,18.00,99.90,5.06,283.69,69.12,19.75,2.04,19.20,99.90,5.64,288.35,61.25,17.27,16.60,99.90,4.71,284.49,58.80,56.40
2.21,2025-09-07 14:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 14:30:00,69.52,58.99,6.17,56.76,99.90,5.06,285.11,69.70,19.58,1.72,18.80,99.90,4.98,283.31,73.69,21.04,2.24,20.23,99.90,5.41,287.89,65.18,18.36,17.73,99.90,4.79,284.14,59.50,57.40
2.26,2025-09-07 14:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 14:45:00,68.21,57.86,6.04,55.76,99.90,5.08,284.96,68.85,19.31,1.61,18.66,99.90,5.08,282.96,71.97,20.57,2.16,19.87,99.90,5.48,287.94,63.81,17.98,17.23,99.90,4.68,283.98,58.90,57.40
2.26,2025-09-07 15:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 15:00:00,69.84,59.39,6.08,57.40,99.90,4.94,285.49,70.45,19.83,1.65,19.27,99.90,4.95,283.77,73.61,21.04,2.17,20.40,99.90,5.29,288.33,65.48,18.51,17.73,99.90,4.57,284.37,63.10,61.40
2.23,2025-09-07 15:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 15:15:00,65.87,55.93,5.89,53.90,99.90,5.35,285.48,67.11,18.88,1.61,18.20,99.90,5.33,283.58,69.43,19.85,2.05,19.20,99.90,5.87,288.50,61.06,17.20,16.50,99.90,4.85,284.36,61.10,59.40
2.24,2025-09-07 15:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 15:30:00,66.44,56.34,6.02,54.11,99.90,5.30,285.27,67.51,18.96,1.61,18.23,99.90,5.14,283.56,69.71,19.89,2.17,19.09,99.90,5.89,288.21,62.08,17.49,16.80,99.90,4.89,284.04,62.20,59.40
2.27,2025-09-07 15:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 15:45:00,70.20,59.74,6.12,57.87,99.90,5.09,285.40,70.16,19.75,1.73,19.07,99.90,5.21,283.45,74.37,21.33,2.12,20.73,99.90,5.42,288.23,66.07,18.65,18.07,99.90,4.65,284.52,63.20,61.40
2.21,2025-09-07 16:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 16:00:00,66.03,56.05,5.93,53.80,99.90,5.24,285.48,66.77,18.78,1.65,18.00,99.90,5.36,283.61,70.27,20.09,2.07,19.20,99.90,5.52,288.39,61.05,17.18,16.60,99.90,4.83,284.44,60.70,59.40
2.40,2025-09-07 16:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 16:15:00,71.54,60.76,6.31,59.04,99.90,5.10,285.30,70.71,19.83,1.80,19.30,99.90,5.09,283.23,76.30,21.85,2.11,21.23,99.90,5.31,288.19,67.62,19.09,18.51,99.90,4.89,284.49,62.10,60.40
2.21,2025-09-07 16:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 16:30:00,65.56,55.59,5.83,53.61,99.90,5.37,285.25,65.91,18.51,1.57,17.80,99.90,5.34,283.27,69.59,19.87,2.05,19.33,99.90,5.64,288.28,61.17,17.21,16.47,99.90,5.13,284.19,59.30,57.40
2.33,2025-09-07 16:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 16:45:00,70.85,60.17,6.27,58.20,99.90,5.01,285.03,71.46,20.09,1.73,19.40,99.90,4.97,283.21,74.95,21.47,2.22,20.87,99.90,5.49,288.03,66.13,18.61,17.93,99.90,4.56,283.85,65.80,63.40
2.11,2025-09-07 17:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 17:00:00,63.65,53.95,5.69,52.27,99.90,5.51,285.00,64.35,18.03,1.59,17.49,99.90,5.55,282.89,68.34,19.50,1.99,18.95,99.90,5.87,288.01,58.27,16.41,15.83,99.90,5.11,284.09,64.80,63.40
2.29,2025-09-07 17:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 17:15:00,70.00,59.39,6.13,57.47,99.90,5.04,285.11,70.37,19.77,1.65,19.13,99.90,5.05,283.15,74.84,21.39,2.19,20.80,99.90,5.35,288.18,64.79,18.23,17.53,99.90,4.73,284.01,62.40,60.40
2.27,2025-09-07 17:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 17:30:00,68.38,58.03,6.06,55.97,99.90,5.19,285.20,68.76,19.29,1.70,18.54,99.90,5.17,283.27,73.07,20.89,2.09,20.33,99.90,5.54,288.11,63.30,17.85,17.09,99.90,4.85,284.21,65.80,63.40
2.19,2025-09-07 17:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 17:45:00,68.22,57.95,6.03,55.81,99.90,5.36,285.44,68.53,19.27,1.73,18.60,99.90,5.33,283.55,72.99,20.87,2.11,20.13,99.90,5.75,288.21,63.15,17.81,17.07,99.90,4.99,284.55,60.50,58.40
2.33,2025-09-07 18:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 18:00:00,70.54,60.11,6.11,57.87,99.90,4.93,286.02,70.02,19.73,1.64,18.93,99.90,5.03,284.02,75.13,21.61,2.13,20.80,99.90,5.20,289.05,66.46,18.76,18.13,99.90,4.55,285.01,61.20,59.40
2.25,2025-09-07 18:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 18:15:00,65.73,56.06,5.97,54.07,99.90,5.20,286.32,65.51,18.48,1.60,17.93,99.90,5.31,284.41,70.17,20.15,2.12,19.40,99.90,5.45,289.31,61.51,17.43,16.73,99.90,4.85,285.23,59.20,57.40
2.36,2025-09-07 18:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 18:30:00,70.08,59.64,6.13,57.47,99.90,5.20,285.97,70.18,19.76,1.63,19.07,99.90,5.23,283.89,75.43,21.63,2.14,20.87,99.90,5.45,289.19,64.62,18.25,17.54,99.90,4.90,284.84,64.80,63.40
2.21,2025-09-07 18:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 18:45:00,65.61,55.83,5.86,53.86,99.90,5.42,286.20,66.04,18.60,1.60,17.94,99.90,5.57,284.19,70.64,20.25,2.05,19.44,99.90,5.59,289.34,60.14,16.98,16.47,99.90,5.11,285.06,60.70,58.40
2.43,2025-09-07 19:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 19:00:00,70.60,60.35,6.18,57.87,99.90,5.14,286.71,69.84,19.71,1.71,18.80,99.90,5.27,284.49,75.58,21.81,2.04,21.07,99.90,5.39,289.95,66.37,18.83,18.00,99.90,4.77,285.70,61.30,58.40
2.19,2025-09-07 19:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 19:15:00,64.93,55.33,5.85,53.36,99.90,5.39,286.58,65.35,18.39,1.59,17.80,99.90,5.38,284.61,69.83,20.06,2.07,19.33,99.90,5.69,289.72,59.61,16.89,16.23,99.90,5.09,285.41,59.00,56.40
2.33,2025-09-07 19:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 19:30:00,70.65,60.36,6.24,58.47,99.90,5.05,286.97,70.16,19.86,1.69,19.16,99.90,5.02,285.05,75.45,21.70,2.22,21.16,99.90,5.48,290.01,66.34,18.79,18.16,99.90,4.66,285.84,64.20,62.40
2.22,2025-09-07 19:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 19:45:00,66.25,56.63,5.95,54.47,99.90,5.14,287.17,66.22,18.70,1.73,17.80,99.90,5.19,285.15,70.59,20.35,2.00,19.73,99.90,5.55,290.10,61.95,17.59,16.93,99.90,4.68,286.27,61.70,60.40
2.26,2025-09-07 20:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 20:00:00,65.93,56.38,5.96,54.11,99.90,5.25,287.36,65.19,18.42,1.63,17.59,99.90,5.35,285.34,70.61,20.36,2.08,19.44,99.90,5.54,290.33,61.98,17.60,17.09,99.90,4.85,286.43,58.10,55.40
2.22,2025-09-07 20:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 20:15:00,69.06,59.01,6.24,56.76,99.90,5.04,286.89,68.75,19.43,1.75,18.66,99.90,5.18,285.22,73.08,21.04,2.27,20.23,99.90,5.29,289.74,65.36,18.55,17.87,99.90,4.64,285.72,63.50,61.40
2.32,2025-09-07 20:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 20:30:00,67.29,57.54,6.13,55.27,99.90,5.26,287.01,66.57,18.82,1.75,18.20,99.90,5.33,285.03,71.49,20.57,2.06,19.73,99.90,5.71,289.88,63.81,18.15,17.34,99.90,4.75,286.13,61.30,59.40
2.24,2025-09-07 20:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 20:45:00,66.42,56.81,5.97,54.40,99.90,5.18,287.44,65.97,18.71,1.69,17.80,99.90,5.24,285.53,70.65,20.33,2.04,19.53,99.90,5.55,290.33,62.65,17.78,17.07,99.90,4.73,286.45,58.90,56.40
2.22,2025-09-07 21:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 21:00:00,67.21,57.55,6.05,55.53,99.90,5.09,287.67,66.26,18.77,1.74,18.13,99.90,5.15,285.79,70.99,20.48,2.09,19.80,99.90,5.52,290.43,64.37,18.30,17.60,99.90,4.59,286.79,60.40,58.40
2.15,2025-09-07 21:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 21:15:00,67.12,57.55,5.96,55.67,99.90,5.05,288.16,66.05,18.77,1.75,18.13,99.90,5.18,286.41,70.79,20.45,2.05,19.80,99.90,5.52,290.81,64.53,18.33,17.73,99.90,4.44,287.27,62.20,60.40
2.25,2025-09-07 21:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 21:30:00,67.04,57.49,6.02,55.61,99.90,5.13,288.21,65.83,18.68,1.77,18.09,99.90,5.29,286.41,70.60,20.37,2.00,19.73,99.90,5.74,290.86,64.69,18.44,17.80,99.90,4.36,287.36,60.70,58.40
2.34,2025-09-07 21:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 21:45:00,68.66,58.96,6.14,57.00,99.90,5.01,288.57,67.10,19.10,1.73,18.53,99.90,5.15,286.80,72.19,20.84,2.07,20.07,99.90,5.43,291.33,66.68,19.02,18.40,99.90,4.45,287.59,60.00,58.40
2.16,2025-09-07 22:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 22:00:00,64.71,55.60,5.86,53.55,99.90,5.34,288.48,62.97,17.88,1.76,17.21,99.90,5.54,286.66,68.55,19.81,1.94,19.07,99.90,5.77,291.03,62.61,17.91,17.27,99.90,4.70,287.76,59.50,57.40
2.23,2025-09-07 22:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 22:15:00,66.72,57.36,6.08,55.41,99.90,5.11,288.94,64.57,18.33,1.83,17.73,99.90,5.37,287.15,69.93,20.23,2.02,19.53,99.90,5.56,291.32,65.65,18.80,18.14,99.90,4.40,288.35,60.60,58.40
2.28,2025-09-07 22:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 22:30:00,68.15,58.71,6.09,56.61,99.90,5.10,289.28,66.11,18.84,1.79,18.09,99.90,5.26,287.31,72.26,20.95,2.01,20.16,99.90,5.52,291.89,66.09,18.92,18.37,99.90,4.54,288.63,60.70,58.40
2.29,2025-09-07 22:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 22:45:00,65.74,56.49,5.95,54.47,99.90,5.14,288.92,64.33,18.33,1.67,17.67,99.90,5.20,287.05,69.01,19.95,1.99,19.27,99.90,5.73,291.57,63.87,18.21,17.53,99.90,4.50,288.15,61.00,58.40
2.28,2025-09-07 23:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 23:00:00,67.86,58.47,6.09,56.54,99.90,5.01,289.49,66.00,18.83,1.81,18.14,99.90,5.21,287.62,70.83,20.51,2.01,19.93,99.90,5.55,292.03,66.73,19.12,18.47,99.90,4.27,288.83,63.60,61.40
2.24,2025-09-07 23:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 23:15:00,64.33,55.52,5.82,53.40,99.90,5.06,289.85,62.71,17.93,1.66,17.30,99.90,5.12,287.85,67.59,19.64,1.93,18.94,99.90,5.64,292.57,62.69,17.96,17.16,99.90,4.41,289.13,57.00,55.40
2.27,2025-09-07 23:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 23:30:00,68.61,59.29,6.09,57.20,99.90,4.97,290.04,66.53,19.04,1.86,18.33,99.90,5.11,288.21,71.45,20.79,1.97,20.13,99.90,5.51,292.36,67.85,19.46,18.73,99.90,4.29,289.53,62.00,59.40
2.28,2025-09-07 23:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-07 23:45:00,64.60,55.81,5.96,53.67,99.90,5.12,290.30,62.89,18.01,1.74,17.20,99.90,5.31,288.46,67.27,19.53,1.94,18.87,99.90,5.65,292.85,63.65,18.27,17.60,99.90,4.41,289.61,60.20,58.40
2.24,2025-09-08 00:14:59,Meter BSGN1-APF - CHILLER 1,2025-09-08 00:00:00,66.78,57.72,6.17,55.69,99.90,5.04,290.34,65.41,18.72,1.84,17.94,99.90,5.27,288.78,68.89,20.03,2.09,19.44,99.90,5.74,292.64,66.04,18.97,18.30,99.90,4.11,289.59,62.30,60.40
2.26,2025-09-08 00:29:59,Meter BSGN1-APF - CHILLER 1,2025-09-08 00:15:00,66.34,57.35,6.08,55.20,99.90,5.29,290.58,64.38,18.46,1.81,17.73,99.90,5.33,288.97,68.48,19.85,2.01,19.00,99.90,5.97,292.89,66.17,19.03,18.47,99.90,4.58,289.88,61.30,59.40
2.26,2025-09-08 00:44:59,Meter BSGN1-APF - CHILLER 1,2025-09-08 00:30:00,65.04,56.27,5.96,53.93,99.90,5.23,290.96,63.07,18.09,1.79,17.27,99.90,5.26,289.07,67.72,19.66,1.91,18.87,99.90,6.03,293.40,64.33,18.53,17.80,99.90,4.40,290.40,61.60,59.40
2.29,2025-09-08 00:59:59,Meter BSGN1-APF - CHILLER 1,2025-09-08 00:45:00,64.32,55.79,6.03,53.74,99.90,5.27,291.19,61.97,17.81,1.83,17.21,99.90,5.35,289.37,66.57,19.38,1.91,18.60,99.90,5.97,293.55,64.43,18.60,17.93,99.90,4.49,290.65,59.60,57.40
