Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,l3Kvar,avgVolt,avgAmp,avgKw,avgKva,avgPf,avgTHD,avgKvar,peakKva,peakKw
2026-04-14 18:45:00,2026-04-14 18:59:59,Main PF,271.34,834.64,211.97,225.90,94.56,30.89,75.62,271.40,863.11,220.02,233.63,94.89,31.84,75.76,272.78,852.61,218.03,232.01,94.75,30.63,75.32,271.84,850.12,650.02,691.55,94.73,31.12,226.70,702.80,658.90
2026-04-14 18:45:00,2026-04-14 18:59:59,Q12,472.74,249.24,111.10,117.48,95.13,55.82,19.07,474.18,258.56,117.44,122.20,96.93,55.75,15.59,470.99,259.76,115.06,122.04,94.98,53.57,20.18,472.64,255.85,343.60,361.71,95.68,55.05,54.84,365.60,349.20
2026-04-14 18:45:00,2026-04-14 18:59:59,Q09,471.07,294.65,129.67,138.39,94.59,36.70,25.44,475.47,294.49,133.18,139.66,96.04,37.58,21.83,471.79,294.81,131.10,138.81,95.04,35.39,24.48,472.77,294.65,393.95,416.86,95.22,36.56,71.76,420.30,397.20
2026-04-14 19:00:00,2026-04-14 19:14:59,Q09,471.89,295.50,130.28,139.11,94.70,36.80,25.14,475.60,293.41,132.60,139.16,95.99,37.61,21.96,472.19,297.00,132.06,139.83,95.03,36.16,24.40,473.23,295.30,394.93,418.10,95.24,36.86,71.50,423.80,400.80
2026-04-14 19:00:00,2026-04-14 19:14:59,PQM,260.18,852.80,205.97,221.57,92.96,33.53,36.52,298.82,862.05,235.59,257.66,91.44,34.69,61.52,263.22,861.12,199.57,226.49,88.12,34.48,73.81,274.08,858.66,641.14,705.71,90.84,34.23,171.85,724.60,659.04
2026-04-14 19:00:00,2026-04-14 19:14:59,Q08,474.70,122.01,56.75,57.63,99.90,7.26,-0.28,473.60,117.53,54.37,55.44,99.90,7.27,-0.44,473.27,117.97,54.32,55.54,99.90,7.19,-0.34,473.86,119.17,165.42,168.61,99.90,7.24,-1.06,186.00,183.20
2026-04-14 19:00:00,2026-04-14 19:14:59,Main PF,271.77,825.06,210.54,223.83,94.84,31.03,72.53,271.76,851.40,218.16,230.92,95.14,31.99,72.68,272.89,837.79,215.50,228.15,94.96,31.11,72.35,272.14,838.08,644.20,682.90,94.98,31.38,217.57,708.00,663.60
2026-04-14 19:00:00,2026-04-14 19:14:59,Q12,473.08,249.21,111.35,117.62,95.23,55.39,18.80,474.78,257.11,116.45,121.63,96.85,55.67,15.79,471.26,258.39,114.43,121.40,94.98,53.82,20.02,473.04,254.90,342.23,360.65,95.69,54.96,54.61,365.30,346.00
2026-04-14 19:15:00,2026-04-14 19:29:59,PQM,260.28,879.71,213.23,228.90,93.15,32.42,39.67,298.96,890.36,243.20,266.06,91.41,33.63,67.05,263.25,884.40,204.56,232.40,88.02,33.63,78.15,274.16,884.82,661.00,727.36,90.86,33.23,184.87,752.41,683.83
2026-04-14 19:15:00,2026-04-14 19:29:59,Q08,475.23,125.68,58.30,59.45,99.90,7.16,-0.29,473.73,120.22,55.59,56.65,99.90,7.16,-0.43,473.64,120.55,55.79,56.86,99.90,7.34,-0.56,474.20,122.15,169.69,172.95,99.90,7.22,-1.28,187.00,184.20
