End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2026-01-16 00:35:59,Meter 1,2026-01-16 00:35:00,53.24,95.49,0.00,216.29,46.12,5.70,0.99,4.62,97.79,0.00,216.45,41.47,5.21,1.24,4.19,95.92,0.00,216.55,72.14,9.04,3.11,7.73,92.77,0.00,215.88,19.96,5.34,16.54
2026-01-16 00:36:59,Meter 1,2026-01-16 00:36:00,46.75,88.47,0.00,216.23,41.15,5.08,1.82,4.06,91.26,0.00,216.48,38.02,4.78,2.30,3.86,85.89,0.00,216.49,61.08,7.65,3.41,6.40,88.27,0.00,215.72,17.51,7.52,14.31
2026-01-16 00:37:59,Meter 1,2026-01-16 00:37:00,50.22,99.37,0.00,216.28,51.57,6.37,0.44,5.90,99.73,0.00,216.43,38.86,4.89,-0.78,4.30,98.39,0.00,216.58,60.24,7.55,0.00,7.06,100.00,0.00,215.83,18.81,-0.34,17.27
2026-01-16 00:38:59,Meter 1,2026-01-16 00:38:00,44.81,89.52,0.00,216.17,41.83,5.16,1.86,4.52,92.46,0.00,216.46,36.58,4.60,2.12,3.80,87.38,0.00,216.46,56.02,7.01,3.16,6.08,88.71,0.00,215.61,16.78,7.14,14.41
2026-01-16 00:39:59,Meter 1,2026-01-16 00:39:00,49.71,95.72,0.00,216.15,53.75,6.63,1.77,4.72,93.61,0.00,216.40,36.10,4.54,0.83,3.60,97.44,0.00,216.51,59.29,7.42,1.66,5.77,96.12,0.00,215.55,18.60,4.26,14.09
2026-01-16 00:40:59,Meter 1,2026-01-16 00:40:00,51.70,98.76,0.00,216.21,53.85,6.65,0.68,5.95,99.36,0.00,216.42,43.22,5.43,0.52,4.61,99.37,0.00,216.51,58.03,7.27,1.40,6.24,97.56,0.00,215.70,19.35,2.60,16.80
2026-01-16 00:41:59,Meter 1,2026-01-16 00:41:00,56.56,96.83,0.00,216.11,65.80,8.12,1.88,7.35,96.87,0.00,216.17,45.97,5.77,0.98,4.92,98.07,0.00,216.39,57.90,7.25,2.00,6.49,95.56,0.00,215.76,21.15,4.87,18.77
2026-01-16 00:42:59,Meter 1,2026-01-16 00:42:00,59.22,95.91,0.00,215.98,67.12,8.27,2.76,7.22,93.38,0.00,215.88,46.82,5.88,1.29,5.23,97.10,0.00,216.50,63.72,7.98,1.76,7.33,97.23,0.00,215.56,22.14,5.81,19.78
2026-01-16 00:43:59,Meter 1,2026-01-16 00:43:00,62.99,92.81,0.00,216.06,71.25,8.78,3.02,6.68,91.13,0.00,216.04,48.59,6.11,1.78,4.91,94.04,0.00,216.65,69.14,8.66,2.58,6.66,93.27,0.00,215.49,23.55,7.37,18.25
2026-01-16 00:44:59,Meter 1,2026-01-16 00:44:00,54.57,88.96,0.00,216.00,56.07,6.91,2.81,6.03,90.63,0.00,216.06,51.01,6.41,2.91,5.20,87.23,0.00,216.47,56.62,7.09,3.12,6.10,89.03,0.00,215.48,20.41,8.84,17.32
