End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,totalKva,totalKvar,totalKw
2026-01-23 00:39:59,Meter 1,2026-01-23 00:39:00,37.54,94.84,0.00,214.65,49.10,6.02,-2.28,4.12,87.48,0.00,214.69,28.38,3.54,-0.60,3.24,98.35,0.00,214.91,35.13,4.37,-0.59,3.60,98.69,0.00,214.35,13.93,-3.47,10.96
2026-01-23 00:40:59,Meter 1,2026-01-23 00:40:00,39.97,95.91,0.00,214.72,48.92,6.00,-2.10,4.42,90.28,0.00,214.66,31.91,3.98,-0.60,3.36,98.43,0.00,215.04,39.07,4.87,-0.64,4.48,99.01,0.00,214.47,14.85,-3.34,12.26
2026-01-23 00:41:59,Meter 1,2026-01-23 00:41:00,33.18,95.06,0.00,214.68,41.96,5.15,-2.14,3.65,86.26,0.00,214.68,25.82,3.22,-0.16,2.92,99.85,0.00,214.85,31.76,3.95,-0.47,3.48,99.08,0.00,214.51,12.32,-2.77,10.04
2026-01-23 00:42:59,Meter 1,2026-01-23 00:42:00,38.70,95.12,0.00,214.73,48.67,5.98,-2.31,4.34,88.24,0.00,214.92,30.42,3.79,-0.63,3.51,98.42,0.00,214.75,37.01,4.60,-0.67,4.11,98.71,0.00,214.51,14.38,-3.61,11.96
2026-01-23 00:43:59,Meter 1,2026-01-23 00:43:00,42.32,94.25,0.00,214.78,46.42,5.70,-2.19,5.00,91.62,0.00,214.96,32.37,4.04,-1.20,3.43,94.37,0.00,214.93,48.15,5.99,-1.23,4.71,96.77,0.00,214.45,15.73,-4.62,13.14
2026-01-23 00:44:59,Meter 1,2026-01-23 00:44:00,37.24,99.40,0.00,214.75,45.48,5.58,-0.21,3.66,99.83,0.00,214.87,25.90,3.23,0.02,2.56,100.00,0.00,214.92,40.34,5.02,0.87,4.76,98.36,0.00,214.46,13.83,0.68,10.98
2026-01-23 00:45:59,Meter 1,2026-01-23 00:45:00,26.76,96.43,0.00,214.68,29.64,3.64,-1.30,2.94,91.47,0.00,214.77,26.71,3.33,0.59,2.96,98.09,0.00,214.94,23.93,2.98,-0.20,2.69,99.73,0.00,214.33,9.95,-0.91,8.60
2026-01-23 00:46:59,Meter 1,2026-01-23 00:46:00,52.10,99.47,0.00,214.63,58.32,7.15,-0.93,5.31,98.50,0.00,214.69,42.59,5.31,0.20,4.77,99.92,0.00,214.94,55.38,6.89,-0.01,6.09,100.00,0.00,214.25,19.35,-0.74,16.17
2026-01-23 00:47:59,Meter 1,2026-01-23 00:47:00,37.18,96.54,0.00,214.62,49.83,6.11,-1.46,3.64,92.83,0.00,214.72,28.68,3.58,0.23,3.33,99.77,0.00,214.82,33.04,4.11,-0.66,2.64,97.02,0.00,214.32,13.80,-1.89,9.61
2026-01-23 00:48:59,Meter 1,2026-01-23 00:48:00,44.13,99.00,0.00,214.67,61.67,7.57,-0.50,3.43,98.95,0.00,214.95,38.10,4.75,0.55,2.89,98.24,0.00,214.66,32.61,4.05,0.19,3.18,99.82,0.00,214.39,16.38,0.24,9.50
2026-01-23 00:49:59,Meter 1,2026-01-23 00:49:00,36.97,96.71,0.00,214.55,49.74,6.10,-1.43,3.52,92.62,0.00,214.72,29.33,3.66,0.40,3.38,99.30,0.00,214.68,31.84,3.96,-0.52,2.69,98.20,0.00,214.25,13.72,-1.55,9.59
2026-01-23 00:50:59,Meter 1,2026-01-23 00:50:00,42.56,96.81,0.00,214.48,46.79,5.73,0.45,5.37,99.65,0.00,214.71,34.19,4.26,1.23,3.88,95.32,0.00,214.69,46.72,5.80,1.70,5.45,95.45,0.00,214.03,15.80,3.38,14.70
2026-01-23 00:51:59,Meter 1,2026-01-23 00:51:00,52.16,97.67,0.00,214.67,70.41,8.64,-0.07,4.67,99.99,0.00,214.96,35.58,4.44,1.01,3.74,96.52,0.00,214.73,50.51,6.28,1.25,4.61,96.51,0.00,214.31,19.36,2.20,13.02
2026-01-23 00:52:59,Meter 1,2026-01-23 00:52:00,55.89,99.21,0.00,214.68,66.71,8.18,0.44,6.17,99.75,0.00,214.91,38.21,4.77,-0.38,3.20,99.31,0.00,214.92,62.74,7.80,1.06,6.22,98.59,0.00,214.21,20.76,1.12,15.59
2026-01-23 00:53:59,Meter 1,2026-01-23 00:53:00,42.75,97.69,0.00,214.82,52.35,6.43,-0.35,3.96,99.62,0.00,215.07,29.81,3.72,-0.85,2.53,94.86,0.00,214.96,46.08,5.73,0.93,5.48,98.59,0.00,214.43,15.88,-0.27,11.97
2026-01-23 00:54:59,Meter 1,2026-01-23 00:54:00,49.00,99.19,0.00,214.71,63.60,7.81,-1.15,5.27,97.69,0.00,214.90,36.87,4.60,-0.20,4.20,99.89,0.00,214.76,46.52,5.79,-0.03,5.07,100.00,0.00,214.47,18.19,-1.38,14.55
2026-01-23 00:55:59,Meter 1,2026-01-23 00:55:00,43.64,98.42,0.00,214.72,55.01,6.76,-1.06,6.53,98.70,0.00,214.84,36.45,4.54,-0.73,4.37,98.65,0.00,214.71,39.46,4.91,-0.97,4.70,97.93,0.00,214.61,16.21,-2.76,15.59
2026-01-23 00:56:59,Meter 1,2026-01-23 00:56:00,60.95,96.35,0.00,214.80,75.26,9.25,-1.54,5.69,96.53,0.00,214.88,49.27,6.14,-0.96,4.06,97.33,0.00,214.82,58.32,7.26,-1.39,4.34,95.19,0.00,214.70,22.65,-3.89,14.09
2026-01-23 00:57:59,Meter 1,2026-01-23 00:57:00,48.02,99.59,0.00,214.72,57.56,7.07,0.18,5.28,99.94,0.00,214.87,45.30,5.65,0.53,4.52,99.31,0.00,214.83,41.20,5.13,0.49,4.92,99.52,0.00,214.47,17.84,1.20,14.72
2026-01-23 00:58:59,Meter 1,2026-01-23 00:58:00,61.53,99.50,0.00,214.77,73.33,9.01,-0.46,6.65,99.77,0.00,215.02,51.18,6.38,0.79,5.41,98.96,0.00,214.66,60.08,7.47,0.36,5.31,99.77,0.00,214.64,22.87,0.70,17.37
2026-01-23 00:59:59,Meter 1,2026-01-23 00:59:00,60.03,98.35,0.00,214.74,77.79,9.55,0.39,6.25,99.81,0.00,214.92,50.78,6.34,0.93,5.02,98.34,0.00,214.94,51.53,6.41,1.39,5.47,96.91,0.00,214.36,22.30,2.71,16.75
2026-01-23 01:00:59,Meter 1,2026-01-23 01:00:00,62.49,98.90,0.00,214.79,82.77,10.17,-0.96,6.59,98.95,0.00,214.89,50.90,6.35,1.17,5.56,97.85,0.00,214.83,53.78,6.69,0.22,4.44,99.88,0.00,214.63,23.21,0.42,16.59
2026-01-23 01:01:59,Meter 1,2026-01-23 01:01:00,54.12,99.51,0.00,214.91,76.89,9.46,-0.24,6.28,99.93,0.00,215.07,38.94,4.86,0.18,4.30,99.91,0.00,214.84,46.53,5.79,0.74,4.50,98.68,0.00,214.81,20.11,0.68,15.08
2026-01-23 01:02:59,Meter 1,2026-01-23 01:02:00,55.16,99.73,0.00,214.87,72.88,8.96,-0.70,6.55,99.44,0.00,215.19,40.72,5.09,-0.18,4.20,99.91,0.00,214.94,51.86,6.45,0.26,4.43,99.83,0.00,214.48,20.49,-0.62,15.18
