3Kvar,End Time,Meter,Start Time,avgAmp,avgKva,avgKvar,avgKw,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kw,l3Pf,l3THD,l3Volt,peakKva,peakKw
24.58,11/20/2025 14:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 14:30,121.77,104.97,79.56,100.18,97.52,2.08,288.97,123.47,35.25,29.71,33.63,96.99,1.72,286.64,121.16,35.07,25.27,33.47,97.74,2.09,291.73,120.67,34.65,33.09,97.83,2.42,288.54,105.6,101
24.67,11/20/2025 14:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 14:45,121.51,104.99,80.42,100.08,97.46,2.11,289.42,123.45,35.27,30.35,33.48,96.85,1.77,287.04,120.62,35.04,25.4,33.6,97.69,1.98,292.05,120.47,34.68,33,97.82,2.59,289.18,106.2,101.6
24.92,11/20/2025 15:14,Meter BSGN1-APF - CHILLER 1,11/20/2025 15:00,121.52,105.01,81.01,100.27,97.42,2.06,289.7,123.55,35.31,30.29,33.49,96.86,1.76,287.31,120.93,35.14,25.8,33.79,97.62,2.02,292.51,120.08,34.56,33,97.77,2.41,289.28,105.3,101
24.73,11/20/2025 15:29,Meter BSGN1-APF - CHILLER 1,11/20/2025 15:15,121.47,104.93,81.33,100.11,97.4,2.06,289.63,123.47,35.33,30.64,33.49,96.81,1.73,287.32,120.65,35,25.96,33.6,97.57,1.98,292.29,120.29,34.6,33.02,97.81,2.47,289.28,105.6,101
24.6,11/20/2025 15:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 15:30,121.84,105.19,80.51,100.39,97.46,2.06,289.42,123.75,35.31,30.29,33.55,96.87,1.72,287.03,120.47,34.99,25.61,33.67,97.65,2.05,292.24,121.32,34.89,33.17,97.85,2.43,288.97,105.8,101.6
24.75,11/20/2025 15:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 15:45,121.68,105.13,80.9,100.13,97.42,2.07,289.57,123.79,35.37,30.52,33.53,96.8,1.79,287.3,120.67,35.07,25.63,33.67,97.65,1.99,292.3,120.57,34.69,32.93,97.8,2.43,289.1,105.5,100.6
24.9,11/20/2025 16:14,Meter BSGN1-APF - CHILLER 1,11/20/2025 16:00,121.73,105.23,81.36,100.47,97.4,2.09,289.79,123.38,35.31,30.59,33.6,96.81,1.77,287.67,120.93,35.14,25.87,33.8,97.61,2.08,292.37,120.87,34.78,33.07,97.78,2.42,289.34,106.3,101.6
25.2,11/20/2025 16:29,Meter BSGN1-APF - CHILLER 1,11/20/2025 16:15,121.42,104.97,81.31,100.28,97.4,2.12,289.6,123.3,35.21,30.23,33.55,96.85,1.82,287.11,120.85,35.15,25.89,33.8,97.61,2.12,292.49,120.12,34.6,32.93,97.74,2.43,289.21,105.6,101
25.3,11/20/2025 16:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 16:30,121.5,105.09,81.82,100.31,97.37,2.1,289.88,123.33,35.27,30.32,33.45,96.85,1.74,287.52,121.29,35.31,26.2,33.93,97.57,2.03,292.77,119.89,34.52,32.93,97.7,2.55,289.33,106.3,101.5
24.63,11/20/2025 16:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 16:45,121.02,104.72,81.42,99.92,97.37,2.11,289.99,123.55,35.38,30.23,33.59,96.85,1.69,287.69,120.31,35.04,26.55,33.53,97.46,2.07,292.79,119.18,34.3,32.8,97.79,2.57,289.49,105.2,101
24.49,11/20/2025 17:14,Meter BSGN1-APF - CHILLER 1,11/20/2025 17:00,120.88,104.55,81.51,99.89,97.36,2.17,289.84,123.58,35.31,30.37,33.56,96.84,1.66,287.43,119.76,34.91,26.65,33.47,97.43,2.15,292.83,119.3,34.33,32.87,97.81,2.71,289.26,105.7,101
24.19,11/20/2025 17:29,Meter BSGN1-APF - CHILLER 1,11/20/2025 17:15,120.31,104.01,80.99,99.27,97.36,2.16,289.89,123.12,35.21,30.45,33.47,96.79,1.71,287.68,119.43,34.77,26.36,33.27,97.46,2.15,292.68,118.39,34.03,32.53,97.83,2.61,289.31,104.7,100.6
24.45,11/20/2025 17:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 17:30,120.32,104.13,81.49,99.22,97.34,2.15,289.88,122.6,35.06,30.54,33.2,96.78,1.74,287.55,119.48,34.84,26.5,33.33,97.43,2.1,292.85,118.89,34.23,32.69,97.81,2.61,289.24,105.4,100.6
23.98,11/20/2025 17:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 17:45,119.87,103.63,80.61,99.05,97.37,2.09,289.82,122.48,35.02,30.27,33.39,96.83,1.69,287.51,118.55,34.49,26.37,33.07,97.43,2.09,292.67,118.58,34.12,32.6,97.85,2.51,289.28,104.2,99.6
23.98,11/20/2025 18:14,Meter BSGN1-APF - CHILLER 1,11/20/2025 18:00,120.13,103.69,79.74,98.91,97.43,2.07,289.34,122.28,34.92,30.01,33.27,96.87,1.73,287.19,119.24,34.61,25.75,33.07,97.56,2.07,292.06,118.88,34.15,32.57,97.87,2.41,288.78,104.6,100.6
24.06,11/20/2025 18:29,Meter BSGN1-APF - CHILLER 1,11/20/2025 18:15,119.81,103.37,79.21,98.66,97.47,2.17,289.12,121.87,34.74,29.99,32.97,96.86,1.75,286.76,118.74,34.46,25.16,33.07,97.69,2.24,291.88,118.84,34.16,32.61,97.87,2.51,288.71,104.5,99.9
24.27,11/20/2025 18:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 18:30,120.11,103.67,79.75,98.99,97.43,2.09,289.45,122.35,34.92,29.74,33.17,96.92,1.75,287.05,119.51,34.73,25.73,33.33,97.57,2.07,292.38,118.48,34.02,32.49,97.81,2.45,288.91,104.3,99.6
23.36,11/20/2025 18:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 18:45,119.95,103.58,79.43,99.15,97.44,2.08,289.37,123.07,35.2,30,33.59,96.89,1.7,287.35,118.35,34.35,26.07,32.87,97.48,2.05,292.13,118.43,34.03,32.69,97.96,2.5,288.63,104.6,99.9
24.08,11/20/2025 19:14,Meter BSGN1-APF - CHILLER 1,11/20/2025 19:00,119.28,103.19,80.77,98.39,97.34,2.12,290.01,121.89,34.88,30.22,33.12,96.8,1.74,287.84,117.99,34.4,26.47,32.93,97.39,2.01,292.96,117.95,33.91,32.33,97.83,2.6,289.23,103.7,99.6
21.79,11/20/2025 19:29,Meter BSGN1-APF - CHILLER 1,11/20/2025 19:15,116.09,100.53,74.33,95.98,97.6,2.2,290.2,118.71,34.05,28.38,32.29,97.01,1.84,288.25,115.27,33.56,24.15,32.08,97.67,2.18,292.68,114.29,32.93,31.61,98.11,2.57,289.67,103.7,98.9
24.81,11/20/2025 19:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 19:30,120.79,104.65,82.63,99.79,97.24,2.09,290.14,123.96,35.5,31.13,33.85,96.65,1.75,287.84,119.24,34.81,26.69,33.09,97.35,1.99,293.13,119.18,34.34,32.85,97.72,2.53,289.44,126.6,116.2
21.89,11/20/2025 19:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 19:45,117.7,101.91,74.21,97.63,97.69,2.11,290.37,120.22,34.43,28.05,32.93,97.18,1.77,288.12,116.44,33.94,24.27,32.4,97.75,2.05,293.34,116.45,33.54,32.3,98.14,2.52,289.65,102.4,98.3
22.41,11/20/2025 20:14,Meter BSGN1-APF - CHILLER 1,11/20/2025 20:00,117.62,102.1,75.47,97.57,97.61,2.11,290.88,120.57,34.65,28.57,32.95,97.07,1.75,288.69,116.29,33.98,24.49,32.4,97.7,2.01,293.81,116.01,33.47,32.22,98.06,2.57,290.12,102.8,98.3
22.46,11/20/2025 20:29,Meter BSGN1-APF - CHILLER 1,11/20/2025 20:15,117.63,102.21,75.91,97.43,97.58,2.19,291.2,120.31,34.6,28.95,32.83,96.99,1.79,289.06,116.51,34.05,24.51,32.4,97.68,2.19,293.84,116.07,33.56,32.2,98.05,2.59,290.69,103.1,98.3
20.78,11/20/2025 20:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 20:30,114.83,99.79,71.01,95.66,97.77,2.19,291.08,117.61,33.83,26.85,32.29,97.28,1.81,288.84,113.85,33.33,23.38,31.88,97.82,2.11,294.07,113.03,32.63,31.49,98.22,2.65,290.34,102.6,98.3
20.86,11/20/2025 20:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 20:45,115.72,100.62,70.85,96.44,97.8,2.19,291.28,118.55,34.11,26.81,32.4,97.3,1.87,289.07,114.74,33.58,23.18,32.17,97.86,2.14,294.15,113.89,32.93,31.87,98.24,2.55,290.62,104.4,99.9
22.54,11/20/2025 21:14,Meter BSGN1-APF - CHILLER 1,11/20/2025 21:00,118.47,102.94,76.05,98.29,97.59,2.16,291.06,121.1,34.86,28.94,33.16,97.01,1.81,288.96,117.06,34.26,24.57,32.64,97.7,2.09,293.91,117.26,33.82,32.49,98.07,2.57,290.31,103.5,99.3
22.55,11/20/2025 21:29,Meter BSGN1-APF - CHILLER 1,11/20/2025 21:15,117.8,102.25,76,97.65,97.59,2.13,291.18,120.63,34.63,28.91,32.85,97.01,1.69,288.97,116.55,34.06,24.55,32.53,97.71,2.19,294.03,116.21,33.55,32.26,98.05,2.52,290.54,103.1,98.3
22.84,11/20/2025 21:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 21:30,117.85,102.43,76.25,97.77,97.57,2.17,291.35,120.38,34.62,28.85,32.99,97,1.83,289.21,116.48,34.07,24.55,32.4,97.71,2.08,294.07,116.69,33.73,32.38,98,2.61,290.78,103.3,99
22.94,11/20/2025 21:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 21:45,118.23,102.74,77.03,98.04,97.52,2.14,291.44,120.56,34.68,29.24,32.87,96.94,1.76,289.5,116.82,34.16,24.85,32.57,97.64,2.08,294.08,117.3,33.91,32.59,97.99,2.56,290.74,103.4,99.3
23.26,11/20/2025 22:14,Meter BSGN1-APF - CHILLER 1,11/20/2025 22:00,118.06,102.77,77.23,98.15,97.51,2.13,291.71,120.2,34.61,29.5,32.74,96.85,1.77,289.48,116.71,34.19,24.47,32.73,97.71,2.1,294.37,117.27,33.96,32.67,97.95,2.53,291.29,103.6,99.3
23.74,11/20/2025 22:29,Meter BSGN1-APF - CHILLER 1,11/20/2025 22:15,118.17,103.01,78.11,98.29,97.45,2.1,292.17,120.14,34.63,29.96,32.81,96.76,1.78,289.92,116.91,34.25,24.41,32.71,97.71,2.16,294.86,117.46,34.14,32.76,97.88,2.37,291.74,103.6,99.9
23.64,11/20/2025 22:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 22:30,118,102.98,78.28,98.34,97.44,2.14,292.4,120.05,34.65,29.96,32.81,96.77,1.85,290.26,116.79,34.29,24.68,32.93,97.66,2.08,295,117.16,34.04,32.59,97.87,2.49,291.93,103.5,99.9
24.13,11/20/2025 22:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 22:45,118.02,102.98,78.85,98.31,97.4,2.17,292.29,120.03,34.61,29.77,32.8,96.78,1.84,290.13,117.03,34.39,24.94,32.93,97.62,2.09,294.98,117.01,33.98,32.57,97.8,2.57,291.75,103.9,99.6
24.14,11/20/2025 23:14,Meter BSGN1-APF - CHILLER 1,11/20/2025 23:00,117.83,102.85,78.17,98.17,97.44,2.14,292.26,119.41,34.45,29.57,32.63,96.81,1.87,289.96,116.99,34.37,24.45,32.93,97.74,2.05,295.15,117.1,34.03,32.6,97.78,2.48,291.67,103.6,99.6
22.96,11/20/2025 23:29,Meter BSGN1-APF - CHILLER 1,11/20/2025 23:15,115.1,100.47,76.11,95.91,97.43,2.26,292.54,116.87,33.75,29.47,32.15,96.69,1.89,290.41,113.74,33.41,23.68,31.95,97.71,2.3,295.15,114.68,33.31,31.81,97.9,2.6,292.06,105.2,100.6
25.51,11/20/2025 23:44,Meter BSGN1-APF - CHILLER 1,11/20/2025 23:30,119.4,104.1,82.73,99,97.21,2.14,292.24,121.24,34.95,31.62,32.93,96.44,1.82,290.01,117.91,34.62,25.59,33,97.57,2.16,294.96,119.05,34.53,33.07,97.62,2.45,291.75,104.8,100.6
25.31,11/20/2025 23:59,Meter BSGN1-APF - CHILLER 1,11/20/2025 23:45,119.46,104.1,82.12,98.93,97.24,2.15,291.99,121.17,34.94,31.4,32.93,96.48,1.89,289.81,118.42,34.71,25.41,33,97.58,2.17,294.54,118.8,34.45,33,97.65,2.39,291.62,104.6,99.6
