End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,outputAmp,totalKva,totalKvar,totalKw
2025-11-17 11:57:59,Main PF,2025-11-17 11:57:00,876.80,2.03,-37.30,491.83,924.30,451.80,4.60,446.50,99.90,1.20,489.90,752.00,372.20,21.60,368.30,99.90,1.60,495.30,954.10,467.50,-63.50,462.30,99.70,3.30,490.30,1277.10,99.83,,1291.50
2025-11-17 11:58:59,Main PF,2025-11-17 11:58:00,938.50,2.90,-5.90,491.17,1023.20,499.20,5.90,494.00,99.90,0.80,488.90,801.10,395.70,41.80,391.00,99.80,3.50,494.30,991.20,485.60,-53.60,480.10,99.80,4.40,490.30,1365.10,99.83,,1380.50
2025-11-17 11:59:59,Main PF,2025-11-17 11:59:00,897.30,2.17,-11.40,491.40,942.70,460.60,8.60,455.40,99.90,0.50,489.40,797.20,393.70,39.50,389.10,99.80,2.20,494.80,952.00,466.50,-59.50,461.30,99.80,3.80,490.00,1305.80,99.83,,1320.80
2025-11-17 12:00:59,Main PF,2025-11-17 12:00:00,868.37,1.27,-0.90,491.33,937.30,458.20,5.20,453.40,99.90,0.40,489.40,742.50,366.50,37.30,362.30,99.80,1.00,494.80,925.30,452.30,-43.40,447.50,99.90,2.40,489.80,1263.20,99.87,,1277.00
2025-11-17 12:01:59,Main PF,2025-11-17 12:01:00,859.17,1.87,-22.20,491.53,897.20,438.60,7.30,433.60,99.90,0.80,489.40,740.60,366.30,28.80,362.30,99.90,1.80,495.30,939.70,459.20,-58.30,454.40,99.80,3.00,489.90,1250.30,99.87,,1264.10
2025-11-17 12:02:59,Main PF,2025-11-17 12:02:00,892.60,1.83,-30.60,491.33,957.20,468.00,6.40,462.30,99.90,0.70,489.40,773.70,381.90,27.00,377.20,99.90,2.00,494.70,946.90,462.60,-64.00,457.40,99.70,2.80,489.90,1296.90,99.83,,1312.50
2025-11-17 12:03:59,Main PF,2025-11-17 12:03:00,871.87,1.90,-39.00,491.37,911.10,445.50,4.90,440.50,99.90,0.90,489.10,751.70,371.70,20.90,367.30,99.90,1.50,495.00,952.80,466.50,-64.80,461.30,99.70,3.30,490.00,1269.10,99.83,,1283.70
2025-11-17 12:04:59,Main PF,2025-11-17 12:04:00,897.53,2.13,-13.50,485.70,973.60,469.00,7.40,463.30,99.90,0.80,482.90,781.90,381.90,34.40,377.20,99.90,2.00,489.40,937.10,453.50,-55.30,448.50,99.80,3.60,484.80,1289.00,99.87,,1304.40
2025-11-17 12:05:59,Main PF,2025-11-17 12:05:00,873.53,1.77,-35.00,485.63,934.90,451.10,6.30,446.50,99.90,0.70,483.50,741.60,362.30,22.20,358.40,99.90,1.60,489.20,944.10,456.90,-63.50,451.40,99.70,3.00,484.20,1256.30,99.83,,1270.30
2025-11-17 12:06:59,Main PF,2025-11-17 12:06:00,885.97,1.73,-26.90,485.73,914.60,441.50,7.70,436.60,99.90,0.70,483.60,782.00,382.40,18.80,378.20,99.90,1.40,489.30,961.30,465.10,-53.40,460.40,99.80,3.10,484.30,1275.20,99.87,,1289.00
2025-11-17 12:07:59,Main PF,2025-11-17 12:07:00,893.07,1.53,-26.10,485.70,960.50,463.70,6.10,458.40,99.90,0.60,483.50,766.30,374.60,20.00,370.30,99.90,1.70,489.20,952.40,460.80,-52.20,455.40,99.80,2.30,484.40,1284.10,99.87,,1299.10
2025-11-17 12:08:59,Main PF,2025-11-17 12:08:00,931.67,3.77,-16.30,485.50,972.10,468.50,7.80,463.30,99.90,3.70,482.60,817.00,399.50,27.80,395.00,99.90,3.70,489.50,1005.90,486.40,-51.90,481.10,99.80,3.90,484.40,1339.40,99.87,,1354.40
2025-11-17 12:09:59,Main PF,2025-11-17 12:09:00,875.07,2.20,-12.30,489.40,952.80,464.60,8.10,459.40,99.90,0.70,488.10,754.40,371.00,32.20,366.30,99.90,2.20,492.30,918.00,447.10,-52.60,442.50,99.80,3.70,487.80,1268.20,99.87,,1282.70
2025-11-17 12:10:59,Main PF,2025-11-17 12:10:00,883.83,2.23,-17.90,488.73,937.10,456.30,6.60,451.40,99.90,0.90,487.50,754.00,370.20,33.40,366.30,99.90,1.90,491.50,960.40,467.50,-57.90,462.30,99.80,3.90,487.20,1280.00,99.87,,1294.00
2025-11-17 12:11:59,Main PF,2025-11-17 12:11:00,848.10,1.87,-12.00,489.03,900.70,439.20,9.20,434.60,99.90,0.60,488.00,728.00,358.20,32.50,354.40,99.90,2.00,492.40,915.60,444.70,-53.70,439.60,99.80,3.00,486.70,1228.60,99.87,,1242.10
2025-11-17 12:12:59,Main PF,2025-11-17 12:12:00,863.93,2.43,-6.50,488.60,907.20,441.70,8.00,436.60,99.90,0.80,487.80,742.60,364.30,30.30,360.40,99.90,2.50,491.60,942.00,457.80,-44.80,452.40,99.80,4.00,486.40,1249.40,99.87,,1263.80
2025-11-17 12:13:59,Main PF,2025-11-17 12:13:00,887.47,2.80,-4.20,488.50,936.40,455.80,7.90,450.50,99.90,1.10,487.00,769.30,377.60,37.80,373.20,99.80,2.80,491.70,956.70,464.60,-49.90,459.40,99.80,4.50,486.80,1283.10,99.83,,1298.00
2025-11-17 12:14:59,Main PF,2025-11-17 12:14:00,864.77,1.93,-27.80,488.97,921.10,449.40,6.00,444.50,99.90,0.70,488.10,741.30,364.60,24.20,360.40,99.90,1.70,492.30,931.90,452.50,-58.00,447.50,99.80,3.40,486.50,1252.40,99.87,,1266.50
2025-11-17 12:15:59,Main PF,2025-11-17 12:15:00,889.90,2.33,3.00,488.67,934.80,454.90,4.70,449.50,99.90,0.50,487.60,790.00,387.90,46.40,383.10,99.80,2.50,491.80,944.90,458.80,-48.10,453.40,99.80,4.00,486.60,1286.00,99.83,,1301.60
2025-11-17 12:16:59,Main PF,2025-11-17 12:16:00,870.33,2.43,-10.00,488.47,921.80,449.40,8.10,444.50,99.90,0.80,488.00,770.90,378.10,29.20,374.20,99.90,2.70,491.40,918.30,446.10,-47.30,441.50,99.80,3.80,486.00,1260.20,99.87,,1273.60
2025-11-17 12:17:59,Main PF,2025-11-17 12:17:00,876.30,2.20,-5.20,488.67,935.10,456.30,8.30,451.40,99.90,0.70,488.10,760.50,373.20,34.40,369.30,99.90,2.00,491.90,933.30,453.40,-47.90,448.50,99.80,3.90,486.00,1269.20,99.87,,1282.90
2025-11-17 12:18:59,Main PF,2025-11-17 12:18:00,878.47,2.00,-14.70,488.77,925.90,451.40,6.20,446.50,99.90,0.50,488.40,754.80,370.20,26.50,366.30,99.90,1.80,491.60,954.70,463.60,-47.40,458.40,99.80,3.70,486.30,1271.20,99.87,,1285.20
2025-11-17 12:19:59,Main PF,2025-11-17 12:19:00,868.37,2.60,-6.20,488.40,907.20,442.60,7.50,437.60,99.90,0.90,488.00,762.40,374.10,30.20,370.30,99.90,2.40,491.40,935.50,453.50,-43.90,448.50,99.80,4.50,485.80,1256.40,99.87,,1270.20
2025-11-17 12:20:59,Main PF,2025-11-17 12:20:00,879.27,2.50,-1.90,488.30,955.10,465.10,5.20,460.40,99.90,1.20,487.40,770.00,378.10,41.00,374.20,99.80,2.30,491.50,912.70,443.20,-48.10,438.60,99.80,4.00,486.00,1273.20,99.83,,1286.40
2025-11-17 12:21:59,Main PF,2025-11-17 12:21:00,886.53,2.00,5.30,488.20,957.50,466.10,6.30,461.30,99.90,0.60,487.70,772.90,378.30,45.30,374.20,99.80,1.90,490.80,929.20,451.50,-46.30,446.50,99.80,3.50,486.10,1282.00,99.83,,1295.90
2025-11-17 12:22:59,Main PF,2025-11-17 12:22:00,861.37,2.20,-7.40,488.20,918.70,447.10,7.20,442.50,99.90,0.70,487.90,750.50,368.20,32.70,364.30,99.90,2.00,491.30,914.90,443.30,-47.30,438.60,99.80,3.90,485.40,1245.40,99.87,,1258.60
2025-11-17 12:23:59,Main PF,2025-11-17 12:23:00,861.60,2.17,-19.90,488.13,919.30,448.50,6.10,443.50,99.90,0.60,488.00,757.90,370.90,28.60,366.30,99.90,2.00,490.70,907.60,439.90,-54.60,434.60,99.80,3.90,485.70,1244.40,99.87,,1259.30
2025-11-17 12:24:59,Main PF,2025-11-17 12:24:00,873.70,2.30,-13.30,488.03,943.00,459.20,8.20,454.40,99.90,0.60,487.20,766.60,376.10,30.80,372.20,99.90,2.20,491.10,911.50,441.80,-52.30,436.60,99.80,4.10,485.80,1263.20,99.87,,1277.10
2025-11-17 12:25:59,Main PF,2025-11-17 12:25:00,888.03,2.60,-0.40,488.10,969.80,471.90,6.60,466.30,99.90,0.80,487.50,769.00,376.80,43.50,372.20,99.80,2.50,490.60,925.30,449.50,-50.50,444.50,99.80,4.50,486.20,1283.00,99.83,,1298.20
2025-11-17 12:26:59,Main PF,2025-11-17 12:26:00,852.33,1.97,-15.70,488.07,903.10,439.80,7.70,434.60,99.90,0.50,487.50,733.40,359.90,29.20,355.40,99.90,1.80,491.10,920.50,446.20,-52.60,441.50,99.80,3.60,485.60,1231.50,99.87,,1245.90
2025-11-17 12:27:59,Main PF,2025-11-17 12:27:00,886.70,2.33,-13.10,487.90,966.70,470.40,8.00,465.30,99.90,0.70,487.20,761.30,372.90,37.50,368.30,99.80,2.40,490.90,932.10,452.00,-58.60,447.50,99.80,3.90,485.60,1281.10,99.83,,1295.30
2025-11-17 12:28:59,Main PF,2025-11-17 12:28:00,861.23,1.97,-23.40,487.67,904.60,440.20,7.30,435.60,99.90,0.70,487.10,739.70,362.10,24.90,358.40,99.90,1.80,490.50,939.40,455.40,-55.60,450.50,99.80,3.40,485.40,1244.50,99.87,,1257.70
2025-11-17 12:29:59,Main PF,2025-11-17 12:29:00,897.60,2.37,-8.20,487.50,970.50,471.40,6.40,466.30,99.90,0.70,486.70,794.60,389.10,37.70,385.10,99.80,2.60,490.20,927.70,449.60,-52.30,444.50,99.80,3.80,485.60,1295.90,99.83,,1310.10
2025-11-17 12:30:59,Main PF,2025-11-17 12:30:00,903.40,2.13,-20.50,487.20,953.50,463.20,5.40,458.40,99.90,0.40,486.70,787.30,384.80,37.60,380.20,99.80,2.10,489.90,969.40,470.00,-63.50,464.30,99.70,3.90,485.00,1302.90,99.80,,1318.00
2025-11-17 12:31:59,Main PF,2025-11-17 12:31:00,877.07,1.43,-42.70,489.27,927.40,451.40,8.40,446.50,99.90,0.70,487.00,766.30,377.60,11.80,373.20,99.90,1.10,493.50,937.50,456.30,-62.90,451.40,99.70,2.50,487.30,1271.10,99.83,,1285.30
2025-11-17 12:32:59,Main PF,2025-11-17 12:32:00,924.70,1.70,-20.70,491.67,977.40,477.80,8.90,472.20,99.90,0.50,489.10,791.50,391.50,25.50,387.10,99.90,1.70,495.20,1005.20,492.50,-55.10,487.10,99.80,2.90,490.70,1346.40,99.87,,1361.80
2025-11-17 12:33:59,Main PF,2025-11-17 12:33:00,930.73,1.90,-15.10,491.37,1005.50,491.40,8.40,486.10,99.90,0.90,489.10,800.40,396.00,29.90,392.00,99.90,2.00,495.00,986.30,483.10,-53.40,478.20,99.80,2.80,490.00,1356.30,99.87,,1370.50
2025-11-17 12:34:59,Main PF,2025-11-17 12:34:00,854.17,1.20,-19.10,491.50,893.50,436.70,8.70,431.60,99.90,0.50,489.80,741.30,366.80,15.10,362.30,99.90,0.90,495.70,927.70,453.30,-42.90,448.50,99.80,2.20,489.00,1242.40,99.87,,1256.80
2025-11-17 12:35:59,Main PF,2025-11-17 12:35:00,904.00,1.57,-22.60,491.50,976.50,477.30,4.70,472.20,99.90,0.50,489.50,774.40,383.10,24.30,379.20,99.90,1.30,495.20,961.10,469.90,-51.60,464.30,99.80,2.90,489.80,1315.70,99.87,,1330.30
2025-11-17 12:36:59,Main PF,2025-11-17 12:36:00,874.43,1.90,-7.00,491.60,921.50,451.30,9.50,446.50,99.90,0.50,490.00,773.90,382.60,29.80,378.20,99.90,1.80,495.30,927.90,453.30,-46.30,448.50,99.80,3.40,489.50,1273.20,99.87,,1287.20
2025-11-17 12:37:59,Main PF,2025-11-17 12:37:00,884.97,1.63,-39.60,491.50,944.30,461.60,6.60,456.40,99.90,0.80,489.00,757.50,374.70,19.90,370.30,99.90,1.30,495.50,953.10,467.00,-66.10,461.30,99.70,2.80,490.00,1288.00,99.83,,1303.30
2025-11-17 12:38:59,Main PF,2025-11-17 12:38:00,913.93,2.10,-23.50,491.77,980.60,479.20,5.40,474.20,99.90,0.70,489.50,775.00,383.60,27.70,379.20,99.90,2.00,495.20,986.20,483.10,-56.60,478.20,99.80,3.60,490.60,1331.60,99.87,,1345.90
2025-11-17 12:39:59,Main PF,2025-11-17 12:39:00,869.67,1.73,-30.20,491.77,920.80,449.90,4.50,444.50,99.90,0.80,489.80,748.40,370.30,21.60,366.30,99.90,1.30,495.50,939.80,460.10,-56.30,455.40,99.80,3.10,490.00,1266.20,99.87,,1280.30
2025-11-17 12:40:59,Main PF,2025-11-17 12:40:00,860.03,1.93,-28.00,492.10,928.90,453.80,5.80,448.50,99.90,0.70,489.80,740.80,367.00,21.70,363.30,99.90,1.70,496.00,910.40,445.90,-55.50,440.50,99.80,3.40,490.50,1252.30,99.87,,1266.70
2025-11-17 12:41:59,Main PF,2025-11-17 12:41:00,860.17,1.83,-21.60,491.87,915.80,447.40,6.70,442.50,99.90,0.50,489.30,758.40,376.00,25.20,371.20,99.90,1.80,496.00,906.30,443.90,-53.50,438.60,99.80,3.20,490.30,1252.30,99.87,,1267.30
2025-11-17 12:42:59,Main PF,2025-11-17 12:42:00,883.63,1.73,-9.80,491.90,925.70,452.30,6.50,447.50,99.90,0.50,489.60,766.10,379.20,32.50,375.20,99.90,1.60,495.80,959.10,469.90,-48.80,464.30,99.80,3.10,490.30,1287.00,99.87,,1301.40
2025-11-17 12:43:59,Main PF,2025-11-17 12:43:00,848.20,1.70,-39.50,491.93,891.50,435.70,5.50,430.60,99.90,0.70,489.80,725.80,359.60,15.40,355.40,99.90,1.60,496.20,927.30,453.30,-60.40,448.50,99.70,2.80,489.80,1234.50,99.83,,1248.60
2025-11-17 12:44:59,Main PF,2025-11-17 12:44:00,871.00,1.80,-24.60,491.50,942.60,460.60,8.10,455.40,99.90,0.70,489.20,743.70,367.80,21.00,363.30,99.90,1.90,495.50,926.70,452.80,-53.70,447.50,99.80,2.80,489.80,1266.20,99.87,,1281.20
2025-11-17 12:45:59,Main PF,2025-11-17 12:45:00,887.70,1.27,-23.20,491.63,964.30,471.40,7.70,466.30,99.90,0.40,489.50,763.90,377.70,20.90,373.20,99.90,1.10,495.50,934.90,456.70,-51.80,451.40,99.80,2.30,489.90,1290.90,99.87,,1305.80
2025-11-17 12:46:59,Main PF,2025-11-17 12:46:00,884.23,1.93,-15.80,491.67,932.40,455.70,6.80,450.50,99.90,0.90,489.20,767.50,379.70,29.80,375.20,99.90,2.10,495.70,952.80,466.50,-52.40,461.30,99.80,2.80,490.10,1287.00,99.87,,1301.90
2025-11-17 12:47:59,Main PF,2025-11-17 12:47:00,874.63,1.90,-11.60,491.23,928.50,452.90,6.90,447.50,99.90,0.60,488.70,768.00,380.20,28.30,376.20,99.90,1.90,495.40,927.40,453.30,-46.80,448.50,99.80,3.20,489.60,1272.20,99.87,,1286.40
2025-11-17 12:48:59,Main PF,2025-11-17 12:48:00,901.63,1.93,-12.20,491.30,957.90,468.00,5.30,462.30,99.90,0.40,489.10,781.80,385.80,36.30,381.10,99.80,1.90,494.80,965.20,472.90,-53.80,467.30,99.80,3.50,490.00,1310.70,99.83,,1326.70
2025-11-17 12:49:59,Main PF,2025-11-17 12:49:00,903.30,2.57,6.90,491.23,960.40,468.50,9.00,463.30,99.90,1.30,488.50,793.80,392.50,43.80,388.10,99.80,2.50,495.10,955.70,468.00,-45.90,462.30,99.80,3.90,490.10,1313.70,99.83,,1329.00
2025-11-17 12:50:59,Main PF,2025-11-17 12:50:00,884.57,1.73,-30.30,491.53,934.20,456.70,7.70,451.40,99.90,0.70,489.30,772.90,382.10,23.80,378.20,99.90,1.80,495.60,946.60,462.60,-61.80,457.40,99.70,2.70,489.70,1287.00,99.83,,1301.40
2025-11-17 12:51:59,Main PF,2025-11-17 12:51:00,907.13,2.03,-16.80,491.60,976.90,477.30,2.60,472.20,99.90,0.60,489.20,780.70,386.10,33.10,382.10,99.90,2.00,495.30,963.80,471.90,-52.50,466.30,99.80,3.50,490.30,1320.60,99.87,,1335.30
2025-11-17 12:52:59,Main PF,2025-11-17 12:52:00,904.93,1.67,-26.30,491.10,959.20,468.00,5.20,462.30,99.90,0.70,488.70,789.00,389.80,28.10,385.10,99.90,1.20,494.70,966.60,472.40,-59.60,467.30,99.80,3.10,489.90,1314.70,99.87,,1330.20
2025-11-17 12:53:59,Main PF,2025-11-17 12:53:00,905.80,2.37,-14.50,491.13,995.90,485.60,6.90,480.10,99.90,0.90,488.60,772.50,381.40,40.80,377.20,99.80,2.30,494.80,949.00,465.00,-62.20,460.40,99.80,3.90,490.00,1317.70,99.83,,1332.00
2025-11-17 12:54:59,Main PF,2025-11-17 12:54:00,873.63,2.03,-38.10,491.17,914.60,446.00,6.40,441.50,99.90,0.90,488.70,760.80,375.40,21.50,371.20,99.90,1.80,494.90,945.50,462.10,-66.00,457.40,99.70,3.40,489.90,1270.10,99.83,,1283.50
2025-11-17 12:55:59,Main PF,2025-11-17 12:55:00,848.63,1.57,-32.90,491.47,868.70,423.60,7.60,418.80,99.90,0.70,488.70,737.60,364.80,16.60,360.40,99.90,1.30,495.40,939.60,460.10,-57.10,455.40,99.80,2.70,490.30,1234.60,99.87,,1248.50
2025-11-17 12:56:59,Main PF,2025-11-17 12:56:00,870.40,1.83,-30.20,491.33,911.70,444.60,8.00,439.60,99.90,1.10,488.90,764.20,378.20,19.30,374.20,99.90,1.60,495.00,935.30,458.10,-57.50,453.40,99.80,2.80,490.10,1267.20,99.87,,1280.90
2025-11-17 12:57:59,Main PF,2025-11-17 12:57:00,854.43,1.87,-23.40,491.30,904.60,441.20,4.50,436.60,99.90,0.70,488.70,730.90,361.40,27.20,357.40,99.90,1.70,495.10,927.80,454.20,-55.10,449.50,99.80,3.20,490.10,1243.50,99.87,,1256.80
2025-11-17 12:58:59,Main PF,2025-11-17 12:58:00,896.80,1.30,-30.10,491.03,947.90,462.10,7.70,457.40,99.90,0.50,488.30,780.20,385.30,22.80,381.10,99.90,1.30,494.70,962.30,471.40,-60.60,466.30,99.70,2.10,490.10,1304.80,99.83,,1318.80
2025-11-17 12:59:59,Main PF,2025-11-17 12:59:00,873.87,1.50,-15.70,491.43,905.70,441.60,9.20,436.60,99.90,0.50,488.90,777.90,384.60,28.50,380.20,99.90,1.20,495.00,938.00,459.60,-53.40,454.40,99.80,2.80,490.40,1271.20,99.87,,1285.80
2025-11-17 13:00:59,Main PF,2025-11-17 13:00:00,858.70,1.53,-36.70,491.37,893.90,435.80,5.50,430.60,99.90,1.10,488.90,748.60,370.30,16.30,366.30,99.90,1.20,495.20,933.60,457.20,-58.50,452.40,99.80,2.30,490.00,1249.30,99.87,,1263.30
2025-11-17 13:01:59,Main PF,2025-11-17 13:01:00,852.33,1.60,-36.90,491.40,905.90,442.50,7.50,437.60,99.90,1.10,489.10,737.10,364.80,12.30,360.40,99.90,1.10,495.40,914.00,446.90,-56.70,441.50,99.80,2.60,489.70,1239.50,99.87,,1254.20
2025-11-17 13:02:59,Main PF,2025-11-17 13:02:00,862.83,1.93,-21.20,491.13,886.30,432.40,7.90,427.70,99.90,0.70,488.50,754.80,373.20,15.30,369.30,99.90,2.20,495.40,947.40,463.10,-44.40,458.40,99.80,2.90,489.50,1255.40,99.87,,1268.70
2025-11-17 13:03:59,Main PF,2025-11-17 13:03:00,858.20,2.67,-11.10,490.97,901.50,439.70,8.70,434.60,99.90,1.50,488.30,759.70,375.70,23.40,371.20,99.90,2.80,495.30,913.40,446.50,-43.20,441.50,99.80,3.70,489.30,1247.30,99.87,,1261.90
2025-11-17 13:04:59,Main PF,2025-11-17 13:04:00,844.87,1.37,-31.70,490.73,899.20,438.70,7.90,433.60,99.90,0.60,488.30,737.30,364.80,8.60,360.40,99.90,1.20,495.40,898.10,438.20,-48.20,433.60,99.80,2.30,488.50,1227.60,99.87,,1241.70
2025-11-17 13:05:59,Main PF,2025-11-17 13:05:00,898.70,2.17,-16.60,490.60,941.40,458.30,5.70,453.40,99.90,1.00,487.90,787.20,388.80,24.80,384.10,99.90,1.90,494.40,967.50,472.90,-47.10,467.30,99.80,3.60,489.50,1304.80,99.87,,1320.00
2025-11-17 13:06:59,Main PF,2025-11-17 13:06:00,848.87,1.97,-29.60,491.03,899.30,438.70,7.50,433.60,99.90,0.90,488.60,743.00,367.80,13.50,363.30,99.90,1.50,495.10,904.30,442.10,-50.60,437.60,99.80,3.50,489.40,1234.50,99.87,,1248.60
2025-11-17 13:07:59,Main PF,2025-11-17 13:07:00,853.67,1.57,-34.40,490.90,898.50,438.20,4.50,433.60,99.90,0.90,488.40,746.20,368.50,19.30,364.30,99.90,1.50,494.30,916.30,448.80,-58.20,443.50,99.80,2.30,490.00,1241.40,99.87,,1255.50
2025-11-17 13:08:59,Main PF,2025-11-17 13:08:00,884.50,1.40,-17.10,490.67,950.40,463.60,8.50,458.40,99.90,0.60,488.20,762.40,376.40,21.70,372.20,99.90,1.30,494.80,940.70,459.70,-47.30,454.40,99.80,2.30,489.00,1285.00,99.87,,1299.70
2025-11-17 13:09:59,Main PF,2025-11-17 13:09:00,915.83,1.57,-14.20,489.93,955.80,465.10,6.10,460.40,99.90,0.50,487.50,802.40,396.20,27.70,392.00,99.90,1.40,494.00,989.30,482.60,-48.00,477.20,99.80,2.80,488.30,1329.60,99.87,,1343.90
2025-11-17 13:10:59,Main PF,2025-11-17 13:10:00,925.60,1.63,-13.30,489.87,978.50,476.30,7.10,471.20,99.90,0.70,487.40,804.40,396.40,26.00,392.00,99.90,1.40,493.90,993.90,484.60,-46.40,479.20,99.80,2.80,488.30,1342.40,99.87,,1357.30
2025-11-17 13:11:59,Main PF,2025-11-17 13:11:00,895.90,1.30,-30.40,491.13,960.20,468.50,5.50,463.30,99.90,0.40,488.80,768.90,380.20,20.90,376.20,99.90,1.00,495.10,958.60,468.50,-56.80,463.30,99.80,2.50,489.50,1302.80,99.87,,1317.20
2025-11-17 13:12:59,Main PF,2025-11-17 13:12:00,909.20,1.83,-25.00,491.07,937.90,457.30,8.00,452.40,99.90,0.80,488.40,793.80,392.50,22.80,388.10,99.90,1.70,495.30,995.90,486.60,-55.80,481.10,99.80,3.00,489.50,1321.60,99.87,,1336.40
2025-11-17 13:13:59,Main PF,2025-11-17 13:13:00,914.93,1.70,-28.30,491.50,989.30,483.60,5.10,478.20,99.90,0.70,489.10,783.90,387.60,26.30,383.10,99.90,1.60,495.50,971.60,474.80,-59.70,469.30,99.80,2.80,489.90,1330.60,99.87,,1346.00
2025-11-17 13:14:59,Main PF,2025-11-17 13:14:00,884.73,2.03,-22.10,491.23,926.20,452.80,7.40,447.50,99.90,1.10,489.30,779.80,385.60,22.60,381.10,99.90,1.70,495.00,948.20,463.60,-52.10,458.40,99.80,3.30,489.40,1287.00,99.87,,1302.00
2025-11-17 13:15:59,Main PF,2025-11-17 13:15:00,912.67,2.17,-15.40,491.07,989.40,482.60,4.90,477.20,99.90,0.90,488.50,775.80,382.90,28.20,378.20,99.90,1.90,494.70,972.80,476.30,-48.50,471.20,99.80,3.70,490.00,1326.60,99.87,,1341.80
2025-11-17 13:16:59,Main PF,2025-11-17 13:16:00,860.57,1.30,-37.60,492.10,898.70,440.00,5.40,435.60,99.90,0.50,490.10,761.20,377.50,12.70,373.20,99.90,1.30,496.10,921.80,451.30,-55.70,446.50,99.80,2.10,490.10,1255.30,99.87,,1268.80
2025-11-17 13:17:59,Main PF,2025-11-17 13:17:00,878.07,2.00,-33.30,492.03,944.60,461.60,5.90,456.40,99.90,0.90,489.90,751.40,372.50,21.20,368.30,99.90,1.70,496.20,938.20,459.60,-60.40,454.40,99.80,3.40,490.00,1279.10,99.87,,1293.70
2025-11-17 13:18:59,Main PF,2025-11-17 13:18:00,921.97,2.20,0.20,491.50,986.50,482.20,8.50,477.20,99.90,1.10,489.10,810.00,401.00,38.20,396.00,99.80,1.70,495.20,969.40,474.80,-46.50,469.30,99.80,3.80,490.20,1342.50,99.83,,1358.00
2025-11-17 13:19:59,Main PF,2025-11-17 13:19:00,851.90,2.10,-29.20,491.87,899.80,440.50,8.20,435.60,99.90,1.00,490.00,736.70,365.10,16.30,361.40,99.90,2.50,496.00,919.20,449.40,-53.70,444.50,99.80,2.80,489.60,1241.50,99.87,,1255.00
2025-11-17 13:20:59,Main PF,2025-11-17 13:20:00,890.47,1.60,-32.20,491.67,947.60,463.10,6.30,458.40,99.90,0.50,489.50,781.00,386.60,20.50,382.10,99.90,1.60,495.40,942.80,461.60,-59.00,456.40,99.80,2.70,490.10,1296.90,99.87,,1311.30
2025-11-17 13:21:59,Main PF,2025-11-17 13:21:00,875.50,1.67,-30.80,491.60,936.90,457.70,4.60,452.40,99.90,0.50,489.30,750.50,371.20,18.80,367.30,99.90,1.60,495.70,939.10,459.20,-54.20,454.40,99.80,2.90,489.80,1274.10,99.87,,1288.10
2025-11-17 13:22:59,Main PF,2025-11-17 13:22:00,910.67,1.37,-15.00,491.47,950.00,464.50,7.30,459.40,99.90,0.50,489.30,804.40,398.00,30.30,393.00,99.90,1.20,495.10,977.60,478.70,-52.60,473.20,99.80,2.40,490.00,1325.60,99.87,,1341.20
2025-11-17 13:23:59,Main PF,2025-11-17 13:23:00,925.10,1.90,-6.00,491.27,979.70,477.80,8.30,472.20,99.90,0.90,488.70,814.60,402.10,36.40,398.00,99.90,1.80,494.30,981.00,480.70,-50.70,475.20,99.80,3.00,490.80,1345.40,99.87,,1360.60
2025-11-17 13:24:59,Main PF,2025-11-17 13:24:00,928.33,1.63,-11.00,491.33,970.80,474.30,9.00,469.30,99.90,0.60,489.20,815.20,402.60,31.50,398.00,99.90,1.60,494.80,999.00,489.50,-51.50,484.10,99.80,2.70,490.00,1351.40,99.87,,1366.40
2025-11-17 13:25:59,Main PF,2025-11-17 13:25:00,895.07,2.03,-13.90,491.07,956.50,466.50,6.30,461.30,99.90,0.90,488.80,767.50,378.90,22.20,374.20,99.90,2.00,494.80,961.20,469.90,-42.40,464.30,99.90,3.20,489.60,1299.80,99.90,,1315.30
2025-11-17 13:26:59,Main PF,2025-11-17 13:26:00,927.10,2.70,-4.70,491.00,956.50,466.50,8.20,461.30,99.90,1.40,488.50,814.10,402.10,32.70,398.00,99.90,3.10,494.90,1010.70,493.90,-45.60,488.10,99.80,3.60,489.60,1347.40,99.87,,1362.50
2025-11-17 13:27:59,Main PF,2025-11-17 13:27:00,908.80,1.57,-10.70,491.07,957.00,467.00,6.60,462.30,99.90,0.70,488.80,807.60,398.70,27.70,394.00,99.90,1.40,494.70,961.80,469.90,-45.00,464.30,99.80,2.60,489.70,1320.60,99.87,,1335.60
2025-11-17 13:28:59,Main PF,2025-11-17 13:28:00,887.70,1.27,-28.40,490.47,910.10,444.10,8.90,439.60,99.90,0.40,488.40,784.00,387.30,13.60,383.10,99.90,1.10,494.30,969.00,472.90,-50.90,467.30,99.80,2.30,488.70,1290.00,99.87,,1304.30
2025-11-17 13:29:59,Main PF,2025-11-17 13:29:00,864.50,1.60,-19.80,490.80,917.20,447.50,7.50,442.50,99.90,0.70,488.80,770.10,380.40,12.60,376.20,99.90,1.70,494.80,906.20,442.10,-39.90,437.60,99.90,2.40,488.80,1256.30,99.90,,1270.00
