End Time,Meter,Start Time,avgAmp,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kvar,l3Kw,l3Pf,l3THD,l3Volt,outputAmp,totalKva,totalKvar,totalKw
2025-11-17 11:17:59,PQM,2025-11-17 11:17:00,1554.41,7.73,149.88,282.43,1618.56,455.04,7.94,453.41,99.64,7.92,279.31,1499.83,404.89,61.36,398.32,98.38,8.54,267.85,1544.83,465.28,80.58,457.19,98.26,6.72,300.14,1308.92,98.76,,1325.20
2025-11-17 11:18:59,PQM,2025-11-17 11:18:00,1615.05,7.45,167.55,282.11,1675.45,468.76,13.69,466.91,99.60,7.65,279.02,1565.64,420.17,68.00,412.94,98.28,8.32,267.53,1604.06,480.31,85.86,471.47,98.16,6.39,299.78,1351.31,98.68,,1369.24
2025-11-17 11:19:59,PQM,2025-11-17 11:19:00,1592.46,8.55,168.74,282.24,1650.07,465.15,14.93,462.71,99.48,8.85,279.08,1552.03,418.36,68.38,410.76,98.18,9.60,267.68,1575.27,477.02,85.43,467.67,98.04,7.20,299.95,1341.14,98.57,,1360.53
2025-11-17 11:20:59,PQM,2025-11-17 11:20:00,1525.82,7.82,138.16,282.27,1590.57,448.49,4.50,446.54,99.56,7.96,279.16,1472.17,397.13,56.16,390.85,98.42,8.57,267.68,1514.73,456.12,77.50,448.02,98.23,6.92,299.97,1285.41,98.74,,1301.74
2025-11-17 11:21:59,PQM,2025-11-17 11:21:00,1575.35,8.69,152.13,282.17,1642.17,456.53,11.28,454.10,99.47,8.95,279.04,1533.77,408.44,60.67,401.01,98.18,9.62,267.63,1550.10,463.90,80.18,454.75,98.03,7.50,299.84,1309.87,98.56,,1328.87
2025-11-17 11:22:59,PQM,2025-11-17 11:22:00,1550.04,8.38,161.85,282.23,1610.32,450.72,11.25,447.47,99.28,8.71,279.06,1502.18,403.38,67.62,394.45,97.79,9.42,267.73,1537.62,466.26,82.98,455.16,97.62,7.02,299.91,1297.08,98.23,,1320.35
2025-11-17 11:23:59,PQM,2025-11-17 11:23:00,1498.11,7.97,148.12,282.36,1566.66,439.66,9.91,438.35,99.70,8.10,279.18,1443.41,390.77,58.76,384.50,98.39,8.80,267.85,1484.25,447.02,79.45,439.20,98.25,7.01,300.04,1262.05,98.78,,1277.45
2025-11-17 11:24:59,PQM,2025-11-17 11:24:00,1591.90,8.04,172.57,281.90,1644.38,460.37,12.59,457.03,99.28,8.25,278.86,1532.53,408.73,71.59,399.38,97.71,9.07,267.18,1598.81,477.96,88.39,466.49,97.60,6.80,299.65,1322.90,98.20,,1347.06
2025-11-17 11:25:59,PQM,2025-11-17 11:25:00,1498.92,7.99,143.59,282.23,1567.78,440.18,6.62,438.42,99.60,8.07,279.13,1440.61,388.44,57.83,382.22,98.40,8.83,267.63,1488.38,448.02,79.15,439.81,98.17,7.08,299.92,1260.45,98.72,,1276.64
2025-11-17 11:26:59,PQM,2025-11-17 11:26:00,1515.04,7.87,154.56,282.19,1585.60,446.36,10.97,444.67,99.62,8.01,279.07,1459.82,396.13,61.77,389.32,98.28,8.75,267.60,1499.71,454.77,81.83,446.38,98.16,6.85,299.90,1280.37,98.69,,1297.26
2025-11-17 11:27:59,PQM,2025-11-17 11:27:00,1531.66,7.87,160.49,281.92,1596.25,445.73,12.78,443.95,99.60,8.01,278.83,1475.75,395.92,64.30,388.78,98.20,8.80,267.26,1522.99,455.46,83.41,446.94,98.13,6.79,299.67,1279.67,98.64,,1297.11
2025-11-17 11:28:59,PQM,2025-11-17 11:28:00,1514.86,7.92,151.76,282.10,1581.52,442.62,10.80,441.01,99.64,8.02,278.95,1464.43,392.34,59.98,385.82,98.34,8.79,267.48,1498.63,450.41,80.98,441.64,98.05,6.95,299.87,1268.47,98.68,,1285.37
2025-11-17 11:29:59,PQM,2025-11-17 11:29:00,1526.94,8.41,153.04,282.08,1590.40,445.46,11.24,443.71,99.61,8.61,278.91,1475.54,397.13,61.53,390.51,98.33,9.34,267.51,1514.87,454.81,80.26,446.87,98.25,7.28,299.81,1281.09,98.73,,1297.41
2025-11-17 11:30:59,PQM,2025-11-17 11:30:00,1504.68,7.88,146.83,282.10,1568.80,439.07,8.59,437.57,99.66,8.03,278.94,1452.32,390.42,59.35,384.00,98.35,8.73,267.53,1492.91,448.91,78.89,440.86,98.21,6.88,299.85,1262.42,98.74,,1278.40
2025-11-17 11:31:59,PQM,2025-11-17 11:31:00,1484.72,8.13,137.90,282.21,1553.60,431.65,4.86,430.24,99.67,8.33,278.99,1424.55,383.50,56.91,377.19,98.36,8.98,267.71,1476.01,442.59,76.13,434.85,98.25,7.08,299.93,1242.28,98.76,,1257.73
2025-11-17 11:32:59,PQM,2025-11-17 11:32:00,1497.07,7.96,144.22,282.16,1561.70,437.53,7.05,436.38,99.74,8.14,278.90,1441.01,389.04,58.88,383.01,98.45,8.82,267.60,1488.49,448.30,78.29,440.69,98.30,6.92,299.98,1260.07,98.83,,1274.86
2025-11-17 11:33:59,PQM,2025-11-17 11:33:00,1508.13,7.91,147.56,282.14,1572.22,440.97,7.18,439.18,99.59,8.04,278.95,1451.17,391.04,60.48,384.38,98.30,8.83,267.56,1501.02,452.73,79.90,444.51,98.18,6.85,299.89,1268.07,98.69,,1284.75
2025-11-17 11:34:59,PQM,2025-11-17 11:34:00,1524.57,7.92,149.92,281.76,1574.84,443.21,5.26,441.32,99.57,8.14,278.56,1470.91,396.92,65.07,389.27,98.07,8.87,267.26,1527.97,462.88,79.58,454.65,98.22,6.74,299.45,1285.25,98.62,,1303.01
2025-11-17 11:35:59,PQM,2025-11-17 11:35:00,1534.65,7.89,152.90,281.95,1589.53,444.53,8.70,443.06,99.67,8.13,278.77,1491.25,399.59,64.16,392.14,98.14,8.79,267.48,1523.16,459.97,80.05,451.44,98.15,6.76,299.61,1286.65,98.65,,1304.09
2025-11-17 11:36:59,PQM,2025-11-17 11:36:00,1624.13,8.46,170.71,281.99,1677.87,466.30,10.57,464.14,99.54,8.76,278.84,1574.25,419.42,73.65,410.31,97.83,9.58,267.31,1620.27,487.89,86.48,479.25,98.23,7.05,299.82,1353.70,98.53,,1373.62
2025-11-17 11:37:59,PQM,2025-11-17 11:37:00,1542.36,7.87,152.73,282.17,1600.51,443.96,8.32,442.51,99.67,8.08,278.92,1492.63,398.59,64.63,391.41,98.20,8.74,267.64,1533.95,460.51,79.78,452.49,98.26,6.79,299.94,1286.41,98.71,,1303.07
2025-11-17 11:38:59,PQM,2025-11-17 11:38:00,1540.71,7.82,155.60,282.06,1591.34,446.69,9.71,444.97,99.61,8.03,278.88,1497.34,400.91,64.98,393.49,98.15,8.69,267.51,1533.45,461.76,80.91,453.31,98.17,6.73,299.80,1291.77,98.64,,1309.36
2025-11-17 11:39:59,PQM,2025-11-17 11:39:00,1527.81,7.94,148.99,282.11,1584.23,442.61,6.10,441.14,99.67,8.11,278.94,1477.54,395.34,63.61,388.17,98.19,8.84,267.49,1521.66,458.97,79.28,450.72,98.20,6.88,299.89,1280.03,98.69,,1296.92
2025-11-17 11:40:59,PQM,2025-11-17 11:40:00,1543.35,7.84,157.20,281.96,1604.20,447.16,9.79,445.61,99.65,7.95,278.80,1495.79,398.51,65.22,390.90,98.09,8.76,267.28,1530.07,461.55,82.19,452.27,97.99,6.81,299.80,1288.78,98.58,,1307.22
2025-11-17 11:41:59,PQM,2025-11-17 11:41:00,1552.40,8.75,152.20,282.00,1609.96,448.41,7.82,446.31,99.53,8.94,278.85,1498.38,400.41,63.94,392.66,98.06,9.82,267.34,1548.86,463.61,80.43,454.86,98.11,7.50,299.82,1293.83,98.57,,1312.42
2025-11-17 11:42:59,PQM,2025-11-17 11:42:00,1515.84,7.89,145.26,282.09,1572.21,440.99,5.92,439.20,99.59,7.98,278.95,1468.81,392.50,61.14,385.59,98.24,8.69,267.43,1506.50,454.52,78.20,446.17,98.16,7.00,299.89,1270.96,98.67,,1288.01
2025-11-17 11:43:59,PQM,2025-11-17 11:43:00,1544.49,7.80,159.31,281.99,1602.96,449.01,10.43,447.33,99.63,7.98,278.83,1496.30,401.56,66.20,394.04,98.13,8.65,267.36,1534.20,463.60,82.69,454.94,98.13,6.77,299.78,1296.30,98.63,,1314.18
2025-11-17 11:44:59,PQM,2025-11-17 11:44:00,1562.33,7.69,164.60,281.85,1620.08,453.46,12.04,451.77,99.63,7.90,278.74,1515.88,406.18,68.19,397.99,97.99,8.54,267.20,1551.03,468.49,84.37,459.35,98.05,6.63,299.61,1309.11,98.56,,1328.13
2025-11-17 11:45:59,PQM,2025-11-17 11:45:00,1547.36,7.85,154.81,282.00,1608.58,448.15,9.34,446.29,99.59,8.05,278.88,1495.67,400.49,64.28,393.29,98.20,8.68,267.38,1537.82,461.60,81.19,452.62,98.05,6.81,299.74,1292.19,98.61,,1310.24
2025-11-17 11:46:59,PQM,2025-11-17 11:46:00,1561.83,8.35,156.35,281.84,1616.70,451.00,10.12,449.20,99.60,8.64,278.69,1515.66,405.88,65.39,398.33,98.14,9.30,267.31,1553.14,465.61,80.83,457.37,98.23,7.12,299.52,1304.89,98.66,,1322.49
2025-11-17 11:47:59,PQM,2025-11-17 11:47:00,1516.00,7.96,145.35,282.04,1573.54,438.92,8.27,437.58,99.70,8.19,278.79,1474.51,394.05,59.69,387.54,98.35,8.65,267.59,1499.94,450.84,77.38,442.51,98.15,7.03,299.75,1267.63,98.73,,1283.81
2025-11-17 11:48:59,PQM,2025-11-17 11:48:00,1518.78,7.89,142.76,281.86,1577.82,439.27,6.71,437.34,99.56,8.12,278.68,1470.35,393.75,59.02,387.25,98.35,8.66,267.42,1508.18,450.24,77.03,443.03,98.40,6.88,299.49,1267.62,98.77,,1283.26
2025-11-17 11:49:59,PQM,2025-11-17 11:49:00,1553.59,7.77,159.71,281.81,1609.30,448.68,15.10,446.86,99.59,8.00,278.54,1516.78,406.23,64.12,399.43,98.33,8.57,267.32,1534.68,460.11,80.49,451.62,98.15,6.75,299.58,1297.90,98.69,,1315.02
2025-11-17 11:50:59,PQM,2025-11-17 11:50:00,1504.93,7.84,145.24,281.88,1565.58,441.43,10.93,439.04,99.46,8.00,278.59,1467.98,395.99,57.53,389.84,98.45,8.60,267.34,1481.23,449.33,76.78,441.31,98.22,6.93,299.70,1270.18,98.71,,1286.75
2025-11-17 11:51:59,PQM,2025-11-17 11:51:00,1547.75,7.88,157.49,281.70,1602.50,447.31,15.04,444.61,99.39,8.01,278.46,1506.89,400.79,61.88,393.87,98.27,8.72,267.00,1533.86,456.67,80.57,447.95,98.09,6.91,299.65,1286.43,98.59,,1304.78
2025-11-17 11:52:59,PQM,2025-11-17 11:52:00,1562.99,8.44,158.43,281.67,1618.92,449.77,13.09,447.06,99.40,8.65,278.44,1517.39,404.46,64.26,396.42,98.01,9.43,267.01,1552.65,462.94,81.08,454.24,98.12,7.25,299.55,1297.71,98.51,,1317.16
2025-11-17 11:53:59,PQM,2025-11-17 11:53:00,1506.95,8.09,152.94,281.73,1574.17,436.56,10.81,434.62,99.56,8.24,278.40,1448.37,388.32,60.99,381.68,98.29,9.00,267.12,1498.31,449.13,81.14,440.29,98.03,7.04,299.66,1256.58,98.63,,1274.01
2025-11-17 11:54:59,PQM,2025-11-17 11:54:00,1504.43,7.90,152.00,281.80,1568.45,438.46,9.89,436.51,99.56,7.99,278.56,1444.60,389.89,62.06,382.91,98.21,8.79,267.02,1500.24,452.05,80.04,443.98,98.22,6.93,299.81,1263.40,98.66,,1280.40
2025-11-17 11:55:59,PQM,2025-11-17 11:55:00,1512.16,7.95,163.30,281.76,1566.60,440.43,14.42,437.89,99.42,8.11,278.54,1462.34,394.57,66.48,386.33,97.91,8.86,266.98,1507.53,455.55,82.39,446.61,98.04,6.89,299.77,1270.83,98.46,,1290.55
2025-11-17 11:56:59,PQM,2025-11-17 11:56:00,1514.59,8.25,144.00,282.01,1574.23,437.40,7.81,435.11,99.48,8.31,278.56,1457.21,387.67,58.03,381.31,98.36,9.22,267.30,1512.33,450.90,78.16,442.46,98.13,7.22,300.16,1258.88,98.65,,1275.97
2025-11-17 11:57:59,PQM,2025-11-17 11:57:00,1536.08,7.82,155.26,281.82,1582.56,444.09,10.47,442.13,99.56,7.98,278.49,1478.99,397.35,64.36,390.28,98.22,8.75,267.05,1546.68,461.49,80.43,453.16,98.20,6.74,299.93,1285.58,98.66,,1302.93
2025-11-17 11:58:59,PQM,2025-11-17 11:58:00,1596.58,7.68,182.32,281.33,1645.69,459.83,16.30,458.70,99.75,7.94,278.05,1539.01,412.40,75.55,403.69,97.89,8.70,266.45,1605.04,483.15,90.47,473.27,97.95,6.40,299.49,1335.65,98.53,,1355.38
2025-11-17 11:59:59,PQM,2025-11-17 11:59:00,1531.98,8.72,146.87,281.61,1589.73,450.30,5.75,449.76,99.88,8.89,278.41,1471.41,402.11,63.04,397.15,98.77,9.79,266.88,1534.80,467.23,78.08,462.19,98.92,7.48,299.53,1309.10,99.19,,1319.64
2025-11-17 12:00:59,PQM,2025-11-17 12:00:00,1538.25,7.91,155.32,281.50,1593.31,445.32,12.92,442.96,99.47,8.09,278.22,1490.92,398.85,62.48,391.80,98.23,8.81,266.85,1530.54,458.80,79.92,450.38,98.17,6.84,299.44,1285.14,98.62,,1302.97
2025-11-17 12:01:59,PQM,2025-11-17 12:01:00,1504.36,8.01,144.71,281.43,1557.76,433.52,7.54,431.92,99.63,8.14,278.04,1453.57,384.95,59.50,378.80,98.40,8.96,266.81,1501.75,449.47,77.67,441.53,98.23,6.92,299.44,1252.25,98.76,,1267.93
2025-11-17 12:02:59,PQM,2025-11-17 12:02:00,1531.25,8.44,143.42,281.63,1582.58,448.85,3.90,446.73,99.53,8.63,278.39,1471.23,399.56,62.17,392.55,98.25,9.52,266.86,1539.95,468.48,77.36,460.84,98.37,7.17,299.63,1300.12,98.71,,1316.89
2025-11-17 12:03:59,PQM,2025-11-17 12:03:00,1549.97,8.77,146.52,281.52,1616.18,444.77,6.86,442.89,99.58,8.92,278.40,1486.17,393.33,60.56,386.03,98.14,9.88,266.74,1547.58,458.55,79.10,450.34,98.21,7.51,299.42,1279.26,98.64,,1296.65
2025-11-17 12:04:59,PQM,2025-11-17 12:04:00,1565.71,7.96,161.32,278.10,1617.57,446.72,11.01,444.88,99.59,8.17,275.00,1510.13,397.78,67.54,390.30,98.12,8.90,263.51,1569.43,464.00,82.78,455.30,98.12,6.82,295.78,1290.47,98.61,,1308.50
2025-11-17 12:05:59,PQM,2025-11-17 12:05:00,1542.87,8.66,138.83,278.24,1597.78,440.43,6.15,437.81,99.41,8.88,275.09,1485.01,391.55,57.48,384.70,98.25,9.65,263.68,1545.82,451.98,75.19,443.97,98.23,7.46,295.96,1266.49,98.63,,1283.96
2025-11-17 12:06:59,PQM,2025-11-17 12:06:00,1545.19,7.97,152.97,278.26,1610.15,447.00,12.73,444.92,99.54,8.12,274.94,1500.50,397.04,59.39,390.82,98.44,8.83,263.94,1524.92,454.97,80.85,446.43,98.12,6.96,295.91,1282.17,98.70,,1299.00
2025-11-17 12:07:59,PQM,2025-11-17 12:07:00,1566.27,7.88,154.29,278.23,1634.58,447.90,13.01,445.59,99.48,8.03,275.01,1512.86,398.74,61.08,391.87,98.28,8.70,263.70,1551.38,456.79,80.20,448.13,98.10,6.92,295.98,1285.59,98.62,,1303.42
2025-11-17 12:08:59,PQM,2025-11-17 12:08:00,1632.84,8.60,162.06,277.99,1712.18,467.51,14.70,464.08,99.27,8.83,274.94,1579.87,414.73,62.79,407.47,98.25,9.53,263.49,1606.47,471.76,84.57,461.94,97.92,7.45,295.54,1333.48,98.48,,1354.00
2025-11-17 12:09:59,PQM,2025-11-17 12:09:00,1553.74,7.97,159.47,280.32,1611.02,440.50,10.68,438.16,99.47,8.17,276.31,1490.40,398.54,66.59,390.17,97.90,8.86,265.81,1559.79,464.65,82.20,456.06,98.15,6.88,298.84,1284.38,98.51,,1303.68
2025-11-17 12:10:59,PQM,2025-11-17 12:10:00,1571.56,7.89,157.82,279.92,1617.18,442.46,7.85,441.05,99.68,8.10,276.01,1513.00,400.98,68.61,392.98,98.01,8.79,265.39,1584.51,472.23,81.36,463.48,98.15,6.77,298.37,1297.51,98.61,,1315.67
2025-11-17 12:11:59,PQM,2025-11-17 12:11:00,1503.60,8.12,146.50,280.18,1545.23,425.65,6.86,424.57,99.74,8.35,276.17,1453.71,385.04,62.65,379.00,98.43,8.99,265.73,1511.87,450.66,77.00,443.49,98.41,7.01,298.63,1247.06,98.86,,1261.36
2025-11-17 12:12:59,PQM,2025-11-17 12:12:00,1520.29,8.06,156.19,279.96,1539.56,427.59,12.84,425.40,99.49,8.40,275.89,1494.21,395.78,67.59,388.03,98.04,8.94,265.61,1527.11,455.91,75.75,447.72,98.20,6.85,298.37,1261.15,98.58,,1279.28
2025-11-17 12:13:59,PQM,2025-11-17 12:13:00,1546.88,8.73,157.03,279.97,1571.49,437.70,9.49,435.32,99.46,9.06,276.04,1506.76,400.70,68.49,392.50,97.95,9.76,265.53,1562.41,467.04,79.05,458.44,98.16,7.38,298.34,1286.26,98.52,,1305.44
2025-11-17 12:14:59,PQM,2025-11-17 12:14:00,1514.16,8.09,145.49,280.16,1558.15,426.64,5.95,424.92,99.60,8.40,276.14,1463.97,388.21,63.11,380.99,98.14,8.98,265.83,1520.37,452.99,76.43,444.63,98.15,6.88,298.50,1250.54,98.63,,1267.85
2025-11-17 12:15:59,PQM,2025-11-17 12:15:00,1569.79,8.13,174.12,279.81,1596.99,437.13,14.07,434.61,99.42,8.51,275.72,1526.33,403.81,76.49,394.13,97.60,9.16,265.42,1586.05,473.20,83.55,463.81,98.02,6.72,298.29,1292.54,98.35,,1314.14
2025-11-17 12:16:59,PQM,2025-11-17 12:16:00,1536.75,8.09,153.23,279.88,1572.28,428.77,9.34,427.19,99.63,8.36,275.67,1493.53,393.70,66.23,386.02,98.05,9.12,265.53,1544.43,460.30,77.67,452.48,98.30,6.80,298.44,1265.68,98.66,,1282.76
2025-11-17 12:17:59,PQM,2025-11-17 12:17:00,1521.04,8.05,157.51,280.05,1541.91,430.53,9.50,428.41,99.51,8.37,275.90,1480.85,397.24,69.76,389.20,97.98,9.03,265.73,1540.35,464.40,78.25,456.94,98.39,6.76,298.52,1274.56,98.63,,1292.16
2025-11-17 12:18:59,PQM,2025-11-17 12:18:00,1557.58,8.06,156.14,279.95,1580.03,437.46,10.47,435.56,99.57,8.34,275.71,1520.37,402.35,66.70,395.30,98.25,9.05,265.67,1572.33,468.24,78.97,459.80,98.20,6.78,298.47,1290.66,98.67,,1308.04
2025-11-17 12:19:59,PQM,2025-11-17 12:19:00,1514.90,8.09,151.61,279.82,1553.10,427.34,10.44,425.84,99.65,8.36,275.55,1471.82,393.06,64.43,386.03,98.21,9.06,265.56,1519.79,456.79,76.73,449.09,98.31,6.86,298.35,1260.96,98.73,,1277.19
2025-11-17 12:20:59,PQM,2025-11-17 12:20:00,1542.55,8.05,156.81,279.72,1564.60,432.37,9.04,430.29,99.52,8.37,275.45,1504.50,399.49,69.76,391.41,97.98,9.10,265.46,1558.55,468.31,78.01,459.82,98.19,6.68,298.26,1281.52,98.56,,1300.17
2025-11-17 12:21:59,PQM,2025-11-17 12:21:00,1561.19,8.16,165.86,279.65,1576.59,435.05,11.29,433.34,99.61,8.47,275.45,1515.65,403.39,74.10,394.65,97.83,9.26,265.29,1591.35,473.27,80.47,465.98,98.46,6.75,298.20,1293.97,98.63,,1311.71
2025-11-17 12:22:59,PQM,2025-11-17 12:22:00,1595.09,9.12,150.10,279.50,1607.91,433.77,7.63,432.45,99.70,9.48,275.19,1561.90,404.15,68.52,396.80,98.18,10.35,265.24,1615.45,471.08,73.95,464.24,98.55,7.53,298.08,1293.49,98.81,,1309.00
2025-11-17 12:23:59,PQM,2025-11-17 12:23:00,1533.95,8.12,149.01,279.57,1554.31,425.94,6.23,424.19,99.59,8.38,275.26,1491.67,391.73,66.60,383.91,98.01,9.13,265.30,1555.88,461.82,76.18,453.19,98.13,6.84,298.15,1261.30,98.58,,1279.49
2025-11-17 12:24:59,PQM,2025-11-17 12:24:00,1556.34,7.99,162.79,279.57,1586.21,433.78,11.99,432.09,99.61,8.30,275.22,1507.32,402.43,71.43,394.09,97.93,9.01,265.36,1575.51,469.75,79.37,461.92,98.33,6.67,298.12,1288.09,98.62,,1305.96
2025-11-17 12:25:59,PQM,2025-11-17 12:25:00,1523.63,8.57,154.05,279.83,1556.14,426.81,8.54,424.24,99.40,8.82,275.57,1471.97,392.75,67.83,383.41,97.62,9.66,265.58,1542.79,461.00,77.68,452.36,98.13,7.22,298.34,1260.01,98.38,,1280.56
2025-11-17 12:26:59,PQM,2025-11-17 12:26:00,1589.85,9.20,172.36,279.30,1601.66,443.36,12.38,440.78,99.42,9.62,275.18,1552.43,410.98,77.12,400.42,97.43,10.49,264.98,1615.45,482.51,82.86,472.71,97.97,7.48,297.75,1313.92,98.27,,1336.86
2025-11-17 12:27:59,PQM,2025-11-17 12:27:00,1571.92,8.02,159.34,279.44,1594.76,438.95,8.97,437.01,99.56,8.30,275.34,1522.83,403.48,70.87,395.20,97.95,9.07,265.13,1598.18,473.93,79.50,466.04,98.34,6.69,297.86,1298.25,98.61,,1316.36
2025-11-17 12:28:59,PQM,2025-11-17 12:28:00,1563.27,8.71,144.75,279.36,1589.71,440.51,4.50,438.07,99.45,8.95,275.20,1518.27,400.80,64.23,393.40,98.15,9.85,264.86,1581.84,472.12,76.02,464.16,98.31,7.33,298.01,1295.64,98.64,,1313.44
2025-11-17 12:29:59,PQM,2025-11-17 12:29:00,1559.51,7.90,156.66,279.36,1586.32,437.87,10.23,435.45,99.45,8.16,275.37,1513.23,400.85,67.90,392.66,97.96,8.84,264.92,1578.98,467.31,78.53,458.57,98.13,6.70,297.78,1286.67,98.51,,1306.03
2025-11-17 12:30:59,PQM,2025-11-17 12:30:00,1625.66,7.67,171.08,278.84,1636.48,451.03,11.21,448.77,99.50,7.98,274.76,1588.61,416.40,76.62,407.17,97.78,8.69,264.45,1651.89,490.05,83.25,481.44,98.24,6.33,297.31,1337.38,98.51,,1357.49
2025-11-17 12:31:59,PQM,2025-11-17 12:31:00,1559.02,7.62,145.03,280.21,1619.77,451.58,8.57,448.90,99.41,7.73,277.04,1509.74,401.96,58.66,395.25,98.33,8.41,265.59,1547.55,461.94,77.80,453.00,98.06,6.73,297.99,1297.15,98.60,,1315.47
2025-11-17 12:32:59,PQM,2025-11-17 12:32:00,1560.44,7.62,151.07,281.52,1619.10,451.68,8.87,450.34,99.70,7.77,278.29,1510.90,404.61,63.54,397.76,98.31,8.45,266.79,1551.33,468.27,78.66,460.63,98.37,6.63,299.49,1308.73,98.79,,1324.57
2025-11-17 12:33:59,PQM,2025-11-17 12:33:00,1616.44,8.59,164.91,281.56,1660.45,465.01,15.54,463.33,99.64,8.93,278.23,1581.21,423.90,67.83,416.55,98.27,9.68,267.12,1607.66,481.48,81.53,473.94,98.43,7.17,299.34,1353.83,98.78,,1370.39
2025-11-17 12:34:59,PQM,2025-11-17 12:34:00,1580.66,7.70,155.21,281.46,1635.96,453.38,14.26,451.66,99.62,7.90,278.17,1542.89,410.11,61.94,403.01,98.27,8.53,266.98,1563.13,464.64,79.01,456.84,98.32,6.67,299.23,1311.50,98.74,,1328.12
2025-11-17 12:35:59,PQM,2025-11-17 12:35:00,1624.59,8.08,162.50,281.27,1672.26,462.50,13.11,461.07,99.69,8.36,278.01,1582.43,416.26,66.28,409.67,98.42,9.07,266.70,1619.07,477.38,83.11,469.09,98.26,6.82,299.09,1339.83,98.79,,1356.13
2025-11-17 12:36:59,PQM,2025-11-17 12:36:00,1539.48,7.74,141.70,281.66,1593.01,449.06,6.09,447.43,99.64,7.95,278.37,1492.11,400.74,58.40,394.89,98.54,8.65,267.11,1533.31,463.17,77.20,454.75,98.18,6.63,299.51,1297.07,98.79,,1312.97
2025-11-17 12:37:59,PQM,2025-11-17 12:37:00,1570.77,7.89,153.23,281.51,1624.87,454.53,7.97,452.48,99.55,8.13,278.39,1514.25,405.18,63.90,397.63,98.14,8.82,266.80,1573.19,470.75,81.36,462.20,98.18,6.71,299.33,1312.31,98.62,,1330.47
2025-11-17 12:38:59,PQM,2025-11-17 12:38:00,1525.09,7.92,151.32,281.76,1583.72,441.35,7.10,439.70,99.63,8.09,278.53,1460.38,391.59,62.85,384.25,98.13,8.91,267.06,1531.15,458.72,81.37,450.20,98.14,6.76,299.68,1274.15,98.63,,1291.66
2025-11-17 12:39:59,PQM,2025-11-17 12:39:00,1505.75,7.99,146.14,281.62,1554.06,438.51,8.40,435.79,99.38,8.16,278.30,1458.34,392.08,60.36,384.99,98.19,8.95,267.03,1504.84,453.73,77.38,445.29,98.14,6.87,299.54,1266.07,98.57,,1284.33
2025-11-17 12:40:59,PQM,2025-11-17 12:40:00,1499.44,8.01,150.34,282.03,1548.54,437.24,11.12,435.20,99.53,8.23,278.79,1456.59,392.17,61.32,385.54,98.31,8.92,267.36,1493.18,450.61,77.90,442.46,98.19,6.89,299.95,1263.19,98.68,,1280.02
2025-11-17 12:41:59,PQM,2025-11-17 12:41:00,1496.00,7.97,150.73,281.75,1545.56,437.69,9.92,435.27,99.45,8.22,278.52,1449.24,392.11,62.50,384.89,98.16,8.87,267.11,1493.21,452.54,78.31,443.94,98.10,6.81,299.62,1264.10,98.57,,1282.35
2025-11-17 12:42:59,PQM,2025-11-17 12:42:00,1521.32,8.24,157.11,281.88,1572.77,443.97,12.13,441.40,99.42,8.53,278.65,1476.68,397.69,64.05,390.14,98.10,9.29,267.19,1514.49,458.69,80.94,449.65,98.03,6.90,299.80,1281.19,98.52,,1300.35
2025-11-17 12:43:59,PQM,2025-11-17 12:43:00,1495.51,8.09,148.83,281.89,1547.28,434.47,9.56,432.36,99.52,8.33,278.65,1449.44,388.61,61.26,381.84,98.26,9.03,267.25,1489.80,448.95,78.01,440.28,98.07,6.90,299.77,1254.47,98.61,,1272.03
2025-11-17 12:44:59,PQM,2025-11-17 12:44:00,1511.28,8.58,147.19,281.88,1562.66,438.43,9.68,436.42,99.54,8.86,278.61,1469.54,393.59,60.81,386.83,98.28,9.58,267.24,1501.63,452.68,76.69,444.37,98.16,7.29,299.78,1267.62,98.66,,1284.70
2025-11-17 12:45:59,PQM,2025-11-17 12:45:00,1525.39,8.64,153.57,281.83,1577.85,442.01,11.55,440.11,99.57,8.98,278.56,1481.53,398.05,63.14,390.91,98.21,9.73,267.22,1516.79,457.02,78.88,448.76,98.19,7.22,299.73,1279.78,98.66,,1297.08
2025-11-17 12:46:59,PQM,2025-11-17 12:46:00,1542.46,7.80,157.65,281.87,1597.92,444.17,12.62,442.01,99.52,8.05,278.61,1494.33,398.84,64.29,391.56,98.18,8.74,267.22,1535.13,459.00,80.74,450.36,98.12,6.62,299.78,1283.93,98.60,,1302.01
2025-11-17 12:47:59,PQM,2025-11-17 12:47:00,1520.70,7.84,155.67,281.72,1571.61,440.36,13.21,438.26,99.52,8.07,278.50,1478.63,396.49,63.63,389.49,98.24,8.71,267.06,1511.87,454.44,78.83,446.03,98.15,6.74,299.60,1273.78,98.64,,1291.29
2025-11-17 12:48:59,PQM,2025-11-17 12:48:00,1542.48,7.93,159.91,281.69,1593.82,444.03,12.97,442.31,99.61,8.21,278.47,1496.52,399.94,66.46,392.72,98.20,8.95,267.00,1537.11,461.06,80.48,452.67,98.18,6.64,299.61,1287.70,98.66,,1305.03
