3Kvar,End Time,Meter,Start Time,avgAmp,avgKva,avgKvar,avgKw,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kw,l3Pf,l3THD,l3Volt,peakKva,peakKw
29.69,2025-08-14 00:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 00:00:00,89.87,77.02,85.41,70.36,93.68,37.73,287.41,89.29,25.34,24.32,23.65,95.52,36.31,285.75,94.33,27.25,31.40,24.81,93.10,37.36,290.50,85.99,24.43,21.90,92.41,39.52,285.99,78.90,71.90
26.91,2025-08-14 00:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 00:15:00,84.13,71.76,77.81,65.71,93.89,38.74,286.26,84.28,23.81,21.91,22.23,95.79,37.00,284.61,88.44,25.39,28.99,23.08,93.19,38.35,289.21,79.66,22.56,20.40,92.69,40.87,284.97,79.60,72.80
27.61,2025-08-14 00:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 00:30:00,86.09,73.47,80.07,67.23,93.86,38.35,286.46,86.29,24.46,22.51,22.81,95.81,36.49,284.96,89.62,25.74,29.95,23.43,93.09,37.98,289.45,82.37,23.27,21.00,92.69,40.59,284.97,80.10,72.80
28.88,2025-08-14 00:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 00:45:00,90.08,76.76,84.47,70.13,93.88,37.32,286.05,89.88,25.41,24.78,23.71,95.39,35.69,284.53,94.09,26.98,30.81,24.47,93.29,37.26,288.85,86.27,24.37,21.95,92.95,39.02,284.77,79.20,73.00
26.72,2025-08-14 01:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 01:00:00,82.68,70.58,76.03,64.74,93.95,38.91,286.48,82.58,23.36,21.77,21.93,95.63,37.47,284.84,86.25,24.81,27.54,22.57,93.55,38.63,289.47,79.21,22.41,20.25,92.67,40.62,285.13,79.40,72.80
27.08,2025-08-14 01:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 01:15:00,85.07,72.72,78.51,66.55,93.96,38.47,286.88,84.81,24.02,22.77,22.25,95.55,36.68,285.21,88.78,25.55,28.66,23.29,93.41,38.51,289.81,81.61,23.15,21.01,92.93,40.22,285.63,78.70,72.80
28.13,2025-08-14 01:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 01:30:00,86.70,74.14,80.37,67.73,93.94,38.08,287.06,86.38,24.47,23.68,22.76,95.32,36.53,285.43,90.13,25.96,28.56,23.61,93.68,38.13,290.02,83.60,23.71,21.35,92.81,39.60,285.73,78.90,71.90
27.26,2025-08-14 01:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 01:45:00,84.45,72.31,78.33,66.22,93.93,38.60,287.23,83.81,23.76,23.15,22.09,95.30,37.11,285.54,88.05,25.38,27.92,23.18,93.63,38.65,290.08,81.49,23.17,20.95,92.87,40.04,286.07,79.20,72.80
27.03,2025-08-14 02:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 02:00:00,83.23,71.33,76.95,65.41,93.96,38.59,287.26,82.58,23.48,22.29,21.94,95.51,36.98,285.61,86.41,24.91,27.63,22.79,93.64,38.53,290.20,80.71,22.94,20.68,92.74,40.27,285.96,78.30,71.20
29.49,2025-08-14 02:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 02:15:00,89.70,76.84,83.62,70.43,93.95,37.18,287.32,89.33,25.34,24.97,23.66,95.16,35.95,285.66,92.20,26.60,29.16,24.27,93.90,37.21,290.08,87.57,24.90,22.50,92.80,38.37,286.21,79.50,72.80
25.54,2025-08-14 02:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 02:30:00,79.93,68.49,73.69,62.97,93.98,39.34,287.62,79.59,22.59,21.97,21.13,95.30,37.77,286.06,82.79,23.87,26.19,21.83,93.67,39.59,290.35,77.39,22.04,20.00,92.97,40.64,286.44,79.30,73.00
27.88,2025-08-14 02:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 02:45:00,85.51,73.31,79.18,67.03,93.97,37.92,287.67,84.21,23.93,23.55,22.26,95.23,36.69,286.00,88.89,25.68,27.75,23.45,93.84,37.90,290.45,83.42,23.70,21.32,92.83,39.16,286.57,79.80,73.70
27.53,2025-08-14 03:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 03:00:00,85.91,73.65,79.39,67.37,94.03,37.60,287.89,85.00,24.17,24.11,22.45,95.09,36.19,286.43,88.53,25.53,27.75,23.20,93.85,37.94,290.65,84.19,23.95,21.71,93.13,38.67,286.59,78.00,71.40
29.13,2025-08-14 03:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 03:15:00,89.67,76.95,83.41,70.39,93.97,36.55,287.76,89.59,25.47,25.43,23.63,94.98,35.22,286.05,92.25,26.63,28.85,24.25,93.92,36.82,290.53,87.17,24.85,22.51,93.02,37.62,286.70,78.70,72.30
24.87,2025-08-14 03:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 03:30:00,76.53,65.58,70.21,60.12,93.98,39.90,287.72,75.67,21.48,20.72,20.01,95.31,38.45,285.95,79.56,22.97,24.62,20.99,93.88,39.95,290.51,74.37,21.13,19.12,92.75,41.31,286.69,78.80,73.30
28.00,2025-08-14 03:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 03:45:00,86.34,73.98,80.35,67.84,93.99,36.87,287.45,85.71,24.38,24.45,22.65,95.02,35.38,286.13,89.73,25.86,27.91,23.59,93.89,37.13,290.14,83.58,23.75,21.60,93.07,38.09,286.07,78.60,72.20
29.43,2025-08-14 04:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 04:00:00,90.16,77.14,84.19,70.66,93.94,36.50,287.02,89.11,25.26,25.45,23.47,95.04,35.24,285.65,93.65,26.97,29.30,24.69,93.84,36.65,289.61,87.73,24.91,22.49,92.93,37.61,285.80,79.70,73.00
26.59,2025-08-14 04:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 04:15:00,82.24,70.40,75.89,64.34,94.02,37.89,287.04,81.27,23.03,22.99,21.33,95.07,36.82,285.39,85.21,24.57,26.30,22.45,93.95,37.95,289.80,80.23,22.81,20.56,93.03,38.89,285.93,78.50,73.10
26.56,2025-08-14 04:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 04:30:00,82.11,70.25,75.70,64.27,94.00,38.52,286.99,81.12,22.99,22.71,21.33,95.17,37.15,285.41,85.29,24.54,26.43,22.46,93.89,38.80,289.61,79.91,22.72,20.49,92.95,39.61,285.95,78.40,71.90
29.26,2025-08-14 04:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 04:45:00,88.45,75.66,82.00,69.40,93.99,36.95,287.18,87.24,24.69,24.27,22.91,95.24,35.69,285.41,92.25,26.54,28.47,24.46,94.03,36.92,289.99,85.86,24.43,22.03,92.71,38.24,286.15,78.60,72.80
25.47,2025-08-14 05:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 05:00:00,78.31,66.90,71.56,60.96,94.05,39.26,286.49,77.03,21.79,21.41,20.11,95.16,37.91,284.67,81.07,23.29,24.67,21.29,94.16,39.27,289.26,76.84,21.81,19.55,92.83,40.59,285.55,79.30,72.10
27.63,2025-08-14 05:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 05:15:00,85.24,72.66,78.92,66.61,94.01,37.21,286.12,84.85,23.97,23.96,22.21,95.05,35.80,284.39,87.35,25.06,27.33,22.95,93.96,37.42,288.87,83.51,23.63,21.45,93.02,38.42,285.11,78.80,73.10
28.32,2025-08-14 05:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 05:30:00,86.05,73.33,80.21,67.30,94.02,37.34,285.94,85.34,24.10,24.08,22.40,95.15,35.97,284.31,88.73,25.47,27.81,23.41,93.99,37.45,288.80,84.07,23.75,21.49,92.91,38.61,284.73,78.40,73.10
27.47,2025-08-14 05:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 05:45:00,84.08,71.61,77.72,65.70,94.07,37.54,285.66,83.10,23.49,23.32,21.86,95.19,36.04,284.24,87.17,24.95,26.93,22.93,94.07,37.71,288.16,81.98,23.17,20.91,92.96,38.86,284.57,77.70,71.20
27.46,2025-08-14 06:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 06:00:00,84.96,72.17,78.69,66.04,94.05,37.70,285.34,84.51,23.79,23.47,22.12,95.28,36.14,283.77,88.03,25.16,27.76,22.92,93.84,37.76,288.06,82.33,23.21,20.99,93.04,39.21,284.18,78.80,71.90
26.05,2025-08-14 06:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 06:15:00,78.89,67.71,73.52,61.95,93.83,40.07,288.24,77.82,22.13,21.41,20.60,95.33,38.68,286.57,82.33,23.82,26.06,21.65,93.65,40.13,291.09,76.54,21.76,19.69,92.50,41.42,287.05,77.50,70.90
28.91,2025-08-14 06:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 06:30:00,86.21,74.32,81.45,67.90,93.76,38.49,288.99,85.51,24.41,24.13,22.62,95.08,37.20,287.37,89.18,25.88,28.41,23.69,93.73,38.61,291.73,83.93,24.03,21.59,92.46,39.66,287.88,80.50,74.00
26.28,2025-08-14 06:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 06:45:00,78.55,67.68,73.12,61.80,93.81,40.52,288.95,76.65,21.88,21.72,20.10,95.06,39.59,287.33,81.59,23.64,25.12,21.78,93.97,40.52,291.78,77.41,22.16,19.92,92.41,41.44,287.76,77.00,71.00
28.34,2025-08-14 07:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 07:00:00,84.63,72.85,79.54,66.50,93.77,38.83,288.79,83.24,23.74,23.95,21.87,94.86,37.81,287.05,87.71,25.44,27.25,23.24,93.91,39.14,291.79,82.95,23.67,21.39,92.54,39.54,287.53,78.90,72.80
28.27,2025-08-14 07:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 07:15:00,84.54,72.61,79.25,66.28,93.76,38.97,288.48,83.50,23.72,23.51,22.00,95.03,38.01,286.81,87.93,25.42,27.46,23.24,93.82,39.01,291.26,82.17,23.47,21.04,92.44,39.88,287.37,78.10,71.90
27.37,2025-08-14 07:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 07:30:00,81.49,70.09,76.09,64.37,93.82,39.26,288.76,80.19,22.85,22.35,21.40,95.17,38.21,287.10,84.99,24.59,26.37,22.53,93.93,39.15,291.53,79.29,22.65,20.44,92.37,40.43,287.64,78.50,71.90
28.11,2025-08-14 07:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 07:45:00,82.89,71.22,77.56,65.18,93.79,39.24,288.46,80.77,23.01,22.65,21.37,95.17,38.12,286.71,86.53,24.97,26.80,22.92,93.97,38.95,291.33,81.38,23.24,20.89,92.24,40.65,287.33,79.10,72.80
28.57,2025-08-14 08:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 08:00:00,83.34,71.49,78.06,65.68,93.84,38.76,287.90,81.01,23.01,22.92,21.43,95.12,37.83,286.15,87.47,25.25,26.57,23.31,94.17,38.35,290.54,81.55,23.23,20.94,92.23,40.09,287.00,79.90,73.70
30.38,2025-08-14 08:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 08:15:00,87.51,75.00,82.42,68.85,93.77,37.44,287.48,85.69,24.35,24.25,22.73,94.99,36.61,285.68,90.83,26.15,27.79,24.06,94.23,37.13,290.18,86.01,24.50,22.07,92.08,38.59,286.57,79.80,72.90
28.13,2025-08-14 08:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 08:30:00,82.80,70.81,77.55,65.04,93.85,38.43,287.00,81.69,23.11,23.00,21.49,95.03,37.35,285.15,85.79,24.71,26.43,22.75,94.12,38.33,289.92,80.92,22.99,20.80,92.39,39.62,285.93,78.20,71.30
30.33,2025-08-14 08:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 08:45:00,86.45,73.95,81.38,67.69,93.73,37.69,287.16,84.41,23.88,23.64,22.19,95.07,36.91,285.19,89.54,25.83,27.41,23.81,94.25,37.38,290.01,85.39,24.24,21.69,91.86,38.79,286.28,79.10,72.90
29.56,2025-08-14 09:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 09:00:00,85.77,73.27,80.55,67.15,93.79,37.37,286.52,83.62,23.66,23.56,22.04,95.10,36.59,284.65,89.47,25.73,27.43,23.64,94.16,36.93,289.42,84.23,23.88,21.47,92.12,38.59,285.47,80.00,73.70
31.45,2025-08-14 09:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 09:15:00,89.90,76.90,84.65,70.19,93.80,36.61,286.86,87.07,24.67,24.68,22.75,95.09,35.79,285.01,94.03,27.05,28.51,24.93,94.30,36.28,289.65,88.61,25.18,22.50,92.01,37.75,285.93,79.60,72.90
28.84,2025-08-14 09:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 09:30:00,81.86,70.06,76.12,64.10,93.88,38.03,287.17,78.84,22.37,21.48,20.84,95.42,37.23,285.17,86.09,24.78,25.80,22.76,94.42,37.29,289.96,80.65,22.91,20.49,91.79,39.56,286.38,79.40,72.90
31.39,2025-08-14 09:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 09:45:00,90.48,77.27,85.13,70.98,93.86,35.83,286.36,88.12,24.95,24.99,23.25,95.10,35.17,284.59,94.66,27.18,28.75,25.05,94.29,35.26,288.97,88.66,25.14,22.68,92.18,37.06,285.53,78.70,72.20
28.41,2025-08-14 10:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 10:00:00,82.09,69.88,76.84,64.03,93.87,37.27,285.71,79.89,22.51,22.06,21.03,95.35,36.37,283.83,85.97,24.62,26.37,22.66,94.21,36.81,288.43,80.41,22.75,20.33,92.07,38.61,284.88,79.60,73.10
30.63,2025-08-14 10:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 10:15:00,87.28,74.54,81.75,68.37,93.83,36.31,286.61,84.77,23.96,23.29,22.25,95.34,35.41,284.63,90.87,26.11,27.83,24.12,94.29,35.69,289.41,86.21,24.47,22.00,91.86,37.83,285.78,79.10,72.90
28.99,2025-08-14 10:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 10:30:00,83.21,70.91,78.26,64.81,93.78,37.22,285.81,80.77,22.79,22.51,21.10,95.24,36.41,283.79,86.97,24.98,26.77,22.97,94.15,36.73,288.95,81.89,23.15,20.75,91.93,38.53,284.69,78.50,71.80
31.40,2025-08-14 10:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 10:45:00,90.43,76.81,85.99,70.10,93.74,36.05,285.06,88.36,24.86,24.49,23.15,95.38,35.18,283.27,94.36,26.99,30.11,24.61,93.87,35.47,287.88,88.56,24.95,22.34,91.98,37.49,284.03,79.00,71.90
27.97,2025-08-14 11:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 11:00:00,81.60,69.13,76.11,63.10,93.83,38.32,284.20,79.99,22.40,21.43,20.86,95.55,37.45,282.12,85.85,24.52,26.71,22.44,93.97,37.68,287.15,78.95,22.21,19.80,91.99,39.84,283.33,78.90,71.90
30.33,2025-08-14 11:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 11:15:00,86.95,73.41,81.57,67.03,93.78,36.83,283.43,84.78,23.67,21.99,22.19,95.89,36.00,281.31,92.37,26.27,29.25,24.02,93.82,35.53,286.44,83.70,23.48,20.81,91.63,38.95,282.54,78.30,71.90
30.33,2025-08-14 11:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 11:30:00,87.19,73.57,81.96,67.11,93.79,36.90,283.36,85.41,23.85,22.36,22.18,95.81,35.93,281.34,92.06,26.16,29.27,23.97,93.81,35.85,286.46,84.10,23.55,20.96,91.75,38.90,282.27,78.80,72.00
28.76,2025-08-14 11:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 11:45:00,82.02,69.51,76.17,63.55,93.85,37.73,284.77,79.55,22.27,20.30,20.83,96.00,36.63,282.55,87.31,24.95,27.11,22.89,94.05,36.61,287.85,79.21,22.29,19.83,91.50,39.93,283.91,77.70,71.00
31.97,2025-08-14 12:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 12:00:00,91.10,77.39,86.01,70.71,93.74,36.05,284.93,88.83,24.95,23.27,23.39,95.83,35.10,282.92,96.25,27.55,30.77,25.23,93.80,35.10,288.01,88.21,24.89,22.09,91.60,37.94,283.87,79.20,72.60
28.59,2025-08-14 12:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 12:15:00,83.09,70.35,77.79,64.25,93.73,37.75,284.23,81.09,22.72,20.96,21.31,95.93,36.80,282.17,88.70,25.32,28.24,23.05,93.59,36.63,287.38,79.47,22.31,19.89,91.67,39.81,283.13,78.50,71.60
30.05,2025-08-14 12:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 12:30:00,86.69,73.23,81.50,66.79,93.72,37.38,283.90,84.67,23.67,21.67,22.18,96.01,36.30,281.82,91.90,26.18,29.78,23.86,93.57,36.29,287.10,83.51,23.38,20.75,91.59,39.54,282.77,78.90,72.60
30.16,2025-08-14 12:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 12:45:00,88.56,74.83,83.54,68.37,93.70,36.86,283.61,87.37,24.41,22.19,23.09,96.07,35.63,281.67,94.29,26.87,31.19,24.41,93.25,35.73,286.82,84.04,23.55,20.87,91.77,39.23,282.33,78.30,71.80
31.14,2025-08-14 13:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 13:00:00,90.98,76.84,85.88,70.30,93.67,36.34,283.22,89.39,24.98,22.67,23.45,96.11,35.24,281.20,96.99,27.63,32.06,25.29,93.24,35.28,286.46,86.56,24.23,21.56,91.67,38.51,282.00,78.90,72.80
29.29,2025-08-14 13:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 13:15:00,86.48,72.87,81.45,66.61,93.66,37.89,282.85,85.87,23.93,20.97,22.46,96.36,36.29,280.87,92.41,26.27,31.19,23.96,92.97,36.70,286.18,81.15,22.66,20.19,91.66,40.69,281.51,78.70,72.80
29.11,2025-08-14 13:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 13:30:00,85.17,71.63,79.65,65.54,93.68,38.37,282.23,83.90,23.35,20.29,21.94,96.41,37.09,280.16,91.13,25.85,30.24,23.51,93.16,36.66,285.46,80.47,22.43,20.09,91.46,41.37,281.08,78.70,72.80
30.14,2025-08-14 13:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 13:45:00,88.05,73.99,82.68,67.53,93.60,37.88,281.83,86.86,24.16,20.65,22.67,96.54,36.45,279.75,94.43,26.76,31.89,24.37,92.96,36.19,285.40,82.87,23.07,20.49,91.31,41.01,280.35,80.00,72.40
30.01,2025-08-14 14:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 14:00:00,87.58,73.47,82.59,67.03,93.57,37.99,281.42,86.91,24.12,20.76,22.63,96.49,36.69,279.31,93.85,26.56,31.83,24.10,92.93,36.28,284.89,81.98,22.79,20.30,91.31,40.99,280.07,78.90,72.80
31.22,2025-08-14 14:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 14:15:00,91.39,76.59,86.40,69.91,93.56,37.13,281.04,90.16,25.00,22.19,23.49,96.29,35.91,278.86,97.96,27.69,32.99,25.13,92.94,35.49,284.44,86.06,23.90,21.29,91.45,39.99,279.83,79.20,71.80
30.54,2025-08-14 14:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 14:30:00,88.65,74.20,84.26,67.66,93.55,37.58,280.69,87.89,24.36,20.85,23.04,96.61,36.28,278.60,95.36,26.91,32.87,24.26,92.77,35.79,284.20,82.71,22.93,20.36,91.27,40.66,279.27,78.20,71.70
30.01,2025-08-14 14:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 14:45:00,87.42,73.11,82.24,66.43,93.53,38.09,280.60,85.99,23.80,20.10,22.38,96.68,36.63,278.40,94.31,26.61,32.12,23.98,92.81,36.21,284.16,81.97,22.70,20.07,91.09,41.43,279.25,78.70,71.60
30.89,2025-08-14 15:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 15:00:00,89.51,74.87,84.63,68.35,93.50,37.66,280.39,88.28,24.42,20.95,22.93,96.53,36.40,278.21,96.15,27.16,32.79,24.71,92.82,35.85,284.07,84.09,23.29,20.72,91.15,40.74,278.88,80.10,73.80
31.60,2025-08-14 15:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 15:15:00,92.30,77.06,87.59,70.25,93.50,36.77,280.20,91.36,25.24,21.71,23.79,96.56,35.49,278.15,98.96,27.91,34.29,25.24,92.67,35.08,283.78,86.56,23.91,21.22,91.26,39.73,278.67,78.70,72.60
30.44,2025-08-14 15:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 15:30:00,88.47,74.00,83.47,67.37,93.50,38.09,280.21,87.28,24.10,20.19,22.74,96.74,36.64,277.95,95.78,27.05,32.83,24.40,92.71,36.16,283.87,82.35,22.85,20.23,91.05,41.46,278.80,78.70,71.60
31.13,2025-08-14 15:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 15:45:00,91.37,76.42,86.35,69.77,93.49,37.19,280.54,91.28,25.23,21.30,23.77,96.60,35.93,278.35,97.65,27.55,33.91,25.01,92.64,35.34,284.21,85.19,23.64,21.00,91.24,40.30,279.04,78.80,72.60
29.94,2025-08-14 16:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 16:00:00,86.90,72.77,82.05,66.23,93.48,37.96,280.67,85.41,23.65,20.09,22.21,96.63,36.77,278.53,93.47,26.41,32.01,23.89,92.73,35.91,284.24,81.84,22.71,20.13,91.07,41.19,279.23,79.10,72.60
31.85,2025-08-14 16:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 16:15:00,90.86,75.99,86.75,69.15,93.42,37.28,280.45,89.49,24.75,21.41,23.35,96.51,36.05,278.32,98.19,27.71,33.49,25.11,92.81,35.37,284.05,84.91,23.53,20.69,90.93,40.42,278.98,78.50,71.60
32.47,2025-08-14 16:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 16:30:00,92.98,77.69,88.44,70.73,93.39,36.84,280.36,91.32,25.22,21.52,23.71,96.60,35.81,278.12,99.89,28.20,34.44,25.59,92.75,34.81,284.02,87.71,24.26,21.42,90.81,39.90,278.93,79.60,72.60
31.95,2025-08-14 16:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 16:45:00,92.76,77.59,88.53,70.98,93.42,36.52,280.40,92.55,25.64,21.91,24.33,96.53,35.48,278.42,99.41,28.05,34.67,25.49,92.60,34.71,283.95,86.31,23.90,21.16,91.13,39.38,278.85,78.60,71.70
29.69,2025-08-14 17:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 17:00:00,86.98,72.72,82.25,66.02,93.50,37.86,280.68,85.84,23.73,20.33,22.21,96.60,36.45,278.59,93.70,26.41,32.22,23.89,92.67,36.00,284.21,81.39,22.58,19.93,91.22,41.13,279.23,78.20,70.70
31.74,2025-08-14 17:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 17:15:00,92.44,77.39,87.80,70.70,93.48,37.16,280.89,90.99,25.16,22.01,23.79,96.45,36.22,278.74,99.33,28.06,34.05,25.49,92.74,35.22,284.41,87.01,24.16,21.42,91.26,40.05,279.51,78.80,72.80
31.55,2025-08-14 17:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 17:30:00,92.16,77.19,87.91,70.27,93.46,37.08,280.99,92.01,25.49,21.75,24.00,96.57,35.87,278.97,98.75,27.91,34.61,25.15,92.55,35.55,284.67,85.73,23.79,21.12,91.26,39.81,279.33,79.20,72.60
32.07,2025-08-14 17:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 17:45:00,92.09,77.18,87.84,70.16,93.39,37.76,281.18,91.05,25.16,20.91,23.63,96.81,36.61,278.66,99.45,28.22,34.86,25.63,92.55,35.50,285.29,85.76,23.80,20.90,90.81,41.17,279.58,79.00,71.60
31.49,2025-08-14 18:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 18:00:00,91.98,77.48,87.32,70.62,93.48,37.45,282.31,91.51,25.49,21.69,24.07,96.53,36.00,280.25,98.46,27.99,34.15,25.20,92.65,35.71,286.06,85.99,24.00,21.35,91.24,40.64,280.62,78.70,71.60
28.87,2025-08-14 18:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 18:15:00,85.13,71.77,80.20,65.49,93.50,39.04,282.84,84.84,23.65,20.06,22.36,96.51,37.64,280.47,90.97,25.89,31.27,23.38,92.67,37.53,286.47,79.58,22.23,19.75,91.30,41.95,281.59,77.50,70.90
30.75,2025-08-14 18:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 18:30:00,90.34,76.39,85.63,69.65,93.49,38.00,283.66,90.11,25.19,20.95,23.91,96.69,36.45,281.41,97.41,27.83,33.93,25.04,92.53,36.19,287.49,83.51,23.37,20.69,91.25,41.37,282.07,79.40,72.60
30.49,2025-08-14 18:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 18:45:00,88.59,75.09,83.21,68.47,93.50,38.19,284.18,86.76,24.31,19.71,23.00,96.88,36.81,281.79,96.45,27.59,33.01,24.88,92.68,36.14,287.99,82.56,23.18,20.59,90.94,41.61,282.77,78.40,71.60
30.66,2025-08-14 19:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 19:00:00,90.34,76.87,85.67,70.01,93.54,37.54,285.33,89.38,25.13,21.26,23.55,96.60,36.07,282.97,97.17,27.89,33.75,25.27,92.63,36.11,289.12,84.47,23.84,21.20,91.41,40.45,283.89,78.70,72.80
30.81,2025-08-14 19:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 19:15:00,91.79,77.55,87.05,70.83,93.50,37.71,283.07,91.57,25.62,21.75,24.13,96.54,36.03,281.00,98.41,28.07,34.49,25.55,92.45,36.33,286.86,85.41,23.85,21.15,91.50,40.77,281.36,79.30,73.60
30.65,2025-08-14 19:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 19:30:00,90.12,76.14,85.25,69.42,93.56,37.71,283.43,89.13,24.87,21.16,23.48,96.59,36.01,281.11,97.03,27.69,33.45,25.01,92.70,36.28,287.25,84.21,23.58,20.93,91.37,40.85,281.93,78.40,71.70
30.74,2025-08-14 19:59:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 19:45:00,90.15,76.32,85.35,69.61,93.50,38.14,283.94,89.17,24.95,21.29,23.38,96.51,36.76,281.59,96.88,27.70,33.33,25.16,92.69,36.53,287.92,84.40,23.67,21.08,91.31,41.14,282.32,78.80,71.70
30.31,2025-08-14 20:14:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 20:00:00,91.36,77.53,86.27,70.66,93.54,37.60,284.45,90.80,25.53,22.29,23.99,96.31,36.11,282.57,97.51,27.91,33.67,25.13,92.54,36.27,288.00,85.77,24.09,21.54,91.76,40.41,282.77,79.00,72.90
30.01,2025-08-14 20:29:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 20:15:00,90.93,76.94,86.13,69.94,93.54,37.74,283.60,90.97,25.46,21.93,24.00,96.46,36.13,281.66,97.56,27.85,34.19,25.01,92.37,36.50,287.24,84.27,23.63,20.93,91.81,40.61,281.91,78.80,72.50
29.88,2025-08-14 20:44:59,Meter BSGN1-APF - CHILLER 1,2025-08-14 20:30:00,90.36,76.06,84.91,69.48,93.58,37.69,282.41,90.20,25.14,21.83,23.75,96.39,35.97,280.57,96.41,27.37,33.20,24.78,92.59,36.48,285.99,84.47,23.55,20.95,91.77,40.62,280.68,79.40,72.60
