3Kvar,End Time,Meter,Start Time,avgAmp,avgKva,avgKvar,avgKw,avgPf,avgTHD,avgVolt,l1Amp,l1Kva,l1Kvar,l1Kw,l1Pf,l1THD,l1Volt,l2Amp,l2Kva,l2Kvar,l2Kw,l2Pf,l2THD,l2Volt,l3Amp,l3Kva,l3Kw,l3Pf,l3THD,l3Volt,peakKva,peakKw
7.69,10/16/2025 19:14,Meter BSGN1-APF - CHILLER 1,10/16/2025 19:00,134.78,115.91,18.23,113.5,99.82,4.59,288.21,133.87,38.09,4.71,37.31,99.87,4.23,286.27,137.61,39.81,5.82,39.01,99.83,5.07,290.77,132.87,38.01,37.17,99.76,4.48,287.59,128.4,125.8
10.46,10/16/2025 19:29,Meter BSGN1-APF - CHILLER 1,10/16/2025 19:15,144.99,124.29,25.7,121.21,99.75,5.24,286.93,144.89,41.11,6.38,40.11,99.83,4.63,284.95,148.08,42.73,8.86,41.7,99.75,5.7,289.67,141.99,40.45,39.39,99.66,5.38,286.15,138.8,135.5
12.01,10/16/2025 19:44,Meter BSGN1-APF - CHILLER 1,10/16/2025 19:30,149.33,128.03,29.85,125.48,99.71,5.5,287.14,149.39,42.43,7.51,41.53,99.81,4.64,285.39,152.52,44,10.33,43.14,99.71,5.96,289.73,146.08,41.6,40.81,99.6,5.89,286.31,135.1,132.7
6.41,10/16/2025 19:59,Meter BSGN1-APF - CHILLER 1,10/16/2025 19:45,133.51,114.37,15.89,111.74,99.85,4.38,287.14,133.7,37.91,4.13,36.97,99.89,4.11,285.27,136.18,39.25,5.35,38.47,99.85,4.98,289.78,130.66,37.21,36.31,99.81,4.03,286.38,126.1,122.8
13.08,10/16/2025 20:14,Meter BSGN1-APF - CHILLER 1,10/16/2025 20:00,151.72,130.1,32.35,127.42,99.68,5.71,287.12,151.58,43.01,8.35,42.2,99.79,4.95,285.33,154.92,44.71,10.92,43.75,99.69,6.04,289.74,148.67,42.38,41.47,99.55,6.13,286.28,134.8,132.7
6.47,10/16/2025 20:29,Meter BSGN1-APF - CHILLER 1,10/16/2025 20:15,135.7,116.32,16.21,113.6,99.87,4.29,287.13,136.44,38.76,4.01,37.87,99.9,4.01,285.43,137.73,39.73,5.72,38.8,99.87,4.89,289.75,132.93,37.83,36.93,99.83,3.97,286.22,124.4,121.8
11.55,10/16/2025 20:44,Meter BSGN1-APF - CHILLER 1,10/16/2025 20:30,149.91,128.61,29.88,126.11,99.72,5.42,287.35,150.62,42.79,7.84,42,99.81,4.74,285.59,152.39,43.97,10.49,43.04,99.71,6.05,289.97,146.71,41.85,41.07,99.64,5.47,286.5,132.6,130.7
6.42,10/16/2025 20:59,Meter BSGN1-APF - CHILLER 1,10/16/2025 20:45,137.23,117.47,16.85,114.8,99.85,4.35,286.76,138.89,39.39,4.24,38.6,99.89,3.96,285.02,139.17,40.07,6.19,39.13,99.83,5.12,289.39,133.64,38.01,37.07,99.84,3.97,285.87,127.4,124.8
9.84,10/16/2025 21:14,Meter BSGN1-APF - CHILLER 1,10/16/2025 21:00,146.17,125,24.55,122.15,99.77,4.83,286.46,146.01,41.4,6.67,40.45,99.82,4.49,284.71,148.23,42.63,8.04,41.65,99.79,5.23,289.05,144.26,40.97,40.05,99.69,4.77,285.63,142.4,139.5
5.05,10/16/2025 21:29,Meter BSGN1-APF - CHILLER 1,10/16/2025 21:15,131.55,112.66,13.23,109.79,99.88,4.1,286.86,132.12,37.53,3.71,36.61,99.89,3.97,285.19,133.53,38.43,4.47,37.33,99.89,4.71,289.45,129,36.69,35.85,99.87,3.6,285.93,125.1,121.8
6.53,10/16/2025 21:44,Meter BSGN1-APF - CHILLER 1,10/16/2025 21:30,133.51,114.41,16.62,111.99,99.85,4.47,287.07,133.96,38.06,4.46,37.29,99.88,4.35,285.39,135.51,39.05,5.64,38.2,99.84,4.95,289.64,131.06,37.3,36.51,99.81,4.11,286.19,131.2,127.8
7.65,10/16/2025 21:59,Meter BSGN1-APF - CHILLER 1,10/16/2025 21:45,139.16,119.43,17.45,117.07,99.86,4.22,287.38,138.89,39.49,4.14,38.73,99.9,3.85,285.67,141.67,40.86,5.67,40,99.87,4.68,289.95,136.92,39.07,38.33,99.8,4.12,286.53,124.2,120.8
4.45,10/16/2025 22:14,Meter BSGN1-APF - CHILLER 1,10/16/2025 22:00,128.3,110.17,11.4,107.71,99.89,4.07,287.67,127.88,36.41,3.36,35.52,99.9,3.93,285.98,130.77,37.73,3.59,36.81,99.9,4.61,290.05,126.26,36.04,35.39,99.88,3.66,286.99,119.4,116.8
10.4,10/16/2025 22:29,Meter BSGN1-APF - CHILLER 1,10/16/2025 22:15,144.85,124.61,23.12,121.95,99.8,4.85,288.07,143.37,40.82,5.62,39.91,99.89,4.23,286.32,147.88,42.8,7.11,41.91,99.82,5.13,290.58,143.28,40.98,40.14,99.69,5.18,287.32,127.3,123.8
5.47,10/16/2025 22:44,Meter BSGN1-APF - CHILLER 1,10/16/2025 22:30,129.08,111.15,13.17,108.61,99.88,4.19,288.37,127.51,36.37,3.67,35.54,99.9,4.02,286.37,132.8,38.45,4.03,37.53,99.89,4.61,290.89,126.93,36.33,35.53,99.85,3.95,287.84,126,122.8
6.69,10/16/2025 22:59,Meter BSGN1-APF - CHILLER 1,10/16/2025 22:45,136.43,117.61,15.68,115.01,99.86,4.22,288.84,135.4,38.7,4.1,37.81,99.9,3.93,287.23,139.1,40.31,4.89,39.4,99.87,4.68,291.26,134.79,38.6,37.81,99.82,4.04,288.03,127.5,124.8
6.72,10/16/2025 23:14,Meter BSGN1-APF - CHILLER 1,10/16/2025 23:00,134.79,116.37,14.63,113.91,99.87,4.13,289.16,133.23,38.07,3.77,37.29,99.9,3.95,287.18,138.39,40.17,4.13,39.33,99.89,4.35,291.73,132.75,38.12,37.29,99.81,4.1,288.57,127.2,124.8
5.65,10/16/2025 23:29,Meter BSGN1-APF - CHILLER 1,10/16/2025 23:15,131.86,114.21,12.94,111.81,99.89,4.14,290.05,130.27,37.35,3.39,36.57,99.9,4.05,288.15,135.33,39.46,3.91,38.6,99.9,4.46,292.59,129.99,37.4,36.63,99.86,3.91,289.41,122.8,120.8
7.35,10/16/2025 23:44,Meter BSGN1-APF - CHILLER 1,10/16/2025 23:30,136.6,118.17,15.82,115.51,99.86,4.23,289.55,134.99,38.71,3.65,37.82,99.9,3.93,287.57,140.23,40.74,4.82,39.73,99.88,4.5,292.21,134.57,38.71,37.96,99.79,4.25,288.87,125.9,123.8
4.95,10/16/2025 23:59,Meter BSGN1-APF - CHILLER 1,10/16/2025 23:45,129.76,112.07,11.77,109.6,99.89,4.2,289.27,128.19,36.69,3.32,35.84,99.9,4.13,287.35,132.8,38.57,3.5,37.67,99.9,4.68,291.81,128.28,36.82,36.09,99.87,3.79,288.64,120.9,118.8
10.03,10/17/2025 0:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 0:00,143.54,124.17,20.44,121.47,99.82,4.67,289.61,141.22,40.48,4.45,39.47,99.9,3.95,287.9,147.41,42.85,5.96,42.07,99.87,4.72,291.98,141.99,40.84,39.93,99.68,5.33,288.95,127.9,125.8
4.2,10/17/2025 0:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 0:15,126.62,109.51,10.69,106.99,99.9,4.03,289.79,124.18,35.57,3.18,34.82,99.9,4,287.75,130.33,37.89,3.31,36.87,99.9,4.46,292.35,125.36,36.05,35.3,99.9,3.64,289.27,111.3,107.9
7.87,10/17/2025 0:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 0:30,138.22,119.53,15.97,116.81,99.86,4.17,289.8,135.72,38.84,3.71,38.01,99.9,3.83,287.84,142.27,41.35,4.39,40.4,99.9,4.39,292.26,136.69,39.34,38.4,99.77,4.28,289.29,125,122.8
7.13,10/17/2025 0:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 0:45,136.95,118.61,15.05,116.07,99.87,4.22,290.01,134.79,38.66,3.76,37.8,99.9,3.93,288.19,140.68,40.95,4.16,40.13,99.9,4.45,292.31,135.37,39,38.13,99.8,4.29,289.54,125.4,122.8
6.13,10/17/2025 1:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 1:00,133.98,116.02,13.51,113.2,99.88,4.02,290.04,131.21,37.62,3.71,36.67,99.9,3.91,288.23,137.49,39.99,3.66,39,99.9,4.29,292.15,133.25,38.41,37.53,99.85,3.85,289.74,123.8,121.8
7.37,10/17/2025 1:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 1:15,137.4,118.88,15.47,116.42,99.86,4.21,289.88,134.9,38.7,3.88,37.99,99.9,3.96,288.17,140.18,40.72,4.22,39.83,99.9,4.43,292.12,137.13,39.45,38.6,99.79,4.22,289.36,123.9,121.8
5.15,10/17/2025 1:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 1:30,129.26,112.07,12.32,109.5,99.89,4.06,290.36,126.36,36.31,3.63,35.53,99.9,4,288.65,132.23,38.47,3.53,37.53,99.9,4.35,292.37,129.19,37.29,36.44,99.86,3.82,290.08,125.3,122.8
8.46,10/17/2025 1:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 1:45,140.15,121.55,16.95,119,99.85,4.18,290.52,137.16,39.43,4.21,38.6,99.9,3.93,288.69,143.39,41.75,4.29,40.93,99.9,4.3,292.74,139.89,40.37,39.47,99.76,4.33,290.13,125.8,123.8
4.43,10/17/2025 2:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 2:00,127.51,110.69,11.01,108.14,99.9,4.02,290.77,124.15,35.66,3.39,34.87,99.9,4.04,288.87,130.84,38.16,3.19,37.27,99.9,4.54,292.98,127.55,36.87,36.01,99.89,3.47,290.47,116.4,113.8
9.32,10/17/2025 2:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 2:15,142.88,124.11,18.25,121.47,99.84,4.36,290.94,139.15,40.03,4.7,39.13,99.9,3.97,289.17,146.4,42.67,4.23,41.8,99.9,4.41,292.93,143.08,41.41,40.53,99.73,4.69,290.73,126.6,123.8
6.57,10/17/2025 2:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 2:30,133.8,116.25,14.53,113.86,99.87,4.17,291.07,130.7,37.6,3.95,36.83,99.9,3.99,289.38,137.4,40.11,4.02,39.27,99.9,4.43,293.21,133.31,38.53,37.76,99.82,4.08,290.61,127.8,125.8
5.03,10/17/2025 2:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 2:45,128.7,111.84,11.85,109.21,99.89,4.06,291.01,125.03,36.02,3.47,35.19,99.9,4.05,289.27,132.13,38.55,3.35,37.67,99.9,4.34,292.95,128.93,37.27,36.36,99.86,3.78,290.81,118.2,115.8
6.05,10/17/2025 3:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 3:00,134.38,116.72,13.32,114.07,99.88,4.12,290.84,131.51,37.85,3.78,36.93,99.9,4.07,289.16,137.5,40.05,3.49,39.4,99.9,4.46,292.77,134.15,38.83,37.73,99.84,3.83,290.61,118.1,115.8
4.75,10/17/2025 3:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 3:15,129.7,112.56,11.55,109.69,99.9,4.09,290.88,126.95,36.51,3.43,35.63,99.9,4.01,289.11,132.73,38.66,3.36,37.53,99.9,4.64,292.95,129.41,37.39,36.53,99.89,3.61,290.58,118.8,115.8
7.91,10/17/2025 3:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 3:30,138.96,120.69,15.57,118.27,99.86,4.26,290.79,136.03,39.17,3.94,38.33,99.9,4.08,289.16,142.11,41.43,3.71,40.6,99.9,4.38,292.77,138.75,40.09,39.33,99.79,4.33,290.44,121.8,118.8
4.87,10/17/2025 3:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 3:45,128.65,111.56,11.79,108.96,99.89,4.08,290.69,126.23,36.31,3.46,35.45,99.9,4.07,289.13,130.99,38.12,3.47,37.33,99.9,4.5,292.76,128.73,37.13,36.17,99.88,3.68,290.19,119.9,117.8
8.21,10/17/2025 4:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 4:00,139.1,120.53,16.96,118,99.85,4.33,290.2,135.82,38.97,4.39,38.2,99.9,4.08,288.51,142.39,41.4,4.35,40.53,99.9,4.47,292.23,139.09,40.15,39.27,99.75,4.43,289.85,125.7,123.8
5.33,10/17/2025 4:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 4:15,129.96,112.63,12.24,109.93,99.89,4.02,290.22,126.97,36.48,3.51,35.71,99.9,4.04,288.45,132.5,38.55,3.4,37.6,99.9,4.37,292.43,130.41,37.6,36.63,99.86,3.64,289.79,122.4,119.8
8.71,10/17/2025 4:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 4:30,140.3,121.56,19.67,118.87,99.82,4.59,290.1,137.39,39.43,5.43,38.62,99.86,4.3,288.38,143.09,41.63,5.53,40.71,99.87,4.83,292.35,140.42,40.5,39.53,99.73,4.64,289.57,136.1,133.6
13.75,10/17/2025 4:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 4:45,154.76,134.19,31.28,131.51,99.7,5.42,290.25,152.37,43.75,8.64,42.91,99.77,5,288.52,157.91,46,8.89,45.12,99.78,5.29,292.45,154.01,44.43,43.48,99.55,5.97,289.78,141.4,138.5
7.41,10/17/2025 5:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 5:00,137.19,118.47,14.97,115.87,99.86,4.16,289.22,134.31,38.42,3.95,37.6,99.9,3.95,287.25,140.32,40.68,3.62,39.73,99.9,4.37,291.49,136.95,39.37,38.53,99.79,4.17,288.93,122.5,119.8
10.02,10/17/2025 5:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 5:15,143.79,124.13,20.85,121.53,99.83,4.57,289.03,141.16,40.36,5.13,39.53,99.89,4.13,287.27,147.1,42.69,5.71,41.87,99.89,4.64,291.43,143.11,41.08,40.13,99.71,4.93,288.39,126.4,124.8
6.22,10/17/2025 5:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 5:30,134.61,116.12,14.07,113.13,99.88,4.17,288.72,132.17,37.81,3.84,36.87,99.9,4.19,287.29,137.19,39.72,4.01,38.73,99.9,4.51,290.74,134.47,38.59,37.53,99.85,3.81,288.13,123.6,120.8
13.37,10/17/2025 5:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 5:45,152.65,131.59,30.93,128.93,99.7,5.47,288.47,150.17,42.91,8.5,42,99.77,4.97,286.84,155.93,45.14,9.06,44.34,99.76,5.43,290.64,151.85,43.54,42.59,99.55,6.01,287.93,136.5,133.7
5.69,10/17/2025 6:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 6:00,133.25,114.6,12.79,112.27,99.89,4.08,287.99,131.29,37.38,3.58,36.73,99.9,4.09,286.15,136.29,39.41,3.52,38.53,99.9,4.55,290.38,132.16,37.81,37,99.87,3.6,287.45,120.7,118.8
8.07,10/17/2025 6:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 6:15,139.96,120.27,17.73,117.87,99.85,4.34,287.74,138.28,39.34,4.48,38.53,99.9,4.08,285.95,142.93,41.29,5.17,40.6,99.89,4.69,290.17,138.68,39.63,38.73,99.77,4.26,287.11,124.5,121.8
8.74,10/17/2025 6:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 6:30,141.4,121.44,19.19,118.94,99.84,4.46,287.57,139.95,39.84,4.48,38.96,99.9,4.04,285.94,144.44,41.66,5.98,40.81,99.88,4.8,289.99,139.82,39.94,39.17,99.74,4.54,286.77,124.9,122.8
8.36,10/17/2025 6:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 6:45,140.07,120.39,17.88,117.73,99.84,4.42,287.81,138.17,39.35,4.39,38.47,99.89,4.19,286.04,143.24,41.41,5.13,40.4,99.87,4.67,290.23,138.81,39.63,38.87,99.77,4.39,287.17,127.4,123.8
10.17,10/17/2025 7:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 7:00,145.34,124.89,23.66,122.27,99.8,4.92,287.76,144.29,41.1,5.68,40.2,99.87,4.29,286.28,148.51,42.92,7.81,42,99.82,5.27,290.11,143.21,40.87,40.07,99.69,5.18,286.89,128.8,125.8
8.61,10/17/2025 7:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 7:15,140.46,120.67,18.17,118,99.86,4.39,287.73,138.74,39.49,4.13,38.67,99.9,4.08,286.07,143.65,41.49,5.43,40.6,99.9,4.55,290.13,139,39.7,38.73,99.77,4.53,287,121.6,119.8
9.1,10/17/2025 7:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 7:30,141.39,121.64,20.05,118.93,99.84,4.55,288.08,139.74,39.83,4.87,38.93,99.9,4.11,286.26,144.42,41.75,6.08,40.8,99.87,4.85,290.46,140,40.06,39.2,99.73,4.69,287.53,123.9,121.8
8.18,10/17/2025 7:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 7:45,137.51,118.13,16.89,115.4,99.85,4.47,287.91,135.86,38.63,4.01,37.8,99.9,4.13,286.04,141.05,40.73,4.7,39.8,99.9,4.63,290.21,135.63,38.77,37.8,99.76,4.66,287.47,121.3,119.8
9.95,10/17/2025 8:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 8:00,141.5,121.51,21.99,119,99.8,4.87,287.53,140.04,39.81,5.03,39,99.89,4.37,285.75,145.61,42.03,7.01,41.13,99.83,5.15,290.05,138.85,39.67,38.87,99.67,5.09,286.78,128.8,126.8
11.63,10/17/2025 8:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 8:15,145.12,124.5,25.94,121.67,99.76,5.13,287.22,142.52,40.51,6.61,39.6,99.84,4.61,285.44,149.15,42.97,7.71,41.93,99.81,5.21,289.55,143.7,41.01,40.13,99.61,5.58,286.67,131.4,127.8
5.41,10/17/2025 8:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 8:30,129.03,110.56,12.44,107.89,99.88,4.21,286.79,126.83,35.99,3.57,35.05,99.9,4.23,284.87,132.42,38.13,3.46,37.2,99.9,4.47,289.02,127.85,36.44,35.63,99.85,3.93,286.47,117.3,114.8
9.34,10/17/2025 8:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 8:45,140.43,120.1,21.7,117.62,99.8,4.75,286.26,138.67,39.26,5.72,38.35,99.87,4.4,284.51,143.63,41.24,6.64,40.46,99.82,4.92,288.47,138.99,39.6,38.81,99.71,4.92,285.81,131.1,128.7
4.69,10/17/2025 9:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 9:00,127.67,109.08,11.52,106.48,99.89,4.12,286.12,126.11,35.68,3.3,34.87,99.9,4.07,284.37,130.85,37.57,3.53,36.67,99.9,4.66,288.47,126.05,35.83,34.94,99.88,3.63,285.51,118.7,116.8
11.12,10/17/2025 9:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 9:15,144.46,123.59,24.31,121.27,99.77,5.02,286.64,142.03,40.25,6.23,39.6,99.85,4.51,284.83,148,42.56,6.97,41.73,99.85,5.02,288.9,143.36,40.79,39.93,99.62,5.53,286.19,128.7,126.8
8.79,10/17/2025 9:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 9:30,138.27,118.13,18.43,115.6,99.84,4.56,286.06,136.35,38.55,4.49,37.8,99.89,4.23,284.24,141.45,40.61,5.15,39.8,99.89,4.57,288.17,137.01,38.98,38,99.73,4.89,285.78,126.6,123.8
11.26,10/17/2025 9:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 9:45,143.71,122.49,24.25,120,99.77,5.05,285.65,141.75,40.01,5.76,39.13,99.85,4.38,283.69,147.73,42.34,7.23,41.53,99.83,5.05,287.99,141.63,40.14,39.33,99.63,5.73,285.27,126.6,124.8
10.03,10/17/2025 10:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 10:00,141.13,120.08,22.07,117.2,99.79,4.88,285.03,139.22,39.23,5.69,38.2,99.85,4.45,283.17,144.71,41.34,6.35,40.4,99.84,4.89,287.22,139.47,39.51,38.6,99.68,5.31,284.69,126.5,123.8
8.24,10/17/2025 10:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 10:15,135.68,115.4,17.33,112.6,99.84,4.48,284.84,133.76,37.63,4.16,36.73,99.89,4.09,282.82,139.75,39.95,4.93,39,99.88,4.65,287.21,133.52,37.81,36.87,99.75,4.68,284.48,126.7,123.8
15.93,10/17/2025 10:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 10:30,155.96,132.94,37.49,130.45,99.61,6.28,285.46,153.9,43.37,10.08,42.6,99.73,5.44,283.39,160.26,45.93,11.48,44.98,99.69,6.3,287.74,153.71,43.63,42.87,99.4,7.1,285.23,136.1,133.7
11.61,10/17/2025 10:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 10:45,144.28,123.51,24.97,120.93,99.76,5.07,286.7,141.75,40.15,5.83,39.27,99.87,4.24,284.67,148.59,42.77,7.54,41.93,99.82,5.17,289.11,142.49,40.59,39.73,99.6,5.81,286.3,131.2,128.7
12.34,10/17/2025 11:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 11:00,145.4,124.39,26.27,121.8,99.74,5.32,286.4,143.37,40.57,5.91,39.73,99.87,4.37,284.25,150.24,43.25,8.01,42.33,99.79,5.28,288.99,142.58,40.57,39.73,99.55,6.3,285.97,127.8,125.8
12.81,10/17/2025 11:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 11:15,147.41,125.91,28.97,123.33,99.72,5.54,285.98,145.66,41.23,7.07,40.27,99.82,4.76,284.13,151.45,43.45,9.08,42.67,99.77,5.49,288.31,145.13,41.23,40.4,99.56,6.36,285.49,127.2,124.8
12.85,10/17/2025 11:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 11:30,145.8,124.51,27.63,121.8,99.73,5.4,285.81,143.69,40.6,6.11,39.67,99.87,4.4,283.73,150.93,43.34,8.68,42.47,99.79,5.41,288.39,142.79,40.57,39.67,99.53,6.37,285.32,126.5,123.8
14.89,10/17/2025 11:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 11:45,151.84,129.45,34.02,126.69,99.65,6.09,285.37,149.64,42.16,8.61,41.31,99.79,5.24,283.18,156.62,44.9,10.53,43.91,99.72,5.98,287.84,149.27,42.39,41.46,99.45,7.06,285.09,131.7,128.7
10.8,10/17/2025 12:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 12:00,142.05,120.84,24.25,118.3,99.76,5.1,284.95,140.71,39.66,5.77,38.81,99.85,4.31,283.03,146.44,41.84,7.68,40.95,99.8,5.26,287.33,139,39.33,38.54,99.64,5.72,284.49,131.2,128.7
12.96,10/17/2025 12:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 12:15,149.27,127.66,29.64,125.11,99.71,5.61,286.44,147.69,41.81,7.13,41.1,99.83,4.64,284.56,153.71,44.2,9.55,43.27,99.76,5.79,288.75,146.4,41.64,40.74,99.54,6.4,286.01,135.8,133.7
7.89,10/17/2025 12:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 12:30,135.89,116.77,16.9,114.24,99.84,4.39,287.71,134.63,38.25,3.7,37.55,99.9,3.91,285.67,140.52,40.63,5.31,39.73,99.87,4.67,290.38,132.51,37.88,36.96,99.75,4.59,287.08,124.5,121.8
13.84,10/17/2025 12:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 12:45,151.29,129.94,30.7,127.25,99.68,5.57,287.53,150.27,42.67,6.94,41.84,99.82,4.54,285.27,156.06,45.13,9.92,44.22,99.73,5.71,290.41,147.55,42.13,41.19,99.48,6.46,286.91,143.2,139.5
16.61,10/17/2025 13:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 13:00,158.73,136.01,39.35,133.23,99.58,6.44,286.91,158.01,44.84,9.93,43.82,99.74,5.55,284.93,162.83,46.95,12.81,45.98,99.62,6.54,289.65,155.35,44.22,43.43,99.37,7.23,286.15,146.4,143.5
11.14,10/17/2025 13:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 13:15,144.89,123.87,24.9,121.25,99.76,5.1,286.34,144.27,40.8,5.35,39.93,99.87,4.16,284.28,149.69,43.03,8.41,42.11,99.78,5.32,288.95,140.71,40.03,39.2,99.63,5.81,285.78,134.4,130.7
15.01,10/17/2025 13:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 13:30,153.89,131.39,34.47,128.72,99.64,6.11,285.8,153.07,43.23,7.79,42.32,99.81,4.89,283.55,159.35,45.79,11.68,44.93,99.67,6.4,288.67,149.26,42.36,41.47,99.43,7.05,285.18,138.7,135.6
13.13,10/17/2025 13:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 13:45,151.68,129.37,31.95,126.62,99.68,5.77,285.44,151.35,42.75,7.47,41.86,99.82,4.76,283.56,156.27,44.82,11.35,43.83,99.69,6.16,288.1,147.43,41.79,40.93,99.55,6.39,284.67,137.3,134.6
11.93,10/17/2025 14:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 14:00,148.1,126.11,28.51,123.7,99.72,5.52,285.23,148.57,41.85,6.2,41,99.86,4.45,283.17,152.51,43.69,10.38,42.9,99.71,6.04,288.03,143.21,40.58,39.8,99.59,6.07,284.49,132.5,129.7
13.16,10/17/2025 14:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 14:15,149.99,127.85,30.2,125.15,99.7,5.84,285.25,149.72,42.22,6.33,41.4,99.85,4.59,283.12,155.4,44.6,10.71,43.49,99.71,6.1,288.08,144.84,41.03,40.27,99.53,6.84,284.55,136.3,132.7
15.12,10/17/2025 14:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 14:30,154.97,132.02,35.69,129.19,99.62,6.12,285.17,154.77,43.62,7.98,42.64,99.81,4.73,283.04,159.93,45.89,12.59,44.96,99.62,6.55,288.05,150.2,42.51,41.59,99.43,7.09,284.41,139.9,136.6
14.07,10/17/2025 14:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 14:45,152.47,130.13,32.73,127.47,99.66,6.01,285.71,152.31,43,6.93,42.12,99.84,4.76,283.51,157.78,45.33,11.73,44.42,99.66,6.43,288.7,147.31,41.79,40.93,99.48,6.84,284.93,138,135.6
10.74,10/17/2025 15:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 15:00,144.24,122.97,24.46,120.32,99.76,5.16,285.53,144.43,40.76,4.69,39.93,99.89,4.13,283.51,149.14,42.79,9.03,41.92,99.77,5.47,288.49,139.15,39.42,38.47,99.63,5.86,284.6,132.9,130.7
16.49,10/17/2025 15:29,Meter BSGN1-APF - CHILLER 1,10/17/2025 15:15,158.94,135.45,40.13,132.55,99.56,6.52,285.18,158.37,44.64,9.33,43.69,99.77,5.25,283.17,164.01,47.06,14.31,46.05,99.57,6.91,288.1,154.45,43.75,42.81,99.35,7.41,284.27,145.4,142.1
14.73,10/17/2025 15:44,Meter BSGN1-APF - CHILLER 1,10/17/2025 15:30,154.18,131.25,35.37,128.63,99.62,6.21,285,154.54,43.48,7.49,42.57,99.82,4.85,282.79,159.41,45.75,13.15,44.81,99.61,6.73,288.16,148.59,42.02,41.25,99.44,7.05,284.05,141.6,138.5
11.61,10/17/2025 15:59,Meter BSGN1-APF - CHILLER 1,10/17/2025 15:45,146.17,124.3,27.04,121.48,99.72,5.46,284.78,145.99,41.02,5.51,40.05,99.85,4.48,282.51,150.99,43.27,9.91,42.31,99.72,5.83,287.87,141.52,40.01,39.13,99.59,6.07,283.96,141.1,137.5
15.81,10/17/2025 16:14,Meter BSGN1-APF - CHILLER 1,10/17/2025 16:00,156.56,133.17,37.85,130.35,99.58,6.45,284.76,157.01,44.14,8.4,43.23,99.78,5.03,282.52,161.85,46.41,13.63,45.4,99.57,6.92,287.79,150.83,42.63,41.72,99.38,7.4,283.96,145.3,143.5
