Start Time,End Time,Meter,l1Volt,l1Amp,l1Kw,l1Kva,l1Pf,l1THD,l1Kvar,l2Volt,l2Amp,l2Kw,l2Kva,l2Pf,l2THD,l2Kvar,l3Volt,l3Amp,l3Kw,l3Kva,l3Pf,l3THD,3Kvar,avgVolt,avgAmp,avgKw,avgKva,avgPf,avgTHD,avgKvar,peakKva,peakKw
8/20/2025 23:00,8/20/2025 23:59,Meter BSGN1-APF - CHILLER 1,285.04,75.27,19.96,21.3,96.14,39.68,18.63,290.15,83.48,22.04,24.05,94.01,39.69,25.67,285.46,75.8,18.98,21.49,91.12,43.72,27.51,286.89,78.18,60.98,66.85,93.75,41.03,71.8,72.2,66.3
8/21/2025 0:00,8/21/2025 0:59,Meter BSGN1-APF - CHILLER 1,286.76,75.02,19.99,21.35,96.05,39.15,18.79,291.71,82.74,22.04,23.99,94,39.51,25.43,287.03,75.23,19.03,21.42,91.27,43.17,27.17,288.5,77.66,61.06,66.76,93.78,40.61,71.38,72.2,66.3
8/21/2025 1:00,8/21/2025 1:59,Meter BSGN1-APF - CHILLER 1,286.8,76.93,20.45,21.9,95.58,38.47,20.45,291.56,83.91,22.35,24.32,94.2,38.95,25.37,287.18,77.89,19.88,22.22,91.68,41.49,27.63,288.51,79.58,62.68,68.44,93.82,39.64,73.46,76.9,70.3
8/21/2025 2:00,8/21/2025 2:59,Meter BSGN1-APF - CHILLER 1,285.56,75.45,19.93,21.37,95.59,39.19,20.01,290.05,81.85,21.7,23.57,94.14,39.9,24.84,285.79,75.94,19.27,21.54,91.83,42.32,26.68,287.13,77.75,60.9,66.48,93.85,40.47,71.54,72.6,66.6
8/21/2025 3:00,8/21/2025 3:59,Meter BSGN1-APF - CHILLER 1,285.58,76.69,20.22,21.75,95.43,38.67,20.78,290.06,82.92,22.01,23.88,94.22,39.48,25.08,285.72,77.39,19.68,21.96,92,41.52,27.09,287.12,79,61.91,67.59,93.88,39.89,72.95,73.2,67.5
8/21/2025 4:00,8/21/2025 4:59,Meter BSGN1-APF - CHILLER 1,286.07,77.1,20.29,21.9,95.21,38.57,21.38,290.57,83.41,22.09,24.07,94.46,39.25,24.73,286.41,78.61,19.89,22.33,91.94,40.82,27.68,287.68,79.71,62.27,68.29,93.87,39.55,73.79,80.2,72.8
8/21/2025 5:00,8/21/2025 5:59,Meter BSGN1-APF - CHILLER 1,287.01,74.46,19.68,21.2,95.44,38.17,20.14,291.63,81.05,21.54,23.5,94.75,39.06,23.45,287.33,76.4,19.5,21.79,92.06,40.85,26.72,288.66,77.3,60.72,66.49,94.09,39.36,70.31,74.4,68.2
8/21/2025 6:00,8/21/2025 6:59,Meter BSGN1-APF - CHILLER 1,286.63,74.46,19.61,21.19,95.36,38.13,20.36,291.13,81.04,21.56,23.41,94.83,38.87,23.26,287.12,76.75,19.63,21.87,92.12,40.67,26.76,288.29,77.42,60.81,66.47,94.1,39.23,70.38,73.4,67.2
8/21/2025 7:00,8/21/2025 7:59,Meter BSGN1-APF - CHILLER 1,286.33,75.43,19.95,21.44,95.3,38.68,20.72,290.97,82.4,21.97,23.8,94.72,38.99,23.83,286.79,77.81,19.76,22.16,91.83,40.71,27.56,288.03,78.54,61.68,67.4,93.95,39.46,72.1,79.4,72.8
8/21/2025 8:00,8/21/2025 8:59,Meter BSGN1-APF - CHILLER 1,285.71,72.98,19.2,20.67,95.31,38.99,19.93,290.32,80.07,21.33,23.07,94.94,39.14,22.64,286.46,76,19.24,21.62,91.79,41.03,26.9,287.5,76.35,59.77,65.36,94.01,39.72,69.46,73.4,67.8
8/21/2025 9:00,8/21/2025 9:59,Meter BSGN1-APF - CHILLER 1,285.27,74.67,19.61,21.13,95.19,38.53,20.75,289.86,82.08,21.96,23.64,95.14,38.33,22.88,286.14,78.41,19.83,22.28,91.8,40.15,27.94,287.09,78.39,61.4,67.05,94.04,39.01,71.56,72.8,66.5
8/21/2025 10:00,8/21/2025 10:59,Meter BSGN1-APF - CHILLER 1,284.57,73.48,19.16,20.73,95.43,38.16,19.93,289.26,80.66,21.42,23.16,94.95,38.32,22.95,285.39,76.27,19.27,21.63,91.77,40.44,27.16,286.41,76.8,59.84,65.51,94.05,38.97,70.04,76.6,70
8/21/2025 11:00,8/21/2025 11:59,Meter BSGN1-APF - CHILLER 1,281.82,75.53,19.67,21.14,95.79,38.19,19.67,286.82,83.84,22.08,23.88,94.81,37.77,24.3,282.69,78.01,19.44,21.91,91.35,40.85,28.47,283.78,79.13,61.18,66.93,93.98,38.94,72.44,72.9,67.4
8/21/2025 12:00,8/21/2025 12:59,Meter BSGN1-APF - CHILLER 1,280.36,76.27,19.94,21.22,96.32,37.94,18.6,285.56,85.35,22.36,24.23,94.39,36.99,25.73,280.98,77.38,19.08,21.59,90.98,41.41,28.7,282.3,79.66,61.37,67.04,93.9,38.78,73.03,71.3,65.5
8/21/2025 13:00,8/21/2025 13:59,Meter BSGN1-APF - CHILLER 1,279.78,76.76,20.03,21.33,96.62,38.16,17.94,285.04,86.28,22.46,24.42,94.09,37.02,26.66,280.24,76.92,18.9,21.38,90.68,42.38,28.85,281.69,79.99,61.39,67.13,93.8,39.19,73.45,76,70
8/21/2025 14:00,8/21/2025 14:59,Meter BSGN1-APF - CHILLER 1,278.88,77.45,20.23,21.47,96.72,38.42,17.83,284.43,87.48,22.68,24.71,94.07,36.93,27.12,279.32,77.66,18.92,21.52,90.37,42.63,29.51,280.88,80.86,61.83,67.7,93.72,39.33,74.46,78.5,72.9
8/21/2025 15:00,8/21/2025 15:59,Meter BSGN1-APF - CHILLER 1,278.19,77.56,20.16,21.41,96.84,38.36,17.48,284.01,88.04,22.75,24.83,94.03,36.58,27.41,278.77,77.81,18.85,21.56,90.14,42.81,29.82,280.32,81.13,61.76,67.8,93.67,39.25,74.71,76.2,70.2
8/21/2025 16:00,8/21/2025 16:59,Meter BSGN1-APF - CHILLER 1,278.14,77.9,20.3,21.51,96.97,38.41,17.17,283.96,88.57,22.82,24.98,93.84,36.44,27.99,278.69,77.55,18.84,21.45,90.01,43.07,29.85,280.26,81.34,61.96,67.94,93.61,39.31,75.01,75.4,68.8
8/21/2025 17:00,8/21/2025 17:59,Meter BSGN1-APF - CHILLER 1,278.7,77.41,20.18,21.42,96.94,38.7,17.12,284.47,88.46,22.88,24.96,94,36.49,27.59,279.18,77.77,18.83,21.55,89.89,43.06,30.07,280.78,81.21,61.9,67.94,93.61,39.42,74.78,78.3,73.1
8/21/2025 18:00,8/21/2025 18:59,Meter BSGN1-APF - CHILLER 1,280.85,77.31,20.22,21.55,96.76,38.32,17.67,286.63,87.46,22.79,24.9,93.96,36.93,27.33,281.39,77.29,18.97,21.59,90.34,42.73,29.41,282.96,80.69,61.99,68.04,93.69,39.33,74.41,74.3,67.4
8/21/2025 19:00,8/21/2025 19:59,Meter BSGN1-APF - CHILLER 1,282.75,76.59,20.15,21.49,96.67,38.39,17.72,288.25,86.15,22.61,24.64,93.98,37.34,26.83,283.14,76.6,18.95,21.51,90.55,42.84,28.78,284.71,79.78,61.71,67.65,93.73,39.52,73.33,73.9,67.4
8/21/2025 20:00,8/21/2025 20:59,Meter BSGN1-APF - CHILLER 1,282.38,76.38,20.22,21.41,96.77,38.64,17.37,288.12,85.95,22.48,24.6,93.9,37.59,26.92,282.88,76.07,18.8,21.36,90.5,43.37,28.6,284.46,79.47,61.5,67.37,93.72,39.87,72.89,75.3,69.3
8/21/2025 21:00,8/21/2025 21:59,Meter BSGN1-APF - CHILLER 1,283.1,76.4,20.17,21.47,96.72,38.72,17.52,288.61,85.24,22.28,24.43,93.57,37.98,27.32,283.48,75.12,18.61,21.13,90.65,43.49,27.94,285.06,78.92,61.05,67.02,93.65,40.06,72.77,75.5,69.9
8/21/2025 22:00,8/21/2025 22:59,Meter BSGN1-APF - CHILLER 1,285.37,77.35,20.52,21.89,96.37,38.36,18.66,290.78,86.59,22.94,25.01,93.94,37.71,26.97,285.73,77.69,19.51,22.04,90.63,42.42,29.05,287.29,80.54,62.98,68.94,93.65,39.5,74.67,78.7,72
8/21/2025 23:00,8/21/2025 23:59,Meter BSGN1-APF - CHILLER 1,286.19,75.95,20.26,21.57,96.32,39.02,18.41,291.5,85.15,22.54,24.61,94.03,38.39,26.24,286.71,76.79,19.31,21.87,90.66,43.03,28.56,288.13,79.3,62.11,68.05,93.67,40.15,73.22,75.5,69.1
8/22/2025 0:00,8/22/2025 0:59,Meter BSGN1-APF - CHILLER 1,286.73,76.33,20.29,21.73,95.98,39.26,19.42,291.73,84.23,22.33,24.41,93.96,39.24,26.01,287.05,76.86,19.42,21.91,91.08,42.97,27.98,288.5,79.14,62.04,68.05,93.67,40.49,73.4,88,80.3
8/22/2025 1:00,8/22/2025 1:59,Meter BSGN1-APF - CHILLER 1,286.34,76.66,20.24,21.8,95.57,39.33,20.37,291.04,84.33,22.43,24.37,94.25,39.42,25.41,286.61,78.2,19.81,22.23,91.28,42.27,28.35,287.99,79.73,62.48,68.4,93.7,40.34,74.13,78.1,72
8/22/2025 2:00,8/22/2025 2:59,Meter BSGN1-APF - CHILLER 1,286.68,74.44,19.67,21.19,95.32,39.76,20.27,291.23,81.34,21.65,23.52,94.43,39.92,24.08,286.93,76.23,19.36,21.7,91.52,42.02,27.34,288.28,77.34,60.67,66.4,93.75,40.56,71.68,75.3,69
8/22/2025 3:00,8/22/2025 3:59,Meter BSGN1-APF - CHILLER 1,285.48,76.34,20.08,21.64,95.36,39.18,20.78,289.87,83.1,21.97,23.9,94.35,39.47,24.88,285.67,77.82,19.66,22.07,91.68,41.55,27.72,287.01,79.08,61.71,67.61,93.79,40.07,73.38,73.5,67.2
8/22/2025 4:00,8/22/2025 4:59,Meter BSGN1-APF - CHILLER 1,284.83,76.25,20.01,21.58,95.23,39.3,21.03,289.2,82.7,21.79,23.72,94.28,39.63,24.82,285.15,77.71,19.61,21.99,91.7,41.7,27.62,286.39,78.89,61.41,67.29,93.74,40.21,73.47,76.1,70
8/22/2025 5:00,8/22/2025 5:59,Meter BSGN1-APF - CHILLER 1,284.91,76.34,20.06,21.58,95.22,39.12,21.14,289.51,83.01,21.96,23.89,94.47,39.39,24.58,285.32,78.19,19.74,22.14,91.66,41.3,27.96,286.58,79.18,61.76,67.61,93.78,39.94,73.68,85,77.5
8/22/2025 6:00,8/22/2025 6:59,Meter BSGN1-APF - CHILLER 1,285.81,76.02,20.06,21.56,95.49,38.53,20.44,290.39,82.57,21.91,23.8,94.27,38.96,24.86,286.11,76.95,19.55,21.83,91.81,41.18,27.26,287.43,78.51,61.52,67.19,93.86,39.56,72.55,74,68.1
8/22/2025 7:00,8/22/2025 7:59,Meter BSGN1-APF - CHILLER 1,285.8,75.34,19.86,21.38,95.47,39.2,20.28,290.36,82.11,21.72,23.67,94.32,39.38,24.57,285.98,76.6,19.38,21.76,91.64,41.63,27.31,287.38,78.02,60.95,66.81,93.81,40.07,72.16,81.1,74.6
8/22/2025 8:00,8/22/2025 8:59,Meter BSGN1-APF - CHILLER 1,284.69,76.24,20,21.54,95.54,38.97,20.32,289.27,83.51,22.09,24,94.5,38.77,24.67,285.06,77.95,19.58,22.05,91.57,41.33,27.97,286.34,79.24,61.67,67.6,93.87,39.69,72.97,75.6,69
8/22/2025 9:00,8/22/2025 9:59,Meter BSGN1-APF - CHILLER 1,283.8,75.67,19.83,21.34,95.55,38.88,20.18,288.47,83.38,21.91,23.86,94.61,38.57,24.44,284.36,77.89,19.51,21.97,91.38,41.01,28.23,285.55,78.98,61.25,67.17,93.85,39.49,72.85,78.3,71.9
8/22/2025 10:00,8/22/2025 10:59,Meter BSGN1-APF - CHILLER 1,282.09,75.68,19.71,21.16,95.69,39.35,19.88,286.6,83.51,21.9,23.78,94.54,38.88,24.63,282.68,77.73,19.4,21.81,91.27,41.73,28.25,283.79,78.97,61,66.75,93.83,39.99,72.77,78.7,72.2
8/22/2025 11:00,8/22/2025 11:59,Meter BSGN1-APF - CHILLER 1,280.02,77.47,20.05,21.53,95.87,39.07,19.92,284.96,85.82,22.35,24.28,94.46,38.45,25.56,280.74,79.17,19.59,22.06,91.2,41.93,28.95,281.91,80.82,61.99,67.87,93.85,39.81,74.43,75.9,70
8/22/2025 12:00,8/22/2025 12:59,Meter BSGN1-APF - CHILLER 1,279.41,76.77,19.88,21.3,96.2,39.21,18.92,284.54,85.14,22,24.06,94.11,38.52,26.07,279.96,77.24,18.93,21.46,91.04,42.6,28.34,281.3,79.72,60.81,66.81,93.78,40.11,73.33,74.5,68.3
8/22/2025 13:00,8/22/2025 13:59,Meter BSGN1-APF - CHILLER 1,280.03,76.05,19.82,21.15,96.36,38.68,18.32,285.12,85.02,22.15,24.08,94.14,37.68,26.05,280.41,76.64,18.81,21.35,90.81,42.34,28.44,281.85,79.24,60.78,66.58,93.77,39.57,72.81,74.9,67.4
8/22/2025 14:00,8/22/2025 14:59,Meter BSGN1-APF - CHILLER 1,279.75,75.85,19.71,21.04,96.62,38.67,17.66,285.12,85.15,22.07,24.1,94.01,37.56,26.4,280.19,75.87,18.62,21.11,90.64,42.69,28.32,281.69,78.96,60.4,66.25,93.76,39.64,72.39,74.1,67.4
8/22/2025 15:00,8/22/2025 15:59,Meter BSGN1-APF - CHILLER 1,278.69,76.19,19.81,21.06,96.71,39.15,17.47,284.19,85.98,22.33,24.27,93.97,37.74,26.75,279.2,76.28,18.58,21.12,90.42,43.35,28.77,280.69,79.48,60.72,66.45,93.7,40.08,72.99,73.7,67.2
8/22/2025 16:00,8/22/2025 16:59,Meter BSGN1-APF - CHILLER 1,278.53,76.36,19.82,21.11,96.91,39.28,16.96,283.97,85.95,22.07,24.23,93.62,37.85,27.46,278.78,75.33,18.3,20.85,90.26,43.95,28.47,280.43,79.21,60.18,66.18,93.6,40.36,72.89,79.2,72.8
8/22/2025 17:00,8/22/2025 17:59,Meter BSGN1-APF - CHILLER 1,279.05,75.57,19.69,20.93,96.84,39.64,16.96,284.73,85.92,22.36,24.32,93.99,37.83,26.69,279.69,75.92,18.4,21.07,90.05,44.03,29.07,281.16,79.14,60.45,66.32,93.63,40.5,72.71,78.8,72.8
8/22/2025 18:00,8/22/2025 18:59,Meter BSGN1-APF - CHILLER 1,281.59,75.39,19.87,21.07,97.11,39.59,16.17,287.74,86.46,22.65,24.71,93.88,37.78,27.09,282.36,75.53,18.43,21.16,89.73,44.74,29.15,283.89,79.13,60.95,66.94,93.57,40.71,72.41,75.7,69.1
8/22/2025 19:00,8/22/2025 19:59,Meter BSGN1-APF - CHILLER 1,283.77,74.5,19.77,20.99,97.06,39.5,16.1,289.72,84.94,22.35,24.46,93.77,38.06,26.72,284.33,74.2,18.38,20.94,90.02,44.69,28.22,285.94,77.88,60.5,66.39,93.61,40.75,71.04,75,68.1
8/22/2025 20:00,8/22/2025 20:59,Meter BSGN1-APF - CHILLER 1,283.49,75.14,19.91,21.14,96.95,39.47,16.54,289.38,85.17,22.38,24.5,93.71,38.26,26.91,283.97,74.58,18.4,21.02,90.15,44.48,28.26,285.61,78.3,60.69,66.65,93.6,40.73,71.7,77,70.2
8/22/2025 21:00,8/22/2025 21:59,Meter BSGN1-APF - CHILLER 1,284.95,75.52,19.94,21.34,96.68,39.39,17.37,290.53,84.59,22.25,24.38,93.75,38.87,26.65,285.39,75.06,18.74,21.26,90.7,44.17,27.75,286.95,78.39,60.92,66.99,93.71,40.81,71.77,77.7,70.8
8/22/2025 22:00,8/22/2025 22:59,Meter BSGN1-APF - CHILLER 1,285.91,74.58,19.79,21.15,96.41,39.8,17.84,291.03,82.98,21.89,23.97,93.8,39.73,25.91,286.15,74.41,18.6,21.13,90.93,44.43,27.13,287.7,77.32,60.27,66.24,93.71,41.32,70.88,77.3,70
8/22/2025 23:00,8/22/2025 23:59,Meter BSGN1-APF - CHILLER 1,285.84,75.27,20,21.36,96.34,39.31,18.19,290.94,82.86,21.86,23.92,93.79,39.4,25.92,286.13,74.7,18.82,21.21,91.3,44.06,26.8,287.64,77.61,60.68,66.49,93.81,40.92,70.92,78.4,71.9
8/23/2025 0:00,8/23/2025 0:59,Meter BSGN1-APF - CHILLER 1,286.84,75.54,20.09,21.51,96.09,38.83,18.9,291.73,82.28,21.77,23.84,93.75,39.49,25.8,286.98,74.75,18.95,21.29,91.74,43.09,26.24,288.52,77.53,60.81,66.64,93.86,40.47,70.94,75.6,69.1
8/23/2025 1:00,8/23/2025 1:59,Meter BSGN1-APF - CHILLER 1,286.94,74.46,19.8,21.21,95.89,38.3,19.08,291.59,80.86,21.47,23.43,94.15,39.11,24.56,287.2,74.56,19,21.24,92.01,42.21,25.89,288.58,76.63,60.26,65.88,94.02,39.87,69.53,71.2,65.6
8/23/2025 2:00,8/23/2025 2:59,Meter BSGN1-APF - CHILLER 1,287.04,74.98,19.81,21.37,95.56,38.69,20,291.48,80.97,21.54,23.43,94.34,39.53,24.22,287.48,75.75,19.39,21.6,92.12,41.84,26.21,288.67,77.23,60.74,66.4,94.01,40.02,70.43,88.1,81.2
8/23/2025 3:00,8/23/2025 3:59,Meter BSGN1-APF - CHILLER 1,287.49,74.58,19.7,21.29,95.46,38.73,20.12,292.06,80.49,21.45,23.34,94.41,39.79,23.89,287.95,75.65,19.4,21.61,92.12,41.8,26.17,289.17,76.91,60.54,66.24,94,40.1,70.19,82.8,75.5
8/23/2025 4:00,8/23/2025 4:59,Meter BSGN1-APF - CHILLER 1,287.47,74.53,19.71,21.25,95.37,38.68,20.36,291.98,80.2,21.37,23.24,94.41,39.78,23.76,287.96,75.59,19.31,21.6,92.18,41.68,26.06,289.13,76.78,60.39,66.1,93.99,40.05,70.17,83.7,76.5
8/23/2025 5:00,8/23/2025 5:59,Meter BSGN1-APF - CHILLER 1,287.5,74.01,19.5,21.11,95.23,38.51,20.51,291.95,80.24,21.43,23.26,94.51,39.13,23.55,287.96,75.73,19.32,21.63,91.85,40.94,26.71,289.14,76.66,60.25,65.99,93.86,39.53,70.77,79.5,72.9
8/23/2025 6:00,8/23/2025 6:59,Meter BSGN1-APF - CHILLER 1,286.88,74.19,19.5,21.12,95.14,38.55,20.72,291.41,80.11,21.27,23.17,94.5,39.27,23.62,287.41,75.96,19.41,21.68,91.96,40.82,26.66,288.56,76.75,60.18,65.97,93.87,39.55,71,81.2,74.6
8/23/2025 7:00,8/23/2025 7:59,Meter BSGN1-APF - CHILLER 1,286.39,72.66,19.14,20.64,95.31,39.86,19.9,290.97,79.3,21.09,22.94,94.54,40.01,23.23,286.9,74.73,18.96,21.29,91.65,42.19,26.58,288.09,75.56,59.2,64.86,93.83,40.69,69.72,88.4,81.2
8/23/2025 8:00,8/23/2025 8:59,Meter BSGN1-APF - CHILLER 1,284.53,74.68,19.54,21.09,95.41,39.46,20.29,289.15,81.44,21.57,23.39,94.66,39.34,23.69,285.29,76.9,19.42,21.8,91.62,41.71,27.41,286.32,77.67,60.54,66.29,93.89,40.17,71.39,85.4,78.5
8/23/2025 9:00,8/23/2025 9:59,Meter BSGN1-APF - CHILLER 1,282.27,75.9,19.75,21.28,95.59,38.8,20.27,287.13,84.08,22.2,23.98,94.88,38.1,24.1,283.26,78.97,19.77,22.21,91.39,41.2,28.66,284.22,79.65,61.72,67.46,93.95,39.36,73.02,86.4,78.5
8/23/2025 10:00,8/23/2025 10:59,Meter BSGN1-APF - CHILLER 1,282.85,73.77,19.23,20.72,95.66,39.96,19.3,287.82,83.06,21.96,23.74,94.96,38.87,23.53,283.96,77.55,19.22,21.84,90.77,42.21,28.91,284.88,78.13,60.41,66.31,93.8,40.34,71.74,73.5,68.4
8/23/2025 11:00,8/23/2025 11:59,Meter BSGN1-APF - CHILLER 1,281.99,75.22,19.76,21.05,96.03,38.79,18.92,287.1,84.55,22.19,24.12,94.59,37.66,24.9,282.76,77.63,19.19,21.81,90.77,41.7,28.97,283.95,79.13,61.14,66.98,93.8,39.38,72.79,70.5,64.4
8/23/2025 12:00,8/23/2025 12:59,Meter BSGN1-APF - CHILLER 1,281.2,75.05,19.64,20.95,96.28,38.91,18.35,286.36,84.28,22.02,23.98,94.31,37.84,25.44,281.85,76.51,18.75,21.38,90.69,42.32,28.53,283.13,78.61,60.4,66.31,93.76,39.69,72.32,79.5,72.9
8/23/2025 13:00,8/23/2025 13:59,Meter BSGN1-APF - CHILLER 1,280.8,73.46,19.25,20.46,96.75,39.77,16.69,286.38,83.12,21.65,23.65,93.89,38.42,25.91,281.4,73.66,18.05,20.58,90.22,44.28,27.86,282.86,76.75,58.96,64.7,93.62,40.82,70.46,71.9,66.2
8/23/2025 14:00,8/23/2025 14:59,Meter BSGN1-APF - CHILLER 1,279.61,76.02,19.84,21.08,96.78,39.18,17.2,285.18,85.71,22.11,24.27,93.79,38.01,26.99,280.15,75.54,18.48,21.02,90.29,43.91,28.58,281.65,79.09,60.42,66.36,93.62,40.37,72.77,73.7,67.2
8/23/2025 15:00,8/23/2025 15:59,Meter BSGN1-APF - CHILLER 1,279.63,76.19,19.97,21.14,96.9,39.02,16.92,285.18,85.81,22.16,24.29,93.57,37.68,27.46,280.1,75,18.3,20.84,90.25,44.05,28.37,281.63,79,60.43,66.26,93.57,40.25,72.75,73.6,67.2
8/23/2025 16:00,8/23/2025 16:59,Meter BSGN1-APF - CHILLER 1,279.92,76.23,20.04,21.17,97.16,39.01,16.23,285.67,85.8,22.17,24.36,93.24,37.81,28.13,280.18,73.97,18.01,20.56,90.21,44.6,27.86,281.92,78.67,60.22,66.09,93.54,40.47,72.23,80,72.9
8/23/2025 17:00,8/23/2025 17:59,Meter BSGN1-APF - CHILLER 1,280.31,76.09,20.04,21.19,97.16,39.02,16.22,286.11,86.13,22.31,24.46,93.44,37.69,27.87,280.68,74.58,18.19,20.77,90.03,44.52,28.37,282.37,78.93,60.54,66.42,93.54,40.41,72.45,80.8,73.7
8/23/2025 18:00,8/23/2025 18:59,Meter BSGN1-APF - CHILLER 1,280.52,73.7,19.37,20.52,97.25,40.08,15.47,286.52,84.08,21.8,23.93,93.43,38.32,27.01,281.04,72.68,17.71,20.28,89.69,45.56,27.8,282.69,76.82,58.89,64.73,93.46,41.32,70.28,81.5,74.7
8/23/2025 19:00,8/23/2025 19:59,Meter BSGN1-APF - CHILLER 1,280.83,74.87,19.66,20.85,97.09,40.28,16.14,286.51,85,22.07,24.19,93.59,38.86,27.08,281.13,73.97,18.09,20.63,90.01,45.47,28.06,282.82,77.94,59.82,65.67,93.56,41.54,71.28,77.9,71.8
8/23/2025 20:00,8/23/2025 20:59,Meter BSGN1-APF - CHILLER 1,281.66,74.24,19.55,20.74,97.06,40.05,15.99,287.29,84.09,21.84,23.98,93.6,38.86,26.81,281.91,73.2,17.86,20.46,90.13,45.49,27.67,283.62,77.17,59.25,65.18,93.6,41.47,70.48,71,64.4
8/23/2025 21:00,8/23/2025 21:59,Meter BSGN1-APF - CHILLER 1,283.36,73.76,19.51,20.74,96.82,39.68,16.59,288.82,82.55,21.57,23.68,93.59,39.1,26.23,283.63,72.69,17.95,20.45,90.47,44.7,27,285.27,76.33,59.02,64.87,93.63,41.16,69.83,77.1,70.2
8/23/2025 22:00,8/23/2025 22:59,Meter BSGN1-APF - CHILLER 1,284.66,73.96,19.62,20.89,96.4,39.55,17.67,289.87,82.43,21.7,23.73,93.84,39.15,25.68,284.97,73.91,18.41,20.89,90.86,43.97,27.09,286.5,76.77,59.72,65.51,93.7,40.89,70.45,73.3,67.2
8/23/2025 23:00,8/23/2025 23:59,Meter BSGN1-APF - CHILLER 1,284.86,73.83,19.53,20.86,96.22,39.93,18.12,289.93,81.54,21.47,23.48,93.8,40.07,25.37,285.17,73.65,18.48,20.84,91.18,44.37,26.56,286.66,76.34,59.48,65.19,93.73,41.46,70.04,75.1,68.1
8/24/2025 0:00,8/24/2025 0:59,Meter BSGN1-APF - CHILLER 1,284.22,73.45,19.39,20.72,96.15,39.49,18.21,289.06,79.46,20.79,22.82,93.57,40.28,25.1,284.42,71.96,18.19,20.33,91.88,43.99,24.98,285.9,74.96,58.37,63.87,93.87,41.25,68.29,76.5,70.3
8/24/2025 1:00,8/24/2025 1:59,Meter BSGN1-APF - CHILLER 1,285.21,73.06,19.22,20.68,95.68,39.38,19.2,289.65,78.8,20.68,22.66,93.98,40.37,24.11,285.42,72.85,18.49,20.64,92.16,43.06,25.04,286.76,74.9,58.39,63.98,93.94,40.94,68.35,72.2,66.3
8/24/2025 2:00,8/24/2025 2:59,Meter BSGN1-APF - CHILLER 1,285.53,73.41,19.36,20.81,95.56,39.02,19.54,289.88,78.75,20.77,22.68,94.09,40.13,23.96,285.69,73.41,18.66,20.84,92.28,42.44,25.06,287.03,75.19,58.78,64.32,93.98,40.53,68.56,72.6,66.6
8/24/2025 3:00,8/24/2025 3:59,Meter BSGN1-APF - CHILLER 1,286.12,73.18,19.29,20.77,95.45,39.21,19.76,290.57,78.46,20.8,22.64,94.14,40.49,23.71,286.36,73.49,18.72,20.88,92.22,42.62,25.18,287.68,75.04,58.8,64.3,93.93,40.77,68.65,80.3,72.8
8/24/2025 4:00,8/24/2025 4:59,Meter BSGN1-APF - CHILLER 1,286.59,72.24,19.02,20.57,95.36,39.28,19.64,290.93,76.99,20.34,22.24,94.05,40.59,23.37,286.84,72.27,18.49,20.56,92.36,42.46,24.51,288.12,73.83,57.84,63.37,93.93,40.78,67.52,79.6,74
8/24/2025 5:00,8/24/2025 5:59,Meter BSGN1-APF - CHILLER 1,286.65,74.5,19.59,21.19,95.31,38.33,20.6,290.93,79.56,21.12,22.97,94.24,39.73,23.93,286.97,75.02,19.21,21.38,92.44,41.21,25.53,288.18,76.36,59.93,65.54,93.99,39.76,70.05,92.9,85.9
8/24/2025 6:00,8/24/2025 6:59,Meter BSGN1-APF - CHILLER 1,286.85,73.72,19.45,20.98,95.2,38.36,20.52,290.97,78.11,20.63,22.57,94.23,40.05,23.47,286.99,73.92,18.95,21.06,92.73,41.48,24.71,288.27,75.25,59.03,64.61,94.05,39.96,68.7,77.7,71.1
8/24/2025 7:00,8/24/2025 7:59,Meter BSGN1-APF - CHILLER 1,286.5,73.23,19.21,20.81,95.02,38.92,20.69,290.67,77.49,20.59,22.34,94.36,40.56,22.94,286.91,74.14,18.98,21.11,92.66,41.48,24.76,288.02,74.95,58.78,64.26,94.02,40.32,68.39,81.8,74.9
8/24/2025 8:00,8/24/2025 8:59,Meter BSGN1-APF - CHILLER 1,286.3,73.64,19.38,20.93,95.21,39.14,20.52,290.57,78.62,20.81,22.66,94.35,40.03,23.33,286.72,74.73,19,21.27,92.23,41.49,25.58,287.86,75.66,59.19,64.86,93.93,40.22,69.43,86.6,79.6
8/24/2025 9:00,8/24/2025 9:59,Meter BSGN1-APF - CHILLER 1,285.1,75.71,19.87,21.44,95.5,38.64,20.44,289.48,81.87,21.59,23.53,94.36,39.16,24.43,285.47,76.76,19.44,21.76,91.91,41.41,26.84,286.69,78.11,60.9,66.74,93.92,39.74,71.71,87.2,80.3
8/24/2025 10:00,8/24/2025 10:59,Meter BSGN1-APF - CHILLER 1,284.45,73.38,19.26,20.7,95.75,40.24,19.22,289.25,80.99,21.4,23.25,94.32,39.78,24.15,285.19,74.86,18.77,21.18,91.23,42.9,27.05,286.29,76.41,59.42,65.14,93.77,40.97,70.43,86.6,79.6
8/24/2025 11:00,8/24/2025 11:59,Meter BSGN1-APF - CHILLER 1,282.2,74.72,19.56,20.94,96.15,39.5,18.58,287.17,82.56,21.62,23.55,94.01,38.94,25.37,282.81,74.94,18.57,21.04,91.12,43.02,27.29,284.06,77.41,59.75,65.52,93.76,40.49,71.24,83.9,76.3
